year_week,count
2019_28,2
2019_30,1
2019_31,2
2019_34,3
2019_35,2
2019_36,2
2019_37,2
2019_38,1
2019_39,3
2019_40,4
2019_41,5
2019_42,1
2019_43,2
2019_44,4
2019_45,4
2019_46,3
2019_47,4
2019_48,4
2019_49,5
2019_50,8
2019_51,7
2019_52,2
2020_00,7
2020_01,8
2020_02,2
2020_03,7
2020_04,5
2020_05,10
2020_06,8
2020_07,12
2020_08,7
2020_09,9
2020_10,10
2020_11,11
2020_12,4
2020_13,17
2020_14,7
2020_15,7
2020_16,7
2020_17,11
2020_18,12
2020_19,8
2020_20,6
2020_21,13
2020_22,6
2020_23,9
2020_24,6
2020_25,20
2020_26,8
2020_27,18
2020_28,17
2020_29,9
2020_30,8
2020_31,10
2020_32,17
2020_33,18
2020_34,14
2020_35,16
2020_36,20
2020_37,20
2020_38,18
2020_39,19
2020_40,17
2020_41,21
2020_42,23
2020_43,16
2020_44,21
2020_45,23
2020_46,21
2020_47,9
2020_48,18
2020_49,28
2020_50,17
2020_51,18
2020_52,9
2021_00,10
2021_01,23
2021_02,16
2021_03,21
2021_04,18
2021_05,28
2021_06,22
2021_07,23
2021_08,17
2021_09,19
2021_10,20
2021_11,24
2021_12,22
2021_13,29
2021_14,23
2021_15,25
2021_16,27
2021_17,24
2021_18,26
2021_19,26
2021_20,21
2021_21,20
2021_22,36
2021_23,24
2021_24,21
2021_25,27
2021_26,28
2021_27,29
2021_28,23
2021_29,23
2021_30,38
2021_31,28
2021_32,19
2021_33,23
2021_34,30
2021_35,29
2021_36,28
2021_37,20
2021_38,30
2021_39,27
2021_40,29
2021_41,29
2021_42,31
2021_43,27
2021_44,31
2021_45,27
2021_46,31
2021_47,43
2021_48,34
2021_49,34
2021_50,28
2021_51,34
2021_52,7
2022_00,32
2022_01,32
2022_02,33
2022_03,29
2022_04,29
2022_05,35
2022_06,38
2022_07,37
2022_08,35
2022_09,45
2022_10,45
2022_11,33
2022_12,23
2022_13,37
2022_14,38
2022_15,37
2022_16,42
2022_17,41
2022_18,33
2022_19,46
2022_20,36
2022_21,38
2022_22,39
2022_23,29
2022_24,34
2022_25,35
2022_26,43
2022_27,31
2022_28,51
2022_29,34
2022_30,44
2022_31,39
2022_32,42
2022_33,29
2022_34,49
2022_35,37
2022_36,44
2022_37,38
2022_38,52
2022_39,40
2022_40,51
2022_41,42
2022_42,47
2022_43,44
2022_44,54
2022_45,37
2022_46,49
2022_47,51
2022_48,47
2022_49,60
2022_50,50
2022_51,50
2022_52,13
2023_00,36
2023_01,47
2023_02,44
2023_03,51
2023_04,54
2023_05,39
2023_06,56
2023_07,56
2023_08,52
2023_09,60
2023_10,49
2023_11,61
2023_12,41
2023_13,54
2023_14,46
2023_15,52
2023_16,54
2023_17,57
2023_18,64
2023_19,63
2023_20,66
2023_21,55
2023_22,52
2023_23,52
2023_24,48
2023_25,69
2023_26,56
2023_27,51
2023_28,58
2023_29,85
2023_30,64
2023_31,47
2023_32,70
2023_33,61
2023_34,61
2023_35,62
2023_36,66
2023_37,62
2023_38,55
2023_39,68
2023_40,62
2023_41,59
2023_42,62
2023_43,67
2023_44,63
2023_45,53
2023_46,65
2023_47,65
2023_48,84
2023_49,23
