year_week,count
2019_30,1
2019_32,1
2019_34,3
2019_36,1
2019_38,1
2019_39,1
2019_43,6
2019_44,1
2019_48,4
2019_49,2
2019_50,1
2020_00,4
2020_01,2
2020_02,3
2020_03,1
2020_04,4
2020_05,5
2020_06,1
2020_07,2
2020_08,1
2020_09,1
2020_10,1
2020_11,2
2020_12,5
2020_13,6
2020_14,4
2020_15,2
2020_16,2
2020_17,1
2020_18,3
2020_20,6
2020_21,7
2020_22,2
2020_23,3
2020_24,5
2020_25,2
2020_26,7
2020_27,4
2020_28,7
2020_29,4
2020_30,3
2020_31,5
2020_32,5
2020_33,3
2020_34,10
2020_35,4
2020_36,2
2020_37,6
2020_38,7
2020_39,3
2020_40,2
2020_41,5
2020_42,1
2020_44,4
2020_45,4
2020_46,5
2020_47,6
2020_48,5
2020_49,10
2020_50,3
2020_51,3
2020_52,1
2021_00,3
2021_01,2
2021_02,5
2021_03,4
2021_04,6
2021_05,4
2021_06,5
2021_07,5
2021_08,6
2021_09,6
2021_10,7
2021_11,5
2021_12,10
2021_13,4
2021_14,4
2021_15,4
2021_16,6
2021_17,8
2021_18,9
2021_19,15
2021_20,10
2021_21,6
2021_22,11
2021_23,7
2021_24,8
2021_25,6
2021_26,10
2021_27,4
2021_28,3
2021_29,7
2021_30,10
2021_31,7
2021_32,7
2021_33,7
2021_34,12
2021_35,17
2021_36,7
2021_37,7
2021_38,4
2021_39,7
2021_40,4
2021_41,9
2021_42,7
2021_43,8
2021_44,3
2021_45,17
2021_46,9
2021_47,11
2021_48,5
2021_49,11
2021_50,10
2021_51,17
2021_52,2
2022_00,8
2022_01,9
2022_02,6
2022_03,9
2022_04,10
2022_05,7
2022_06,12
2022_07,9
2022_08,12
2022_09,14
2022_10,4
2022_11,11
2022_12,9
2022_13,18
2022_14,7
2022_15,11
2022_16,8
2022_17,9
2022_18,8
2022_19,7
2022_20,16
2022_21,6
2022_22,11
2022_23,12
2022_24,13
2022_25,8
2022_26,12
2022_27,9
2022_28,12
2022_29,13
2022_30,5
2022_31,6
2022_32,10
2022_33,11
2022_34,13
2022_35,14
2022_36,14
2022_37,16
2022_38,12
2022_39,10
2022_40,13
2022_41,15
2022_42,16
2022_43,13
2022_44,12
2022_45,15
2022_46,24
2022_47,18
2022_48,6
2022_49,16
2022_50,13
2022_51,9
2022_52,5
2023_00,12
2023_01,25
2023_02,20
2023_03,19
2023_04,15
2023_05,14
2023_06,12
2023_07,16
2023_08,21
2023_09,10
2023_10,13
2023_11,10
2023_12,18
2023_13,21
2023_14,18
2023_15,6
2023_16,10
2023_17,23
2023_18,8
2023_19,16
2023_20,17
2023_21,14
2023_22,19
2023_23,12
2023_24,21
2023_25,13
2023_26,10
2023_27,8
2023_28,14
2023_29,11
2023_30,17
2023_31,17
2023_32,8
2023_33,22
2023_34,19
2023_35,16
2023_36,19
2023_37,16
2023_38,15
2023_39,17
2023_40,22
2023_41,20
2023_42,17
2023_43,19
2023_44,15
2023_45,15
2023_46,15
2023_47,22
2023_48,15
2023_49,5
