year_week,count
2019_29,1
2019_30,1
2019_31,1
2019_32,1
2019_33,1
2019_34,2
2019_35,5
2019_36,3
2019_37,4
2019_38,12
2019_39,9
2019_40,10
2019_41,16
2019_42,14
2019_43,7
2019_44,11
2019_45,16
2019_46,13
2019_47,23
2019_48,10
2019_49,14
2019_50,16
2019_51,17
2019_52,3
2020_00,9
2020_01,19
2020_02,18
2020_03,25
2020_04,20
2020_05,21
2020_06,28
2020_07,19
2020_08,24
2020_09,21
2020_10,26
2020_11,33
2020_12,18
2020_13,30
2020_14,34
2020_15,28
2020_16,28
2020_17,30
2020_18,40
2020_19,21
2020_20,32
2020_21,34
2020_22,37
2020_23,31
2020_24,27
2020_25,39
2020_26,34
2020_27,33
2020_28,29
2020_29,37
2020_30,30
2020_31,31
2020_32,38
2020_33,46
2020_34,30
2020_35,40
2020_36,42
2020_37,44
2020_38,40
2020_39,44
2020_40,42
2020_41,43
2020_42,62
2020_43,42
2020_44,41
2020_45,36
2020_46,41
2020_47,53
2020_48,59
2020_49,56
2020_50,41
2020_51,43
2020_52,12
2021_00,43
2021_01,57
2021_02,46
2021_03,46
2021_04,61
2021_05,60
2021_06,34
2021_07,61
2021_08,52
2021_09,74
2021_10,56
2021_11,62
2021_12,65
2021_13,56
2021_14,63
2021_15,61
2021_16,66
2021_17,67
2021_18,59
2021_19,72
2021_20,83
2021_21,78
2021_22,61
2021_23,65
2021_24,65
2021_25,60
2021_26,64
2021_27,56
2021_28,53
2021_29,64
2021_30,71
2021_31,56
2021_32,84
2021_33,71
2021_34,79
2021_35,60
2021_36,60
2021_37,78
2021_38,76
2021_39,74
2021_40,86
2021_41,79
2021_42,90
2021_43,93
2021_44,69
2021_45,77
2021_46,94
2021_47,71
2021_48,83
2021_49,71
2021_50,98
2021_51,83
2021_52,24
2022_00,82
2022_01,92
2022_02,96
2022_03,85
2022_04,82
2022_05,91
2022_06,80
2022_07,91
2022_08,94
2022_09,71
2022_10,85
2022_11,105
2022_12,101
2022_13,94
2022_14,99
2022_15,95
2022_16,98
2022_17,90
2022_18,90
2022_19,111
2022_20,88
2022_21,101
2022_22,107
2022_23,97
2022_24,95
2022_25,121
2022_26,109
2022_27,119
2022_28,95
2022_29,90
2022_30,125
2022_31,113
2022_32,95
2022_33,111
2022_34,98
2022_35,86
2022_36,94
2022_37,115
2022_38,94
2022_39,120
2022_40,93
2022_41,96
2022_42,106
2022_43,131
2022_44,115
2022_45,126
2022_46,98
2022_47,109
2022_48,124
2022_49,121
2022_50,124
2022_51,107
2022_52,45
2023_00,103
2023_01,106
2023_02,121
2023_03,149
2023_04,156
2023_05,128
2023_06,150
2023_07,120
2023_08,124
2023_09,135
2023_10,122
2023_11,133
2023_12,134
2023_13,127
2023_14,125
2023_15,128
2023_16,136
2023_17,126
2023_18,138
2023_19,155
2023_20,126
2023_21,139
2023_22,157
2023_23,150
2023_24,141
2023_25,159
2023_26,149
2023_27,130
2023_28,145
2023_29,185
2023_30,147
2023_31,118
2023_32,147
2023_33,158
2023_34,177
2023_35,153
2023_36,140
2023_37,176
2023_38,125
2023_39,160
2023_40,159
2023_41,174
2023_42,157
2023_43,169
2023_44,166
2023_45,161
2023_46,161
2023_47,168
2023_48,174
2023_49,73
