year_week,count
2019_32,1
2019_33,2
2019_34,1
2019_35,3
2019_36,2
2019_37,7
2019_38,1
2019_39,2
2019_40,3
2019_41,6
2019_42,8
2019_43,3
2019_44,5
2019_45,4
2019_46,3
2019_47,9
2019_48,6
2019_49,9
2019_50,7
2019_51,6
2019_52,2
2020_00,1
2020_01,7
2020_02,6
2020_03,8
2020_04,11
2020_05,9
2020_06,5
2020_07,11
2020_08,9
2020_09,15
2020_10,13
2020_11,8
2020_12,12
2020_13,15
2020_14,16
2020_15,9
2020_16,13
2020_17,9
2020_18,11
2020_19,16
2020_20,9
2020_21,15
2020_22,13
2020_23,9
2020_24,8
2020_25,13
2020_26,15
2020_27,9
2020_28,10
2020_29,9
2020_30,14
2020_31,17
2020_32,19
2020_33,18
2020_34,26
2020_35,11
2020_36,24
2020_37,22
2020_38,18
2020_39,16
2020_40,13
2020_41,16
2020_42,12
2020_43,22
2020_44,21
2020_45,15
2020_46,15
2020_47,13
2020_48,23
2020_49,16
2020_50,19
2020_51,17
2020_52,6
2021_00,19
2021_01,27
2021_02,17
2021_03,30
2021_04,22
2021_05,20
2021_06,13
2021_07,19
2021_08,25
2021_09,22
2021_10,21
2021_11,24
2021_12,25
2021_13,19
2021_14,19
2021_15,23
2021_16,27
2021_17,25
2021_18,32
2021_19,22
2021_20,27
2021_21,31
2021_22,31
2021_23,22
2021_24,16
2021_25,15
2021_26,19
2021_27,17
2021_28,32
2021_29,23
2021_30,33
2021_31,21
2021_32,26
2021_33,26
2021_34,29
2021_35,33
2021_36,32
2021_37,23
2021_38,32
2021_39,23
2021_40,35
2021_41,51
2021_42,32
2021_43,34
2021_44,37
2021_45,34
2021_46,35
2021_47,36
2021_48,29
2021_49,41
2021_50,31
2021_51,36
2021_52,3
2022_00,38
2022_01,41
2022_02,33
2022_03,33
2022_04,39
2022_05,32
2022_06,45
2022_07,31
2022_08,35
2022_09,29
2022_10,31
2022_11,41
2022_12,47
2022_13,47
2022_14,33
2022_15,40
2022_16,33
2022_17,35
2022_18,39
2022_19,37
2022_20,38
2022_21,22
2022_22,30
2022_23,33
2022_24,28
2022_25,41
2022_26,45
2022_27,57
2022_28,46
2022_29,40
2022_30,47
2022_31,34
2022_32,34
2022_33,47
2022_34,32
2022_35,34
2022_36,34
2022_37,36
2022_38,45
2022_39,32
2022_40,29
2022_41,46
2022_42,52
2022_43,52
2022_44,51
2022_45,39
2022_46,48
2022_47,53
2022_48,45
2022_49,49
2022_50,60
2022_51,41
2022_52,16
2023_00,58
2023_01,41
2023_02,51
2023_03,44
2023_04,52
2023_05,63
2023_06,42
2023_07,46
2023_08,46
2023_09,53
2023_10,45
2023_11,56
2023_12,47
2023_13,47
2023_14,56
2023_15,53
2023_16,59
2023_17,58
2023_18,52
2023_19,56
2023_20,56
2023_21,77
2023_22,56
2023_23,57
2023_24,73
2023_25,72
2023_26,58
2023_27,71
2023_28,54
2023_29,58
2023_30,53
2023_31,47
2023_32,49
2023_33,63
2023_34,64
2023_35,49
2023_36,55
2023_37,69
2023_38,54
2023_39,69
2023_40,63
2023_41,47
2023_42,63
2023_43,55
2023_44,70
2023_45,58
2023_46,62
2023_47,66
2023_48,65
2023_49,25
