year_week,count
2019_28,2
2019_29,1
2019_30,2
2019_33,1
2019_34,2
2019_35,2
2019_36,1
2019_37,4
2019_38,5
2019_39,5
2019_40,3
2019_41,2
2019_43,2
2019_44,5
2019_45,7
2019_46,8
2019_47,4
2019_48,7
2019_49,4
2019_50,3
2019_51,3
2020_00,11
2020_01,9
2020_02,7
2020_03,8
2020_04,8
2020_05,7
2020_06,7
2020_07,6
2020_08,8
2020_09,10
2020_10,14
2020_11,12
2020_12,10
2020_13,10
2020_14,13
2020_15,13
2020_16,6
2020_17,6
2020_18,18
2020_19,12
2020_20,9
2020_21,11
2020_22,4
2020_23,8
2020_24,15
2020_25,14
2020_26,16
2020_27,12
2020_28,5
2020_29,16
2020_30,14
2020_31,14
2020_32,14
2020_33,18
2020_34,8
2020_35,11
2020_36,16
2020_37,25
2020_38,16
2020_39,22
2020_40,12
2020_41,22
2020_42,23
2020_43,25
2020_44,22
2020_45,13
2020_46,18
2020_47,24
2020_48,20
2020_49,21
2020_50,21
2020_51,17
2020_52,6
2021_00,12
2021_01,16
2021_02,15
2021_03,20
2021_04,22
2021_05,28
2021_06,22
2021_07,14
2021_08,19
2021_09,27
2021_10,18
2021_11,31
2021_12,17
2021_13,25
2021_14,20
2021_15,17
2021_16,23
2021_17,23
2021_18,29
2021_19,21
2021_20,25
2021_21,18
2021_22,24
2021_23,20
2021_24,17
2021_25,25
2021_26,25
2021_27,27
2021_28,30
2021_29,30
2021_30,24
2021_31,19
2021_32,38
2021_33,28
2021_34,35
2021_35,35
2021_36,36
2021_37,24
2021_38,33
2021_39,31
2021_40,28
2021_41,39
2021_42,42
2021_43,47
2021_44,27
2021_45,25
2021_46,36
2021_47,40
2021_48,35
2021_49,36
2021_50,31
2021_51,28
2021_52,8
2022_00,30
2022_01,36
2022_02,29
2022_03,33
2022_04,30
2022_05,34
2022_06,32
2022_07,29
2022_08,43
2022_09,33
2022_10,31
2022_11,46
2022_12,39
2022_13,37
2022_14,37
2022_15,30
2022_16,37
2022_17,37
2022_18,36
2022_19,49
2022_20,35
2022_21,38
2022_22,45
2022_23,48
2022_24,34
2022_25,49
2022_26,29
2022_27,47
2022_28,33
2022_29,32
2022_30,44
2022_31,31
2022_32,50
2022_33,47
2022_34,42
2022_35,49
2022_36,52
2022_37,56
2022_38,44
2022_39,52
2022_40,49
2022_41,47
2022_42,45
2022_43,54
2022_44,66
2022_45,45
2022_46,41
2022_47,51
2022_48,35
2022_49,46
2022_50,51
2022_51,40
2022_52,22
2023_00,43
2023_01,47
2023_02,48
2023_03,51
2023_04,52
2023_05,56
2023_06,42
2023_07,54
2023_08,58
2023_09,58
2023_10,52
2023_11,57
2023_12,62
2023_13,44
2023_14,53
2023_15,55
2023_16,62
2023_17,51
2023_18,50
2023_19,56
2023_20,52
2023_21,55
2023_22,58
2023_23,41
2023_24,50
2023_25,59
2023_26,68
2023_27,60
2023_28,54
2023_29,64
2023_30,62
2023_31,57
2023_32,52
2023_33,57
2023_34,53
2023_35,57
2023_36,82
2023_37,73
2023_38,71
2023_39,63
2023_40,71
2023_41,46
2023_42,55
2023_43,64
2023_44,72
2023_45,74
2023_46,62
2023_47,63
2023_48,66
2023_49,27
