year_week,count
2019_27,1
2019_32,1
2019_35,2
2019_38,2
2019_41,1
2019_42,3
2019_43,1
2019_44,1
2019_45,2
2019_46,2
2019_47,3
2019_48,1
2019_49,1
2019_50,5
2019_51,2
2020_01,1
2020_02,3
2020_04,1
2020_05,3
2020_06,3
2020_07,1
2020_08,3
2020_09,2
2020_12,1
2020_14,4
2020_15,4
2020_16,1
2020_17,6
2020_18,4
2020_19,3
2020_20,5
2020_21,9
2020_22,6
2020_24,4
2020_25,3
2020_26,5
2020_27,3
2020_28,2
2020_29,4
2020_31,3
2020_32,4
2020_33,5
2020_34,5
2020_35,4
2020_36,6
2020_37,2
2020_38,6
2020_39,4
2020_40,4
2020_41,1
2020_42,3
2020_43,2
2020_44,4
2020_45,6
2020_46,12
2020_47,3
2020_48,9
2020_49,7
2020_50,5
2020_51,7
2020_52,3
2021_00,6
2021_01,3
2021_02,2
2021_03,6
2021_04,5
2021_05,6
2021_06,2
2021_07,7
2021_08,4
2021_09,2
2021_10,5
2021_11,6
2021_12,9
2021_13,6
2021_14,7
2021_15,7
2021_16,4
2021_17,3
2021_18,6
2021_19,4
2021_20,9
2021_21,4
2021_22,5
2021_23,6
2021_24,13
2021_25,9
2021_26,7
2021_27,9
2021_28,5
2021_29,6
2021_30,5
2021_31,3
2021_32,6
2021_33,7
2021_34,7
2021_35,11
2021_36,13
2021_37,14
2021_38,15
2021_39,6
2021_40,10
2021_41,5
2021_42,9
2021_43,13
2021_44,7
2021_45,5
2021_46,7
2021_47,5
2021_48,6
2021_49,11
2021_50,8
2021_51,11
2021_52,4
2022_00,3
2022_01,8
2022_02,8
2022_03,9
2022_04,9
2022_05,12
2022_06,12
2022_07,6
2022_08,15
2022_09,22
2022_10,19
2022_11,9
2022_12,11
2022_13,6
2022_14,8
2022_15,11
2022_16,9
2022_17,11
2022_18,8
2022_19,10
2022_20,10
2022_21,13
2022_22,11
2022_23,15
2022_24,17
2022_25,12
2022_26,8
2022_27,13
2022_28,24
2022_29,16
2022_30,9
2022_31,12
2022_32,14
2022_33,9
2022_34,14
2022_35,11
2022_36,18
2022_37,9
2022_38,9
2022_39,3
2022_40,15
2022_41,11
2022_42,11
2022_43,5
2022_44,14
2022_45,16
2022_46,12
2022_47,15
2022_48,12
2022_49,12
2022_50,13
2022_51,16
2022_52,2
2023_00,6
2023_01,14
2023_02,13
2023_03,13
2023_04,17
2023_05,14
2023_06,15
2023_07,19
2023_08,21
2023_09,13
2023_10,16
2023_11,13
2023_12,19
2023_13,15
2023_14,15
2023_15,15
2023_16,15
2023_17,9
2023_18,18
2023_19,22
2023_20,13
2023_21,16
2023_22,12
2023_23,18
2023_24,8
2023_25,16
2023_26,11
2023_27,16
2023_28,23
2023_29,12
2023_30,19
2023_31,18
2023_32,8
2023_33,21
2023_34,13
2023_35,21
2023_36,17
2023_37,20
2023_38,12
2023_39,17
2023_40,25
2023_41,24
2023_42,22
2023_43,17
2023_44,18
2023_45,16
2023_46,12
2023_47,16
2023_48,18
2023_49,3
