year_week,count
2019_31,1
2019_34,1
2019_35,2
2019_36,2
2019_37,4
2019_38,1
2019_39,1
2019_40,6
2019_41,5
2019_42,4
2019_43,9
2019_44,3
2019_45,4
2019_46,3
2019_47,7
2019_48,9
2019_49,4
2019_50,2
2019_51,14
2019_52,3
2020_00,4
2020_01,7
2020_02,8
2020_03,7
2020_04,10
2020_05,7
2020_06,6
2020_07,11
2020_08,8
2020_09,8
2020_10,13
2020_11,12
2020_12,8
2020_13,13
2020_14,13
2020_15,7
2020_16,18
2020_17,9
2020_18,9
2020_19,10
2020_20,7
2020_21,13
2020_22,15
2020_23,13
2020_24,14
2020_25,10
2020_26,16
2020_27,17
2020_28,13
2020_29,18
2020_30,15
2020_31,23
2020_32,19
2020_33,22
2020_34,15
2020_35,15
2020_36,18
2020_37,16
2020_38,19
2020_39,19
2020_40,17
2020_41,16
2020_42,17
2020_43,15
2020_44,18
2020_45,15
2020_46,12
2020_47,18
2020_48,20
2020_49,24
2020_50,20
2020_51,28
2020_52,5
2021_00,15
2021_01,22
2021_02,22
2021_03,28
2021_04,24
2021_05,25
2021_06,22
2021_07,20
2021_08,19
2021_09,25
2021_10,19
2021_11,26
2021_12,19
2021_13,32
2021_14,18
2021_15,33
2021_16,30
2021_17,18
2021_18,22
2021_19,28
2021_20,27
2021_21,26
2021_22,26
2021_23,17
2021_24,24
2021_25,16
2021_26,23
2021_27,28
2021_28,22
2021_29,20
2021_30,29
2021_31,41
2021_32,28
2021_33,26
2021_34,22
2021_35,27
2021_36,31
2021_37,26
2021_38,31
2021_39,38
2021_40,22
2021_41,37
2021_42,40
2021_43,26
2021_44,32
2021_45,44
2021_46,28
2021_47,27
2021_48,28
2021_49,25
2021_50,31
2021_51,31
2021_52,19
2022_00,27
2022_01,31
2022_02,33
2022_03,36
2022_04,35
2022_05,43
2022_06,33
2022_07,40
2022_08,41
2022_09,28
2022_10,41
2022_11,33
2022_12,38
2022_13,32
2022_14,38
2022_15,34
2022_16,31
2022_17,23
2022_18,43
2022_19,45
2022_20,21
2022_21,34
2022_22,32
2022_23,29
2022_24,36
2022_25,36
2022_26,38
2022_27,45
2022_28,36
2022_29,31
2022_30,54
2022_31,39
2022_32,47
2022_33,53
2022_34,46
2022_35,42
2022_36,44
2022_37,40
2022_38,36
2022_39,43
2022_40,31
2022_41,38
2022_42,39
2022_43,46
2022_44,41
2022_45,43
2022_46,41
2022_47,49
2022_48,48
2022_49,43
2022_50,51
2022_51,33
2022_52,17
2023_00,41
2023_01,43
2023_02,64
2023_03,50
2023_04,49
2023_05,51
2023_06,49
2023_07,53
2023_08,59
2023_09,55
2023_10,43
2023_11,42
2023_12,47
2023_13,45
2023_14,48
2023_15,49
2023_16,51
2023_17,50
2023_18,57
2023_19,59
2023_20,56
2023_21,64
2023_22,58
2023_23,57
2023_24,45
2023_25,55
2023_26,56
2023_27,69
2023_28,49
2023_29,64
2023_30,59
2023_31,48
2023_32,53
2023_33,67
2023_34,66
2023_35,64
2023_36,51
2023_37,65
2023_38,66
2023_39,68
2023_40,59
2023_41,66
2023_42,71
2023_43,55
2023_44,61
2023_45,50
2023_46,71
2023_47,53
2023_48,61
2023_49,23
