year_week,count
2019_30,1
2019_33,2
2019_35,1
2019_36,1
2019_37,3
2019_38,3
2019_39,1
2019_40,6
2019_41,7
2019_42,3
2019_43,5
2019_44,2
2019_45,8
2019_46,2
2019_47,9
2019_48,4
2019_49,4
2019_50,3
2019_51,9
2019_52,2
2020_00,3
2020_01,7
2020_02,5
2020_03,7
2020_04,7
2020_05,10
2020_06,7
2020_07,16
2020_08,9
2020_09,8
2020_10,10
2020_11,12
2020_12,15
2020_13,7
2020_14,16
2020_15,8
2020_16,13
2020_17,12
2020_18,15
2020_19,9
2020_20,9
2020_21,8
2020_22,17
2020_23,7
2020_24,17
2020_25,12
2020_26,14
2020_27,17
2020_28,18
2020_29,10
2020_30,10
2020_31,9
2020_32,10
2020_33,11
2020_34,26
2020_35,8
2020_36,12
2020_37,8
2020_38,16
2020_39,15
2020_40,18
2020_41,23
2020_42,17
2020_43,26
2020_44,26
2020_45,20
2020_46,16
2020_47,18
2020_48,19
2020_49,17
2020_50,14
2020_51,19
2020_52,5
2021_00,14
2021_01,24
2021_02,20
2021_03,31
2021_04,21
2021_05,18
2021_06,11
2021_07,20
2021_08,18
2021_09,16
2021_10,21
2021_11,31
2021_12,20
2021_13,24
2021_14,29
2021_15,27
2021_16,23
2021_17,23
2021_18,27
2021_19,19
2021_20,18
2021_21,30
2021_22,25
2021_23,28
2021_24,20
2021_25,25
2021_26,19
2021_27,29
2021_28,29
2021_29,31
2021_30,34
2021_31,24
2021_32,30
2021_33,18
2021_34,24
2021_35,27
2021_36,32
2021_37,29
2021_38,28
2021_39,37
2021_40,32
2021_41,28
2021_42,44
2021_43,41
2021_44,30
2021_45,39
2021_46,29
2021_47,34
2021_48,35
2021_49,37
2021_50,29
2021_51,22
2021_52,10
2022_00,33
2022_01,32
2022_02,37
2022_03,34
2022_04,31
2022_05,32
2022_06,42
2022_07,42
2022_08,39
2022_09,41
2022_10,37
2022_11,37
2022_12,44
2022_13,27
2022_14,35
2022_15,30
2022_16,38
2022_17,36
2022_18,33
2022_19,34
2022_20,40
2022_21,33
2022_22,32
2022_23,46
2022_24,34
2022_25,36
2022_26,35
2022_27,47
2022_28,37
2022_29,40
2022_30,39
2022_31,46
2022_32,42
2022_33,53
2022_34,54
2022_35,38
2022_36,42
2022_37,42
2022_38,33
2022_39,44
2022_40,36
2022_41,52
2022_42,41
2022_43,54
2022_44,53
2022_45,55
2022_46,42
2022_47,47
2022_48,47
2022_49,47
2022_50,41
2022_51,45
2022_52,21
2023_00,44
2023_01,47
2023_02,55
2023_03,61
2023_04,61
2023_05,25
2023_06,47
2023_07,56
2023_08,45
2023_09,52
2023_10,50
2023_11,52
2023_12,58
2023_13,55
2023_14,50
2023_15,63
2023_16,56
2023_17,51
2023_18,51
2023_19,51
2023_20,60
2023_21,56
2023_22,66
2023_23,59
2023_24,62
2023_25,61
2023_26,73
2023_27,52
2023_28,58
2023_29,68
2023_30,51
2023_31,51
2023_32,47
2023_33,72
2023_34,47
2023_35,54
2023_36,62
2023_37,54
2023_38,61
2023_39,58
2023_40,54
2023_41,63
2023_42,60
2023_43,64
2023_44,61
2023_45,64
2023_46,61
2023_47,71
2023_48,55
2023_49,28
