year_week,count
2019_28,1
2019_32,1
2019_33,2
2019_34,1
2019_35,1
2019_36,1
2019_37,2
2019_38,3
2019_39,4
2019_40,4
2019_41,2
2019_42,3
2019_43,5
2019_44,1
2019_45,6
2019_46,2
2019_47,7
2019_48,4
2019_49,6
2019_50,7
2019_51,6
2019_52,2
2020_00,5
2020_01,7
2020_02,7
2020_03,5
2020_04,6
2020_05,7
2020_06,11
2020_07,12
2020_08,5
2020_09,9
2020_10,2
2020_11,13
2020_12,14
2020_13,7
2020_14,16
2020_15,14
2020_16,10
2020_17,11
2020_18,12
2020_19,11
2020_20,15
2020_21,9
2020_22,9
2020_23,11
2020_24,18
2020_25,13
2020_26,15
2020_27,16
2020_28,15
2020_29,13
2020_30,16
2020_31,12
2020_32,19
2020_33,11
2020_34,15
2020_35,20
2020_36,18
2020_37,12
2020_38,16
2020_39,14
2020_40,18
2020_41,20
2020_42,24
2020_43,14
2020_44,14
2020_45,15
2020_46,29
2020_47,22
2020_48,21
2020_49,26
2020_50,22
2020_51,14
2020_52,6
2021_00,17
2021_01,16
2021_02,20
2021_03,19
2021_04,19
2021_05,22
2021_06,17
2021_07,29
2021_08,26
2021_09,21
2021_10,19
2021_11,20
2021_12,25
2021_13,23
2021_14,37
2021_15,23
2021_16,22
2021_17,23
2021_18,27
2021_19,22
2021_20,27
2021_21,25
2021_22,26
2021_23,22
2021_24,17
2021_25,30
2021_26,16
2021_27,34
2021_28,26
2021_29,30
2021_30,28
2021_31,33
2021_32,26
2021_33,30
2021_34,24
2021_35,30
2021_36,24
2021_37,22
2021_38,31
2021_39,16
2021_40,33
2021_41,33
2021_42,34
2021_43,30
2021_44,42
2021_45,26
2021_46,24
2021_47,39
2021_48,38
2021_49,36
2021_50,34
2021_51,36
2021_52,12
2022_00,42
2022_01,43
2022_02,48
2022_03,37
2022_04,29
2022_05,24
2022_06,35
2022_07,34
2022_08,36
2022_09,26
2022_10,39
2022_11,38
2022_12,45
2022_13,30
2022_14,31
2022_15,39
2022_16,37
2022_17,47
2022_18,32
2022_19,43
2022_20,41
2022_21,47
2022_22,46
2022_23,45
2022_24,31
2022_25,44
2022_26,41
2022_27,32
2022_28,33
2022_29,43
2022_30,28
2022_31,38
2022_32,45
2022_33,44
2022_34,50
2022_35,42
2022_36,35
2022_37,55
2022_38,45
2022_39,49
2022_40,46
2022_41,39
2022_42,48
2022_43,42
2022_44,42
2022_45,42
2022_46,42
2022_47,44
2022_48,50
2022_49,41
2022_50,41
2022_51,46
2022_52,16
2023_00,41
2023_01,45
2023_02,52
2023_03,50
2023_04,46
2023_05,53
2023_06,42
2023_07,59
2023_08,44
2023_09,68
2023_10,69
2023_11,56
2023_12,57
2023_13,55
2023_14,58
2023_15,62
2023_16,48
2023_17,61
2023_18,48
2023_19,50
2023_20,68
2023_21,55
2023_22,54
2023_23,53
2023_24,60
2023_25,64
2023_26,59
2023_27,63
2023_28,57
2023_29,78
2023_30,43
2023_31,61
2023_32,53
2023_33,61
2023_34,67
2023_35,69
2023_36,74
2023_37,68
2023_38,52
2023_39,64
2023_40,57
2023_41,74
2023_42,56
2023_43,65
2023_44,67
2023_45,64
2023_46,66
2023_47,49
2023_48,71
2023_49,30
