year_week,count
2019_27,1
2019_30,1
2019_31,1
2019_32,2
2019_33,3
2019_34,4
2019_35,4
2019_36,9
2019_37,3
2019_38,6
2019_39,11
2019_40,10
2019_41,11
2019_42,11
2019_43,13
2019_44,12
2019_45,8
2019_46,12
2019_47,13
2019_48,12
2019_49,10
2019_50,17
2019_51,10
2019_52,1
2020_00,13
2020_01,20
2020_02,15
2020_03,16
2020_04,17
2020_05,17
2020_06,11
2020_07,18
2020_08,18
2020_09,14
2020_10,23
2020_11,18
2020_12,20
2020_13,22
2020_14,20
2020_15,26
2020_16,19
2020_17,20
2020_18,32
2020_19,32
2020_20,25
2020_21,32
2020_22,32
2020_23,25
2020_24,35
2020_25,35
2020_26,27
2020_27,22
2020_28,22
2020_29,27
2020_30,34
2020_31,27
2020_32,37
2020_33,46
2020_34,35
2020_35,24
2020_36,24
2020_37,21
2020_38,29
2020_39,34
2020_40,28
2020_41,33
2020_42,27
2020_43,37
2020_44,38
2020_45,36
2020_46,37
2020_47,48
2020_48,38
2020_49,33
2020_50,29
2020_51,48
2020_52,8
2021_00,34
2021_01,41
2021_02,41
2021_03,36
2021_04,41
2021_05,39
2021_06,32
2021_07,45
2021_08,48
2021_09,38
2021_10,40
2021_11,37
2021_12,43
2021_13,48
2021_14,48
2021_15,47
2021_16,54
2021_17,34
2021_18,39
2021_19,57
2021_20,50
2021_21,48
2021_22,51
2021_23,51
2021_24,50
2021_25,51
2021_26,44
2021_27,57
2021_28,54
2021_29,52
2021_30,53
2021_31,64
2021_32,57
2021_33,63
2021_34,61
2021_35,49
2021_36,73
2021_37,66
2021_38,67
2021_39,55
2021_40,45
2021_41,68
2021_42,53
2021_43,57
2021_44,53
2021_45,61
2021_46,69
2021_47,69
2021_48,56
2021_49,67
2021_50,69
2021_51,65
2021_52,10
2022_00,63
2022_01,63
2022_02,78
2022_03,69
2022_04,68
2022_05,61
2022_06,68
2022_07,74
2022_08,72
2022_09,70
2022_10,65
2022_11,63
2022_12,78
2022_13,68
2022_14,66
2022_15,74
2022_16,71
2022_17,74
2022_18,79
2022_19,79
2022_20,84
2022_21,85
2022_22,79
2022_23,101
2022_24,70
2022_25,93
2022_26,83
2022_27,83
2022_28,78
2022_29,82
2022_30,86
2022_31,92
2022_32,97
2022_33,81
2022_34,96
2022_35,90
2022_36,69
2022_37,92
2022_38,92
2022_39,93
2022_40,90
2022_41,82
2022_42,100
2022_43,105
2022_44,85
2022_45,86
2022_46,96
2022_47,100
2022_48,114
2022_49,112
2022_50,100
2022_51,93
2022_52,24
2023_00,73
2023_01,116
2023_02,103
2023_03,99
2023_04,110
2023_05,93
2023_06,110
2023_07,116
2023_08,101
2023_09,96
2023_10,112
2023_11,81
2023_12,116
2023_13,117
2023_14,129
2023_15,117
2023_16,106
2023_17,108
2023_18,126
2023_19,109
2023_20,114
2023_21,116
2023_22,123
2023_23,116
2023_24,118
2023_25,98
2023_26,99
2023_27,113
2023_28,103
2023_29,121
2023_30,123
2023_31,120
2023_32,110
2023_33,121
2023_34,142
2023_35,110
2023_36,115
2023_37,119
2023_38,133
2023_39,118
2023_40,129
2023_41,114
2023_42,125
2023_43,119
2023_44,128
2023_45,119
2023_46,101
2023_47,117
2023_48,125
2023_49,58
