year_week,count
2019_28,2
2019_29,1
2019_30,6
2019_33,2
2019_34,2
2019_35,4
2019_36,6
2019_37,2
2019_38,6
2019_39,7
2019_40,9
2019_41,6
2019_42,8
2019_43,7
2019_44,8
2019_45,8
2019_46,7
2019_47,8
2019_48,11
2019_49,9
2019_50,7
2019_51,8
2020_00,11
2020_01,21
2020_02,16
2020_03,3
2020_04,16
2020_05,13
2020_06,8
2020_07,9
2020_08,21
2020_09,16
2020_10,13
2020_11,16
2020_12,21
2020_13,18
2020_14,24
2020_15,21
2020_16,10
2020_17,17
2020_18,27
2020_19,18
2020_20,16
2020_21,14
2020_22,30
2020_23,30
2020_24,30
2020_25,20
2020_26,26
2020_27,17
2020_28,24
2020_29,19
2020_30,29
2020_31,20
2020_32,26
2020_33,27
2020_34,26
2020_35,24
2020_36,26
2020_37,18
2020_38,21
2020_39,29
2020_40,21
2020_41,24
2020_42,17
2020_43,22
2020_44,31
2020_45,35
2020_46,27
2020_47,41
2020_48,33
2020_49,29
2020_50,30
2020_51,36
2020_52,15
2021_00,26
2021_01,32
2021_02,27
2021_03,38
2021_04,26
2021_05,32
2021_06,32
2021_07,39
2021_08,35
2021_09,39
2021_10,45
2021_11,47
2021_12,27
2021_13,32
2021_14,36
2021_15,38
2021_16,46
2021_17,45
2021_18,33
2021_19,34
2021_20,42
2021_21,38
2021_22,44
2021_23,44
2021_24,52
2021_25,42
2021_26,30
2021_27,39
2021_28,37
2021_29,48
2021_30,49
2021_31,45
2021_32,37
2021_33,41
2021_34,53
2021_35,53
2021_36,54
2021_37,42
2021_38,59
2021_39,47
2021_40,55
2021_41,58
2021_42,44
2021_43,52
2021_44,43
2021_45,51
2021_46,61
2021_47,53
2021_48,71
2021_49,47
2021_50,55
2021_51,45
2021_52,22
2022_00,50
2022_01,50
2022_02,70
2022_03,44
2022_04,67
2022_05,58
2022_06,65
2022_07,76
2022_08,64
2022_09,76
2022_10,61
2022_11,61
2022_12,83
2022_13,66
2022_14,51
2022_15,65
2022_16,60
2022_17,55
2022_18,63
2022_19,57
2022_20,85
2022_21,63
2022_22,83
2022_23,86
2022_24,66
2022_25,68
2022_26,52
2022_27,68
2022_28,48
2022_29,69
2022_30,81
2022_31,68
2022_32,88
2022_33,62
2022_34,90
2022_35,90
2022_36,63
2022_37,71
2022_38,90
2022_39,80
2022_40,71
2022_41,88
2022_42,87
2022_43,93
2022_44,71
2022_45,96
2022_46,77
2022_47,74
2022_48,68
2022_49,81
2022_50,67
2022_51,92
2022_52,20
2023_00,80
2023_01,81
2023_02,97
2023_03,106
2023_04,95
2023_05,97
2023_06,77
2023_07,86
2023_08,96
2023_09,92
2023_10,83
2023_11,95
2023_12,99
2023_13,113
2023_14,99
2023_15,109
2023_16,90
2023_17,100
2023_18,92
2023_19,109
2023_20,85
2023_21,107
2023_22,109
2023_23,103
2023_24,89
2023_25,82
2023_26,101
2023_27,89
2023_28,102
2023_29,107
2023_30,99
2023_31,111
2023_32,104
2023_33,111
2023_34,95
2023_35,106
2023_36,99
2023_37,94
2023_38,99
2023_39,103
2023_40,96
2023_41,101
2023_42,104
2023_43,98
2023_44,103
2023_45,91
2023_46,115
2023_47,97
2023_48,138
2023_49,45
