year_week,count
2019_29,1
2019_30,1
2019_32,2
2019_34,3
2019_35,1
2019_36,3
2019_37,1
2019_38,6
2019_39,5
2019_40,5
2019_41,8
2019_42,12
2019_43,5
2019_44,9
2019_45,9
2019_46,4
2019_47,6
2019_48,9
2019_49,15
2019_50,7
2019_51,15
2019_52,2
2020_00,5
2020_01,9
2020_02,11
2020_03,16
2020_04,16
2020_05,6
2020_06,16
2020_07,13
2020_08,14
2020_09,20
2020_10,17
2020_11,16
2020_12,10
2020_13,12
2020_14,17
2020_15,12
2020_16,21
2020_17,20
2020_18,22
2020_19,13
2020_20,17
2020_21,20
2020_22,27
2020_23,28
2020_24,31
2020_25,18
2020_26,23
2020_27,25
2020_28,26
2020_29,24
2020_30,15
2020_31,27
2020_32,29
2020_33,24
2020_34,18
2020_35,34
2020_36,33
2020_37,13
2020_38,19
2020_39,42
2020_40,25
2020_41,35
2020_42,31
2020_43,30
2020_44,30
2020_45,30
2020_46,32
2020_47,34
2020_48,29
2020_49,30
2020_50,34
2020_51,37
2020_52,10
2021_00,26
2021_01,35
2021_02,34
2021_03,38
2021_04,36
2021_05,28
2021_06,34
2021_07,32
2021_08,38
2021_09,38
2021_10,31
2021_11,31
2021_12,34
2021_13,36
2021_14,42
2021_15,44
2021_16,40
2021_17,53
2021_18,33
2021_19,50
2021_20,47
2021_21,38
2021_22,44
2021_23,45
2021_24,42
2021_25,46
2021_26,45
2021_27,41
2021_28,49
2021_29,60
2021_30,54
2021_31,49
2021_32,42
2021_33,60
2021_34,44
2021_35,52
2021_36,53
2021_37,47
2021_38,39
2021_39,57
2021_40,37
2021_41,52
2021_42,62
2021_43,57
2021_44,51
2021_45,61
2021_46,65
2021_47,52
2021_48,48
2021_49,50
2021_50,64
2021_51,60
2021_52,15
2022_00,46
2022_01,55
2022_02,44
2022_03,57
2022_04,50
2022_05,52
2022_06,45
2022_07,56
2022_08,57
2022_09,69
2022_10,56
2022_11,51
2022_12,72
2022_13,64
2022_14,67
2022_15,68
2022_16,60
2022_17,52
2022_18,74
2022_19,56
2022_20,78
2022_21,76
2022_22,85
2022_23,55
2022_24,63
2022_25,79
2022_26,60
2022_27,66
2022_28,81
2022_29,63
2022_30,73
2022_31,81
2022_32,65
2022_33,71
2022_34,70
2022_35,86
2022_36,59
2022_37,82
2022_38,90
2022_39,79
2022_40,84
2022_41,79
2022_42,94
2022_43,53
2022_44,96
2022_45,70
2022_46,77
2022_47,87
2022_48,84
2022_49,78
2022_50,79
2022_51,82
2022_52,23
2023_00,60
2023_01,84
2023_02,85
2023_03,73
2023_04,88
2023_05,80
2023_06,76
2023_07,87
2023_08,92
2023_09,86
2023_10,98
2023_11,78
2023_12,86
2023_13,84
2023_14,95
2023_15,91
2023_16,100
2023_17,76
2023_18,81
2023_19,103
2023_20,109
2023_21,99
2023_22,106
2023_23,98
2023_24,101
2023_25,88
2023_26,103
2023_27,119
2023_28,106
2023_29,90
2023_30,99
2023_31,96
2023_32,103
2023_33,96
2023_34,102
2023_35,100
2023_36,106
2023_37,102
2023_38,99
2023_39,108
2023_40,85
2023_41,110
2023_42,107
2023_43,106
2023_44,98
2023_45,106
2023_46,112
2023_47,86
2023_48,105
2023_49,56
