year_week,count
2019_28,3
2019_30,1
2019_31,2
2019_32,4
2019_33,4
2019_34,7
2019_35,11
2019_36,10
2019_37,11
2019_38,13
2019_39,9
2019_40,23
2019_41,23
2019_42,17
2019_43,24
2019_44,16
2019_45,29
2019_46,24
2019_47,28
2019_48,25
2019_49,34
2019_50,44
2019_51,42
2019_52,10
2020_00,29
2020_01,34
2020_02,51
2020_03,43
2020_04,43
2020_05,39
2020_06,33
2020_07,42
2020_08,46
2020_09,37
2020_10,35
2020_11,38
2020_12,53
2020_13,53
2020_14,57
2020_15,48
2020_16,49
2020_17,50
2020_18,53
2020_19,61
2020_20,59
2020_21,65
2020_22,54
2020_23,71
2020_24,64
2020_25,67
2020_26,60
2020_27,78
2020_28,77
2020_29,65
2020_30,86
2020_31,66
2020_32,70
2020_33,98
2020_34,70
2020_35,71
2020_36,74
2020_37,86
2020_38,85
2020_39,87
2020_40,77
2020_41,81
2020_42,81
2020_43,77
2020_44,96
2020_45,94
2020_46,91
2020_47,102
2020_48,107
2020_49,81
2020_50,83
2020_51,106
2020_52,35
2021_00,82
2021_01,87
2021_02,104
2021_03,108
2021_04,94
2021_05,89
2021_06,127
2021_07,101
2021_08,101
2021_09,103
2021_10,126
2021_11,127
2021_12,125
2021_13,117
2021_14,112
2021_15,114
2021_16,139
2021_17,116
2021_18,110
2021_19,111
2021_20,123
2021_21,103
2021_22,115
2021_23,132
2021_24,117
2021_25,125
2021_26,143
2021_27,131
2021_28,133
2021_29,160
2021_30,170
2021_31,160
2021_32,149
2021_33,125
2021_34,142
2021_35,154
2021_36,189
2021_37,134
2021_38,137
2021_39,149
2021_40,150
2021_41,167
2021_42,152
2021_43,164
2021_44,160
2021_45,167
2021_46,162
2021_47,174
2021_48,172
2021_49,171
2021_50,174
2021_51,212
2021_52,39
2022_00,147
2022_01,199
2022_02,183
2022_03,195
2022_04,200
2022_05,164
2022_06,182
2022_07,214
2022_08,185
2022_09,204
2022_10,191
2022_11,198
2022_12,204
2022_13,189
2022_14,213
2022_15,165
2022_16,187
2022_17,202
2022_18,220
2022_19,180
2022_20,215
2022_21,219
2022_22,220
2022_23,194
2022_24,203
2022_25,201
2022_26,191
2022_27,182
2022_28,203
2022_29,212
2022_30,217
2022_31,201
2022_32,222
2022_33,238
2022_34,234
2022_35,247
2022_36,216
2022_37,217
2022_38,209
2022_39,229
2022_40,227
2022_41,215
2022_42,229
2022_43,266
2022_44,251
2022_45,228
2022_46,262
2022_47,237
2022_48,238
2022_49,247
2022_50,224
2022_51,249
2022_52,64
2023_00,197
2023_01,266
2023_02,254
2023_03,282
2023_04,297
2023_05,252
2023_06,258
2023_07,260
2023_08,264
2023_09,304
2023_10,286
2023_11,273
2023_12,282
2023_13,240
2023_14,282
2023_15,264
2023_16,282
2023_17,312
2023_18,261
2023_19,271
2023_20,274
2023_21,281
2023_22,307
2023_23,282
2023_24,287
2023_25,306
2023_26,284
2023_27,282
2023_28,288
2023_29,300
2023_30,338
2023_31,294
2023_32,289
2023_33,349
2023_34,310
2023_35,315
2023_36,325
2023_37,305
2023_38,307
2023_39,299
2023_40,312
2023_41,320
2023_42,315
2023_43,291
2023_44,316
2023_45,321
2023_46,325
2023_47,332
2023_48,312
2023_49,145
