year_week,count
2019_28,1
2019_30,3
2019_31,2
2019_32,5
2019_33,1
2019_34,1
2019_35,2
2019_36,4
2019_37,5
2019_38,5
2019_39,4
2019_40,5
2019_41,3
2019_42,7
2019_43,5
2019_44,9
2019_45,7
2019_46,7
2019_47,11
2019_48,13
2019_49,11
2019_50,13
2019_51,13
2019_52,2
2020_00,5
2020_01,18
2020_02,17
2020_03,19
2020_04,12
2020_05,10
2020_06,13
2020_07,15
2020_08,17
2020_09,14
2020_10,18
2020_11,21
2020_12,16
2020_13,16
2020_14,20
2020_15,19
2020_16,18
2020_17,15
2020_18,15
2020_19,19
2020_20,19
2020_21,23
2020_22,29
2020_23,22
2020_24,25
2020_25,30
2020_26,33
2020_27,26
2020_28,38
2020_29,30
2020_30,31
2020_31,25
2020_32,34
2020_33,30
2020_34,26
2020_35,40
2020_36,28
2020_37,33
2020_38,35
2020_39,26
2020_40,31
2020_41,27
2020_42,39
2020_43,41
2020_44,32
2020_45,26
2020_46,33
2020_47,44
2020_48,42
2020_49,51
2020_50,35
2020_51,27
2020_52,10
2021_00,32
2021_01,42
2021_02,43
2021_03,40
2021_04,61
2021_05,32
2021_06,33
2021_07,54
2021_08,49
2021_09,42
2021_10,51
2021_11,44
2021_12,60
2021_13,48
2021_14,43
2021_15,42
2021_16,46
2021_17,44
2021_18,45
2021_19,55
2021_20,63
2021_21,41
2021_22,41
2021_23,60
2021_24,47
2021_25,50
2021_26,63
2021_27,45
2021_28,51
2021_29,48
2021_30,58
2021_31,63
2021_32,69
2021_33,54
2021_34,65
2021_35,62
2021_36,50
2021_37,51
2021_38,57
2021_39,84
2021_40,63
2021_41,60
2021_42,71
2021_43,74
2021_44,67
2021_45,56
2021_46,73
2021_47,69
2021_48,57
2021_49,70
2021_50,63
2021_51,70
2021_52,14
2022_00,41
2022_01,59
2022_02,70
2022_03,70
2022_04,66
2022_05,62
2022_06,65
2022_07,62
2022_08,90
2022_09,68
2022_10,76
2022_11,69
2022_12,83
2022_13,80
2022_14,57
2022_15,64
2022_16,61
2022_17,73
2022_18,81
2022_19,89
2022_20,61
2022_21,69
2022_22,79
2022_23,79
2022_24,77
2022_25,63
2022_26,71
2022_27,90
2022_28,76
2022_29,65
2022_30,81
2022_31,72
2022_32,67
2022_33,88
2022_34,93
2022_35,89
2022_36,90
2022_37,95
2022_38,71
2022_39,93
2022_40,87
2022_41,88
2022_42,83
2022_43,75
2022_44,101
2022_45,88
2022_46,83
2022_47,94
2022_48,97
2022_49,94
2022_50,83
2022_51,71
2022_52,41
2023_00,77
2023_01,98
2023_02,94
2023_03,97
2023_04,105
2023_05,98
2023_06,94
2023_07,116
2023_08,98
2023_09,110
2023_10,108
2023_11,105
2023_12,120
2023_13,100
2023_14,106
2023_15,122
2023_16,108
2023_17,112
2023_18,108
2023_19,97
2023_20,125
2023_21,111
2023_22,107
2023_23,116
2023_24,101
2023_25,103
2023_26,108
2023_27,133
2023_28,114
2023_29,124
2023_30,114
2023_31,101
2023_32,113
2023_33,115
2023_34,120
2023_35,122
2023_36,115
2023_37,119
2023_38,120
2023_39,116
2023_40,118
2023_41,124
2023_42,120
2023_43,131
2023_44,117
2023_45,130
2023_46,129
2023_47,126
2023_48,133
2023_49,43
