year_week,count
2019_33,1
2019_49,1
2020_02,1
2020_03,1
2020_06,1
2020_07,1
2020_08,1
2020_10,1
2020_11,1
2020_12,1
2020_15,3
2020_16,1
2020_19,1
2020_21,1
2020_22,1
2020_23,2
2020_24,1
2020_25,1
2020_26,2
2020_29,1
2020_32,3
2020_33,1
2020_35,2
2020_36,1
2020_38,1
2020_39,2
2020_43,2
2020_44,1
2020_45,3
2020_46,1
2020_47,3
2020_48,2
2020_49,2
2020_50,1
2020_51,2
2021_00,1
2021_02,1
2021_03,6
2021_05,3
2021_06,6
2021_07,1
2021_08,2
2021_10,2
2021_11,2
2021_13,1
2021_14,4
2021_15,1
2021_16,2
2021_17,4
2021_19,2
2021_20,1
2021_21,2
2021_22,4
2021_23,1
2021_24,1
2021_27,1
2021_28,1
2021_29,1
2021_30,2
2021_31,4
2021_32,2
2021_33,3
2021_34,2
2021_35,3
2021_36,2
2021_37,3
2021_38,3
2021_39,4
2021_40,1
2021_41,3
2021_42,4
2021_43,4
2021_44,4
2021_45,2
2021_46,2
2021_47,3
2021_48,2
2021_49,1
2021_50,2
2021_51,2
2022_00,3
2022_01,3
2022_02,2
2022_03,4
2022_04,6
2022_05,2
2022_06,2
2022_07,4
2022_08,3
2022_09,5
2022_10,1
2022_11,1
2022_12,7
2022_13,3
2022_14,3
2022_15,4
2022_16,4
2022_17,2
2022_18,4
2022_19,1
2022_20,2
2022_21,1
2022_22,2
2022_23,2
2022_24,1
2022_25,3
2022_26,1
2022_27,1
2022_28,2
2022_29,6
2022_30,4
2022_31,3
2022_32,5
2022_33,1
2022_34,6
2022_35,2
2022_36,5
2022_37,3
2022_38,1
2022_39,5
2022_40,7
2022_42,1
2022_43,4
2022_44,2
2022_45,2
2022_46,3
2022_47,3
2022_48,4
2022_50,3
2022_51,5
2022_52,1
2023_00,2
2023_01,4
2023_02,6
2023_03,2
2023_04,4
2023_05,3
2023_06,2
2023_07,2
2023_08,6
2023_09,3
2023_10,1
2023_11,5
2023_12,8
2023_13,3
2023_14,2
2023_15,1
2023_16,5
2023_17,2
2023_18,3
2023_19,4
2023_20,3
2023_21,2
2023_22,3
2023_23,5
2023_24,3
2023_25,6
2023_26,8
2023_27,6
2023_28,3
2023_29,7
2023_30,6
2023_31,4
2023_32,4
2023_33,5
2023_34,2
2023_35,5
2023_36,4
2023_37,4
2023_38,4
2023_39,4
2023_40,8
2023_41,4
2023_42,3
2023_43,5
2023_44,6
2023_45,5
2023_46,3
2023_47,5
2023_48,2
2023_49,3
