year_week,count
2019_28,1
2019_29,3
2019_30,4
2019_31,4
2019_32,3
2019_33,4
2019_34,2
2019_35,4
2019_36,2
2019_37,2
2019_38,9
2019_39,7
2019_40,5
2019_41,7
2019_42,11
2019_43,11
2019_44,7
2019_45,9
2019_46,6
2019_47,9
2019_48,17
2019_49,8
2019_50,14
2019_51,16
2019_52,1
2020_00,10
2020_01,13
2020_02,8
2020_03,12
2020_04,21
2020_05,17
2020_06,17
2020_07,16
2020_08,21
2020_09,17
2020_10,10
2020_11,14
2020_12,17
2020_13,16
2020_14,25
2020_15,22
2020_16,28
2020_17,18
2020_18,18
2020_19,32
2020_20,29
2020_21,19
2020_22,30
2020_23,37
2020_24,28
2020_25,20
2020_26,24
2020_27,33
2020_28,27
2020_29,27
2020_30,21
2020_31,38
2020_32,33
2020_33,28
2020_34,34
2020_35,31
2020_36,34
2020_37,30
2020_38,33
2020_39,23
2020_40,32
2020_41,27
2020_42,26
2020_43,40
2020_44,37
2020_45,34
2020_46,40
2020_47,34
2020_48,43
2020_49,41
2020_50,39
2020_51,52
2020_52,16
2021_00,34
2021_01,35
2021_02,22
2021_03,45
2021_04,34
2021_05,43
2021_06,37
2021_07,49
2021_08,39
2021_09,57
2021_10,38
2021_11,54
2021_12,44
2021_13,30
2021_14,33
2021_15,43
2021_16,50
2021_17,46
2021_18,42
2021_19,40
2021_20,56
2021_21,45
2021_22,42
2021_23,40
2021_24,51
2021_25,45
2021_26,61
2021_27,52
2021_28,44
2021_29,41
2021_30,52
2021_31,65
2021_32,59
2021_33,57
2021_34,56
2021_35,41
2021_36,72
2021_37,48
2021_38,61
2021_39,48
2021_40,52
2021_41,54
2021_42,53
2021_43,73
2021_44,66
2021_45,63
2021_46,68
2021_47,77
2021_48,59
2021_49,75
2021_50,59
2021_51,69
2021_52,13
2022_00,55
2022_01,79
2022_02,68
2022_03,72
2022_04,67
2022_05,61
2022_06,78
2022_07,63
2022_08,75
2022_09,73
2022_10,68
2022_11,80
2022_12,95
2022_13,68
2022_14,64
2022_15,78
2022_16,62
2022_17,68
2022_18,91
2022_19,85
2022_20,82
2022_21,87
2022_22,70
2022_23,72
2022_24,82
2022_25,86
2022_26,71
2022_27,91
2022_28,93
2022_29,74
2022_30,72
2022_31,78
2022_32,82
2022_33,93
2022_34,101
2022_35,86
2022_36,86
2022_37,82
2022_38,88
2022_39,84
2022_40,95
2022_41,84
2022_42,88
2022_43,97
2022_44,90
2022_45,93
2022_46,91
2022_47,104
2022_48,76
2022_49,107
2022_50,116
2022_51,102
2022_52,28
2023_00,85
2023_01,91
2023_02,99
2023_03,106
2023_04,101
2023_05,92
2023_06,104
2023_07,99
2023_08,107
2023_09,111
2023_10,109
2023_11,88
2023_12,97
2023_13,127
2023_14,111
2023_15,125
2023_16,118
2023_17,105
2023_18,104
2023_19,126
2023_20,106
2023_21,122
2023_22,126
2023_23,121
2023_24,115
2023_25,113
2023_26,105
2023_27,139
2023_28,135
2023_29,120
2023_30,119
2023_31,102
2023_32,117
2023_33,122
2023_34,103
2023_35,116
2023_36,113
2023_37,115
2023_38,124
2023_39,113
2023_40,137
2023_41,128
2023_42,125
2023_43,130
2023_44,134
2023_45,148
2023_46,128
2023_47,140
2023_48,115
2023_49,54
