year_week,count
2019_30,1
2019_38,1
2019_43,2
2019_44,2
2019_45,1
2019_49,2
2019_50,4
2019_51,1
2020_00,6
2020_02,2
2020_04,1
2020_06,2
2020_07,2
2020_08,2
2020_09,2
2020_10,2
2020_11,1
2020_12,3
2020_13,1
2020_14,2
2020_15,3
2020_16,4
2020_17,1
2020_18,7
2020_19,4
2020_20,2
2020_21,5
2020_22,3
2020_23,4
2020_24,1
2020_25,1
2020_26,3
2020_27,3
2020_28,3
2020_29,2
2020_31,4
2020_32,1
2020_33,2
2020_34,3
2020_35,2
2020_36,4
2020_37,4
2020_38,2
2020_39,2
2020_40,3
2020_41,5
2020_42,2
2020_43,2
2020_44,5
2020_45,5
2020_46,5
2020_47,8
2020_48,3
2020_49,4
2020_50,1
2020_51,2
2020_52,1
2021_00,2
2021_01,7
2021_02,4
2021_03,6
2021_04,3
2021_05,2
2021_06,4
2021_07,2
2021_08,7
2021_09,2
2021_10,6
2021_11,8
2021_12,1
2021_13,5
2021_14,5
2021_15,5
2021_16,5
2021_17,2
2021_18,6
2021_19,5
2021_20,4
2021_21,5
2021_22,5
2021_23,6
2021_24,1
2021_25,8
2021_26,3
2021_27,3
2021_28,3
2021_29,6
2021_30,8
2021_31,4
2021_32,2
2021_33,5
2021_34,3
2021_35,10
2021_36,7
2021_37,9
2021_38,5
2021_39,4
2021_40,9
2021_41,6
2021_42,6
2021_43,7
2021_44,7
2021_45,2
2021_46,4
2021_47,9
2021_48,7
2021_49,8
2021_50,3
2021_51,5
2022_00,4
2022_01,8
2022_02,12
2022_03,7
2022_04,7
2022_05,8
2022_06,8
2022_07,9
2022_08,7
2022_09,3
2022_10,9
2022_11,11
2022_12,7
2022_13,5
2022_14,6
2022_15,11
2022_16,18
2022_17,7
2022_18,11
2022_19,5
2022_20,10
2022_21,5
2022_22,8
2022_23,12
2022_24,8
2022_25,9
2022_26,8
2022_27,11
2022_28,9
2022_29,6
2022_30,13
2022_31,10
2022_32,11
2022_33,5
2022_34,16
2022_35,6
2022_36,8
2022_37,11
2022_38,11
2022_39,5
2022_40,13
2022_41,6
2022_42,12
2022_43,10
2022_44,13
2022_45,8
2022_46,9
2022_47,9
2022_48,7
2022_49,10
2022_50,13
2022_51,20
2022_52,6
2023_00,8
2023_01,7
2023_02,12
2023_03,10
2023_04,9
2023_05,11
2023_06,9
2023_07,10
2023_08,7
2023_09,11
2023_10,4
2023_11,12
2023_12,11
2023_13,8
2023_14,15
2023_15,12
2023_16,9
2023_17,11
2023_18,15
2023_19,6
2023_20,16
2023_21,18
2023_22,13
2023_23,10
2023_24,9
2023_25,12
2023_26,13
2023_27,10
2023_28,12
2023_29,11
2023_30,13
2023_31,16
2023_32,12
2023_33,10
2023_34,15
2023_35,16
2023_36,8
2023_37,13
2023_38,12
2023_39,10
2023_40,25
2023_41,14
2023_42,8
2023_43,7
2023_44,9
2023_45,13
2023_46,12
2023_47,13
2023_48,19
2023_49,5
