year_week,count
2019_30,1
2019_35,1
2019_41,1
2019_42,1
2019_43,2
2019_45,1
2019_46,1
2019_47,1
2019_48,1
2019_49,1
2019_50,2
2019_51,2
2019_52,1
2020_00,1
2020_01,4
2020_02,4
2020_03,4
2020_04,1
2020_05,2
2020_06,3
2020_07,2
2020_08,1
2020_09,2
2020_10,1
2020_11,1
2020_12,2
2020_14,5
2020_15,3
2020_16,3
2020_17,4
2020_19,4
2020_21,1
2020_22,3
2020_24,5
2020_25,2
2020_26,1
2020_27,2
2020_28,3
2020_29,4
2020_30,1
2020_31,4
2020_32,2
2020_33,2
2020_34,3
2020_35,4
2020_36,6
2020_37,5
2020_38,6
2020_39,4
2020_41,7
2020_42,2
2020_43,8
2020_44,5
2020_45,4
2020_46,2
2020_47,5
2020_48,5
2020_49,2
2020_50,3
2020_51,3
2020_52,1
2021_00,1
2021_01,5
2021_02,1
2021_03,4
2021_04,5
2021_05,9
2021_06,6
2021_07,6
2021_08,6
2021_09,3
2021_10,1
2021_11,8
2021_12,5
2021_13,6
2021_14,4
2021_15,3
2021_16,5
2021_17,4
2021_18,4
2021_19,3
2021_20,5
2021_21,4
2021_22,4
2021_23,6
2021_24,4
2021_25,4
2021_26,5
2021_27,10
2021_28,7
2021_29,3
2021_30,13
2021_31,3
2021_32,4
2021_33,7
2021_34,7
2021_35,10
2021_36,4
2021_37,8
2021_38,10
2021_39,3
2021_40,3
2021_41,4
2021_42,9
2021_43,4
2021_44,5
2021_45,4
2021_46,9
2021_47,8
2021_48,9
2021_49,13
2021_50,9
2021_51,2
2022_00,7
2022_01,4
2022_02,5
2022_03,2
2022_04,13
2022_05,5
2022_06,7
2022_07,8
2022_08,8
2022_09,13
2022_10,4
2022_11,9
2022_12,12
2022_13,6
2022_14,7
2022_15,8
2022_16,10
2022_17,10
2022_18,8
2022_19,6
2022_20,9
2022_21,10
2022_22,8
2022_23,5
2022_24,9
2022_25,3
2022_26,4
2022_27,7
2022_28,8
2022_29,10
2022_30,7
2022_31,13
2022_32,9
2022_33,5
2022_34,7
2022_35,14
2022_36,12
2022_37,8
2022_38,7
2022_39,3
2022_40,11
2022_41,10
2022_42,8
2022_43,13
2022_44,7
2022_45,8
2022_46,13
2022_47,13
2022_48,11
2022_49,9
2022_50,10
2022_51,9
2022_52,2
2023_00,5
2023_01,9
2023_02,4
2023_03,14
2023_04,14
2023_05,4
2023_06,8
2023_07,10
2023_08,10
2023_09,21
2023_10,7
2023_11,15
2023_12,10
2023_13,6
2023_14,10
2023_15,14
2023_16,13
2023_17,10
2023_18,11
2023_19,12
2023_20,13
2023_21,8
2023_22,11
2023_23,16
2023_24,13
2023_25,13
2023_26,10
2023_27,13
2023_28,13
2023_29,12
2023_30,12
2023_31,12
2023_32,18
2023_33,16
2023_34,12
2023_35,10
2023_36,9
2023_37,9
2023_38,8
2023_39,10
2023_40,8
2023_41,9
2023_42,9
2023_43,17
2023_44,11
2023_45,14
2023_46,11
2023_47,9
2023_48,10
2023_49,5
