year_week,count
2019_31,1
2019_34,1
2019_35,1
2019_36,1
2019_38,1
2019_39,3
2019_40,2
2019_41,4
2019_42,1
2019_43,2
2019_44,3
2019_47,2
2019_48,2
2019_49,2
2019_50,2
2019_51,1
2020_00,2
2020_01,3
2020_02,1
2020_03,4
2020_04,1
2020_05,3
2020_06,1
2020_07,2
2020_08,2
2020_09,2
2020_10,2
2020_11,2
2020_12,3
2020_13,3
2020_14,3
2020_15,3
2020_16,6
2020_17,4
2020_18,3
2020_19,3
2020_20,3
2020_21,6
2020_22,4
2020_23,1
2020_24,3
2020_26,5
2020_27,7
2020_28,6
2020_29,2
2020_30,2
2020_31,5
2020_32,3
2020_33,6
2020_35,6
2020_37,6
2020_38,6
2020_40,5
2020_41,4
2020_42,6
2020_43,8
2020_44,6
2020_45,7
2020_46,1
2020_47,8
2020_48,1
2020_49,4
2020_50,7
2020_51,4
2020_52,3
2021_00,8
2021_01,9
2021_02,7
2021_03,4
2021_04,6
2021_05,2
2021_06,6
2021_07,3
2021_08,7
2021_09,5
2021_10,6
2021_11,4
2021_12,6
2021_13,4
2021_14,10
2021_15,8
2021_16,8
2021_17,4
2021_18,2
2021_19,6
2021_20,3
2021_21,7
2021_22,9
2021_23,6
2021_24,8
2021_25,3
2021_26,6
2021_27,9
2021_28,5
2021_29,5
2021_30,5
2021_31,10
2021_32,6
2021_33,10
2021_34,9
2021_35,7
2021_36,7
2021_37,8
2021_38,10
2021_39,11
2021_40,9
2021_41,10
2021_42,7
2021_43,7
2021_44,10
2021_45,11
2021_46,5
2021_47,9
2021_48,8
2021_49,5
2021_50,7
2021_51,10
2021_52,2
2022_00,9
2022_01,7
2022_02,13
2022_03,7
2022_04,10
2022_05,4
2022_06,5
2022_07,10
2022_08,6
2022_09,22
2022_10,8
2022_11,14
2022_12,8
2022_13,10
2022_14,8
2022_15,11
2022_16,11
2022_17,13
2022_18,7
2022_19,7
2022_20,8
2022_21,10
2022_22,10
2022_23,7
2022_24,7
2022_25,12
2022_26,13
2022_27,16
2022_28,10
2022_29,9
2022_30,8
2022_31,11
2022_32,12
2022_33,5
2022_34,9
2022_35,10
2022_36,8
2022_37,17
2022_38,7
2022_39,12
2022_40,14
2022_41,12
2022_42,7
2022_43,12
2022_44,15
2022_45,6
2022_46,13
2022_47,9
2022_48,12
2022_49,20
2022_50,18
2022_51,16
2022_52,2
2023_00,9
2023_01,18
2023_02,11
2023_03,13
2023_04,17
2023_05,15
2023_06,10
2023_07,12
2023_08,23
2023_09,10
2023_10,18
2023_11,16
2023_12,14
2023_13,11
2023_14,21
2023_15,11
2023_16,10
2023_17,4
2023_18,10
2023_19,18
2023_20,12
2023_21,18
2023_22,11
2023_23,18
2023_24,12
2023_25,16
2023_26,11
2023_27,10
2023_28,13
2023_29,15
2023_30,25
2023_31,18
2023_32,15
2023_33,15
2023_34,23
2023_35,16
2023_36,19
2023_37,10
2023_38,16
2023_39,18
2023_40,17
2023_41,20
2023_42,14
2023_43,17
2023_44,17
2023_45,20
2023_46,12
2023_47,17
2023_48,14
2023_49,8
