year_week,count
2019_31,1
2019_34,1
2019_36,1
2019_37,2
2019_38,2
2019_39,3
2019_40,2
2019_41,2
2019_42,5
2019_43,3
2019_44,4
2019_45,2
2019_46,2
2019_47,3
2019_48,6
2019_49,3
2019_50,7
2019_51,5
2020_00,6
2020_01,2
2020_02,1
2020_03,4
2020_04,4
2020_05,1
2020_06,8
2020_07,5
2020_08,8
2020_09,4
2020_10,1
2020_11,3
2020_12,4
2020_13,4
2020_14,11
2020_15,7
2020_16,8
2020_17,8
2020_18,6
2020_19,11
2020_20,8
2020_21,12
2020_22,6
2020_23,8
2020_24,8
2020_25,7
2020_26,4
2020_27,11
2020_28,9
2020_29,7
2020_30,10
2020_31,13
2020_32,9
2020_33,7
2020_34,13
2020_35,7
2020_36,11
2020_37,11
2020_38,13
2020_39,12
2020_40,5
2020_41,7
2020_42,17
2020_43,7
2020_44,6
2020_45,9
2020_46,17
2020_47,14
2020_48,8
2020_49,11
2020_50,8
2020_51,10
2020_52,3
2021_00,9
2021_01,13
2021_02,6
2021_03,11
2021_04,4
2021_05,10
2021_06,10
2021_07,13
2021_08,11
2021_09,23
2021_10,20
2021_11,20
2021_12,15
2021_13,18
2021_14,19
2021_15,9
2021_16,13
2021_17,16
2021_18,15
2021_19,15
2021_20,23
2021_21,11
2021_22,13
2021_23,11
2021_24,10
2021_25,11
2021_26,17
2021_27,15
2021_28,16
2021_29,19
2021_30,14
2021_31,21
2021_32,18
2021_33,16
2021_34,21
2021_35,18
2021_36,13
2021_37,10
2021_38,25
2021_39,13
2021_40,20
2021_41,20
2021_42,18
2021_43,20
2021_44,13
2021_45,34
2021_46,17
2021_47,24
2021_48,20
2021_49,18
2021_50,21
2021_51,20
2021_52,6
2022_00,21
2022_01,18
2022_02,22
2022_03,13
2022_04,25
2022_05,20
2022_06,21
2022_07,24
2022_08,20
2022_09,15
2022_10,19
2022_11,29
2022_12,32
2022_13,25
2022_14,24
2022_15,20
2022_16,36
2022_17,16
2022_18,23
2022_19,25
2022_20,22
2022_21,18
2022_22,28
2022_23,26
2022_24,27
2022_25,24
2022_26,31
2022_27,19
2022_28,21
2022_29,26
2022_30,26
2022_31,24
2022_32,29
2022_33,29
2022_34,26
2022_35,19
2022_36,26
2022_37,28
2022_38,27
2022_39,26
2022_40,28
2022_41,22
2022_42,31
2022_43,31
2022_44,32
2022_45,23
2022_46,22
2022_47,27
2022_48,41
2022_49,22
2022_50,21
2022_51,30
2022_52,6
2023_00,21
2023_01,44
2023_02,23
2023_03,39
2023_04,28
2023_05,43
2023_06,25
2023_07,28
2023_08,35
2023_09,39
2023_10,27
2023_11,29
2023_12,30
2023_13,44
2023_14,28
2023_15,22
2023_16,37
2023_17,33
2023_18,35
2023_19,22
2023_20,33
2023_21,28
2023_22,28
2023_23,33
2023_24,31
2023_25,33
2023_26,32
2023_27,32
2023_28,39
2023_29,50
2023_30,35
2023_31,39
2023_32,22
2023_33,34
2023_34,29
2023_35,41
2023_36,35
2023_37,34
2023_38,41
2023_39,31
2023_40,36
2023_41,46
2023_42,30
2023_43,32
2023_44,36
2023_45,33
2023_46,27
2023_47,46
2023_48,33
2023_49,16
