year_week,count
2019_27,1
2019_28,3
2019_29,2
2019_30,5
2019_31,4
2019_32,4
2019_33,8
2019_34,9
2019_35,16
2019_36,13
2019_37,12
2019_38,17
2019_39,22
2019_40,20
2019_41,22
2019_42,26
2019_43,19
2019_44,25
2019_45,29
2019_46,28
2019_47,30
2019_48,31
2019_49,39
2019_50,24
2019_51,26
2019_52,7
2020_00,37
2020_01,54
2020_02,48
2020_03,53
2020_04,51
2020_05,57
2020_06,42
2020_07,41
2020_08,55
2020_09,62
2020_10,59
2020_11,73
2020_12,66
2020_13,64
2020_14,67
2020_15,74
2020_16,60
2020_17,55
2020_18,84
2020_19,73
2020_20,75
2020_21,83
2020_22,77
2020_23,82
2020_24,74
2020_25,73
2020_26,60
2020_27,91
2020_28,92
2020_29,95
2020_30,92
2020_31,98
2020_32,112
2020_33,96
2020_34,92
2020_35,100
2020_36,94
2020_37,101
2020_38,100
2020_39,79
2020_40,98
2020_41,103
2020_42,106
2020_43,118
2020_44,107
2020_45,116
2020_46,113
2020_47,128
2020_48,119
2020_49,99
2020_50,110
2020_51,113
2020_52,37
2021_00,96
2021_01,138
2021_02,114
2021_03,132
2021_04,153
2021_05,115
2021_06,112
2021_07,139
2021_08,122
2021_09,116
2021_10,129
2021_11,136
2021_12,147
2021_13,127
2021_14,135
2021_15,122
2021_16,130
2021_17,139
2021_18,136
2021_19,148
2021_20,160
2021_21,140
2021_22,154
2021_23,156
2021_24,159
2021_25,159
2021_26,177
2021_27,151
2021_28,143
2021_29,175
2021_30,172
2021_31,142
2021_32,167
2021_33,174
2021_34,191
2021_35,183
2021_36,163
2021_37,169
2021_38,180
2021_39,196
2021_40,191
2021_41,204
2021_42,191
2021_43,203
2021_44,210
2021_45,196
2021_46,187
2021_47,217
2021_48,194
2021_49,211
2021_50,182
2021_51,204
2021_52,62
2022_00,172
2022_01,187
2022_02,212
2022_03,208
2022_04,222
2022_05,214
2022_06,225
2022_07,190
2022_08,242
2022_09,234
2022_10,214
2022_11,226
2022_12,232
2022_13,204
2022_14,229
2022_15,225
2022_16,207
2022_17,220
2022_18,244
2022_19,249
2022_20,240
2022_21,242
2022_22,234
2022_23,213
2022_24,228
2022_25,256
2022_26,258
2022_27,249
2022_28,197
2022_29,238
2022_30,245
2022_31,238
2022_32,259
2022_33,255
2022_34,289
2022_35,243
2022_36,248
2022_37,258
2022_38,207
2022_39,243
2022_40,229
2022_41,292
2022_42,287
2022_43,309
2022_44,276
2022_45,265
2022_46,273
2022_47,289
2022_48,286
2022_49,299
2022_50,252
2022_51,301
2022_52,112
2023_00,247
2023_01,311
2023_02,316
2023_03,338
2023_04,303
2023_05,352
2023_06,321
2023_07,310
2023_08,281
2023_09,317
2023_10,343
2023_11,290
2023_12,335
2023_13,303
2023_14,329
2023_15,330
2023_16,291
2023_17,330
2023_18,326
2023_19,322
2023_20,330
2023_21,372
2023_22,355
2023_23,320
2023_24,363
2023_25,360
2023_26,326
2023_27,370
2023_28,358
2023_29,347
2023_30,371
2023_31,365
2023_32,352
2023_33,366
2023_34,328
2023_35,359
2023_36,355
2023_37,404
2023_38,363
2023_39,383
2023_40,357
2023_41,379
2023_42,368
2023_43,358
2023_44,364
2023_45,381
2023_46,407
2023_47,394
2023_48,414
2023_49,148
