year_week,count
2019_27,1
2019_28,2
2019_29,2
2019_30,5
2019_31,3
2019_32,10
2019_33,4
2019_34,13
2019_35,10
2019_36,15
2019_37,7
2019_38,15
2019_39,18
2019_40,19
2019_41,28
2019_42,21
2019_43,23
2019_44,21
2019_45,15
2019_46,29
2019_47,19
2019_48,22
2019_49,28
2019_50,29
2019_51,25
2019_52,5
2020_00,36
2020_01,23
2020_02,24
2020_03,18
2020_04,33
2020_05,41
2020_06,37
2020_07,31
2020_08,38
2020_09,30
2020_10,31
2020_11,38
2020_12,49
2020_13,39
2020_14,54
2020_15,42
2020_16,27
2020_17,34
2020_18,57
2020_19,41
2020_20,46
2020_21,70
2020_22,47
2020_23,60
2020_24,50
2020_25,45
2020_26,51
2020_27,53
2020_28,64
2020_29,54
2020_30,70
2020_31,68
2020_32,63
2020_33,64
2020_34,67
2020_35,60
2020_36,74
2020_37,65
2020_38,59
2020_39,65
2020_40,55
2020_41,70
2020_42,56
2020_43,66
2020_44,81
2020_45,79
2020_46,69
2020_47,83
2020_48,78
2020_49,79
2020_50,69
2020_51,85
2020_52,20
2021_00,69
2021_01,89
2021_02,72
2021_03,84
2021_04,88
2021_05,74
2021_06,100
2021_07,74
2021_08,83
2021_09,103
2021_10,84
2021_11,114
2021_12,109
2021_13,99
2021_14,101
2021_15,97
2021_16,82
2021_17,118
2021_18,100
2021_19,95
2021_20,97
2021_21,96
2021_22,97
2021_23,98
2021_24,107
2021_25,117
2021_26,93
2021_27,100
2021_28,105
2021_29,113
2021_30,109
2021_31,112
2021_32,136
2021_33,131
2021_34,101
2021_35,165
2021_36,126
2021_37,138
2021_38,113
2021_39,96
2021_40,124
2021_41,129
2021_42,131
2021_43,122
2021_44,132
2021_45,116
2021_46,130
2021_47,143
2021_48,147
2021_49,154
2021_50,128
2021_51,150
2021_52,35
2022_00,107
2022_01,142
2022_02,141
2022_03,144
2022_04,126
2022_05,137
2022_06,146
2022_07,139
2022_08,165
2022_09,171
2022_10,155
2022_11,147
2022_12,160
2022_13,179
2022_14,153
2022_15,148
2022_16,171
2022_17,143
2022_18,169
2022_19,180
2022_20,158
2022_21,145
2022_22,173
2022_23,173
2022_24,179
2022_25,185
2022_26,174
2022_27,192
2022_28,169
2022_29,171
2022_30,171
2022_31,197
2022_32,178
2022_33,179
2022_34,180
2022_35,162
2022_36,177
2022_37,171
2022_38,177
2022_39,187
2022_40,187
2022_41,202
2022_42,201
2022_43,205
2022_44,195
2022_45,195
2022_46,211
2022_47,228
2022_48,204
2022_49,215
2022_50,200
2022_51,207
2022_52,47
2023_00,148
2023_01,214
2023_02,190
2023_03,208
2023_04,210
2023_05,198
2023_06,206
2023_07,222
2023_08,212
2023_09,238
2023_10,224
2023_11,213
2023_12,224
2023_13,205
2023_14,249
2023_15,230
2023_16,202
2023_17,245
2023_18,191
2023_19,247
2023_20,205
2023_21,221
2023_22,210
2023_23,257
2023_24,224
2023_25,254
2023_26,192
2023_27,248
2023_28,248
2023_29,264
2023_30,267
2023_31,256
2023_32,210
2023_33,239
2023_34,269
2023_35,226
2023_36,251
2023_37,242
2023_38,271
2023_39,280
2023_40,240
2023_41,274
2023_42,257
2023_43,254
2023_44,256
2023_45,237
2023_46,279
2023_47,250
2023_48,258
2023_49,106
