year_week,count
2019_27,3
2019_28,3
2019_29,4
2019_30,6
2019_31,7
2019_32,6
2019_33,4
2019_34,14
2019_35,16
2019_36,15
2019_37,18
2019_38,15
2019_39,21
2019_40,20
2019_41,21
2019_42,25
2019_43,23
2019_44,26
2019_45,29
2019_46,39
2019_47,31
2019_48,34
2019_49,32
2019_50,55
2019_51,24
2019_52,12
2020_00,39
2020_01,36
2020_02,47
2020_03,38
2020_04,55
2020_05,48
2020_06,45
2020_07,72
2020_08,45
2020_09,57
2020_10,55
2020_11,61
2020_12,59
2020_13,67
2020_14,56
2020_15,54
2020_16,51
2020_17,69
2020_18,71
2020_19,76
2020_20,63
2020_21,69
2020_22,79
2020_23,65
2020_24,79
2020_25,79
2020_26,92
2020_27,71
2020_28,72
2020_29,92
2020_30,87
2020_31,65
2020_32,78
2020_33,86
2020_34,72
2020_35,102
2020_36,85
2020_37,77
2020_38,90
2020_39,79
2020_40,87
2020_41,87
2020_42,85
2020_43,111
2020_44,74
2020_45,91
2020_46,102
2020_47,104
2020_48,96
2020_49,103
2020_50,93
2020_51,129
2020_52,29
2021_00,100
2021_01,113
2021_02,117
2021_03,115
2021_04,107
2021_05,127
2021_06,115
2021_07,113
2021_08,122
2021_09,145
2021_10,126
2021_11,157
2021_12,107
2021_13,122
2021_14,122
2021_15,130
2021_16,126
2021_17,118
2021_18,155
2021_19,147
2021_20,124
2021_21,141
2021_22,153
2021_23,115
2021_24,145
2021_25,146
2021_26,172
2021_27,132
2021_28,141
2021_29,140
2021_30,142
2021_31,171
2021_32,156
2021_33,159
2021_34,154
2021_35,161
2021_36,185
2021_37,160
2021_38,183
2021_39,129
2021_40,165
2021_41,165
2021_42,151
2021_43,191
2021_44,163
2021_45,186
2021_46,175
2021_47,181
2021_48,198
2021_49,191
2021_50,202
2021_51,170
2021_52,46
2022_00,173
2022_01,192
2022_02,193
2022_03,207
2022_04,176
2022_05,199
2022_06,182
2022_07,189
2022_08,194
2022_09,201
2022_10,194
2022_11,163
2022_12,220
2022_13,207
2022_14,205
2022_15,238
2022_16,220
2022_17,194
2022_18,236
2022_19,242
2022_20,273
2022_21,211
2022_22,253
2022_23,247
2022_24,250
2022_25,217
2022_26,251
2022_27,250
2022_28,230
2022_29,251
2022_30,239
2022_31,253
2022_32,245
2022_33,221
2022_34,267
2022_35,255
2022_36,266
2022_37,270
2022_38,252
2022_39,253
2022_40,297
2022_41,302
2022_42,290
2022_43,254
2022_44,281
2022_45,253
2022_46,252
2022_47,293
2022_48,265
2022_49,315
2022_50,280
2022_51,274
2022_52,78
2023_00,211
2023_01,275
2023_02,295
2023_03,304
2023_04,261
2023_05,248
2023_06,258
2023_07,304
2023_08,269
2023_09,321
2023_10,291
2023_11,292
2023_12,330
2023_13,301
2023_14,322
2023_15,315
2023_16,302
2023_17,259
2023_18,309
2023_19,303
2023_20,274
2023_21,333
2023_22,327
2023_23,345
2023_24,315
2023_25,304
2023_26,308
2023_27,344
2023_28,346
2023_29,367
2023_30,322
2023_31,320
2023_32,306
2023_33,364
2023_34,331
2023_35,354
2023_36,340
2023_37,293
2023_38,332
2023_39,372
2023_40,359
2023_41,378
2023_42,339
2023_43,358
2023_44,351
2023_45,333
2023_46,367
2023_47,377
2023_48,361
2023_49,147
