year_week,count
2019_28,1
2019_29,2
2019_30,5
2019_31,4
2019_32,4
2019_33,7
2019_34,2
2019_35,9
2019_36,6
2019_37,12
2019_38,6
2019_39,8
2019_40,18
2019_41,11
2019_42,15
2019_43,19
2019_44,8
2019_45,11
2019_46,14
2019_47,19
2019_48,19
2019_49,14
2019_50,20
2019_51,16
2019_52,7
2020_00,22
2020_01,24
2020_02,18
2020_03,18
2020_04,27
2020_05,24
2020_06,26
2020_07,25
2020_08,21
2020_09,32
2020_10,40
2020_11,33
2020_12,38
2020_13,34
2020_14,37
2020_15,33
2020_16,38
2020_17,37
2020_18,33
2020_19,35
2020_20,23
2020_21,31
2020_22,45
2020_23,46
2020_24,43
2020_25,47
2020_26,44
2020_27,35
2020_28,48
2020_29,39
2020_30,58
2020_31,45
2020_32,43
2020_33,48
2020_34,49
2020_35,58
2020_36,59
2020_37,56
2020_38,64
2020_39,53
2020_40,57
2020_41,51
2020_42,48
2020_43,60
2020_44,60
2020_45,53
2020_46,66
2020_47,52
2020_48,57
2020_49,76
2020_50,52
2020_51,77
2020_52,19
2021_00,58
2021_01,64
2021_02,68
2021_03,75
2021_04,77
2021_05,71
2021_06,76
2021_07,73
2021_08,67
2021_09,82
2021_10,84
2021_11,72
2021_12,82
2021_13,65
2021_14,93
2021_15,64
2021_16,61
2021_17,70
2021_18,78
2021_19,73
2021_20,91
2021_21,81
2021_22,78
2021_23,75
2021_24,88
2021_25,85
2021_26,84
2021_27,71
2021_28,89
2021_29,74
2021_30,92
2021_31,98
2021_32,88
2021_33,87
2021_34,88
2021_35,88
2021_36,108
2021_37,83
2021_38,98
2021_39,104
2021_40,94
2021_41,92
2021_42,106
2021_43,89
2021_44,81
2021_45,99
2021_46,90
2021_47,105
2021_48,89
2021_49,98
2021_50,111
2021_51,100
2021_52,20
2022_00,88
2022_01,125
2022_02,118
2022_03,108
2022_04,100
2022_05,93
2022_06,100
2022_07,97
2022_08,110
2022_09,120
2022_10,118
2022_11,113
2022_12,124
2022_13,121
2022_14,134
2022_15,112
2022_16,114
2022_17,119
2022_18,158
2022_19,123
2022_20,138
2022_21,135
2022_22,117
2022_23,142
2022_24,120
2022_25,129
2022_26,130
2022_27,119
2022_28,119
2022_29,134
2022_30,140
2022_31,124
2022_32,120
2022_33,130
2022_34,153
2022_35,134
2022_36,148
2022_37,144
2022_38,124
2022_39,136
2022_40,116
2022_41,158
2022_42,144
2022_43,148
2022_44,142
2022_45,131
2022_46,132
2022_47,155
2022_48,161
2022_49,170
2022_50,175
2022_51,158
2022_52,60
2023_00,129
2023_01,161
2023_02,154
2023_03,153
2023_04,164
2023_05,160
2023_06,152
2023_07,180
2023_08,159
2023_09,153
2023_10,177
2023_11,168
2023_12,163
2023_13,154
2023_14,182
2023_15,161
2023_16,156
2023_17,168
2023_18,183
2023_19,174
2023_20,166
2023_21,191
2023_22,178
2023_23,189
2023_24,187
2023_25,182
2023_26,181
2023_27,197
2023_28,221
2023_29,162
2023_30,182
2023_31,178
2023_32,193
2023_33,172
2023_34,196
2023_35,182
2023_36,217
2023_37,203
2023_38,199
2023_39,190
2023_40,174
2023_41,181
2023_42,199
2023_43,186
2023_44,206
2023_45,199
2023_46,185
2023_47,194
2023_48,182
2023_49,81
