year_week,count
2019_29,1
2019_32,1
2019_34,1
2019_36,3
2019_37,3
2019_38,1
2019_39,1
2019_40,2
2019_41,2
2019_42,1
2019_43,5
2019_44,1
2019_45,4
2019_46,6
2019_47,5
2019_48,6
2019_49,2
2019_50,3
2019_51,3
2019_52,2
2020_00,4
2020_01,6
2020_02,4
2020_03,4
2020_04,4
2020_05,5
2020_06,1
2020_07,7
2020_08,3
2020_09,6
2020_10,5
2020_11,9
2020_12,7
2020_13,5
2020_14,5
2020_15,7
2020_16,6
2020_17,4
2020_18,6
2020_19,9
2020_20,5
2020_21,6
2020_22,6
2020_23,8
2020_24,11
2020_25,11
2020_26,8
2020_27,5
2020_28,6
2020_29,5
2020_30,5
2020_31,10
2020_32,6
2020_33,12
2020_34,5
2020_35,9
2020_36,3
2020_37,3
2020_38,14
2020_39,8
2020_40,11
2020_41,9
2020_42,7
2020_43,7
2020_44,10
2020_45,9
2020_46,18
2020_47,13
2020_48,8
2020_49,17
2020_50,13
2020_51,15
2020_52,5
2021_00,9
2021_01,16
2021_02,11
2021_03,18
2021_04,13
2021_05,13
2021_06,14
2021_07,13
2021_08,13
2021_09,13
2021_10,11
2021_11,16
2021_12,17
2021_13,11
2021_14,16
2021_15,12
2021_16,11
2021_17,14
2021_18,13
2021_19,15
2021_20,18
2021_21,11
2021_22,12
2021_23,13
2021_24,10
2021_25,11
2021_26,13
2021_27,15
2021_28,17
2021_29,14
2021_30,18
2021_31,17
2021_32,21
2021_33,18
2021_34,11
2021_35,18
2021_36,26
2021_37,14
2021_38,12
2021_39,16
2021_40,20
2021_41,19
2021_42,27
2021_43,20
2021_44,16
2021_45,16
2021_46,19
2021_47,26
2021_48,17
2021_49,16
2021_50,30
2021_51,21
2021_52,5
2022_00,19
2022_01,15
2022_02,28
2022_03,22
2022_04,29
2022_05,22
2022_06,23
2022_07,24
2022_08,18
2022_09,26
2022_10,25
2022_11,19
2022_12,24
2022_13,18
2022_14,30
2022_15,25
2022_16,25
2022_17,16
2022_18,28
2022_19,25
2022_20,21
2022_21,23
2022_22,21
2022_23,25
2022_24,19
2022_25,20
2022_26,21
2022_27,24
2022_28,31
2022_29,24
2022_30,19
2022_31,17
2022_32,24
2022_33,29
2022_34,28
2022_35,28
2022_36,28
2022_37,27
2022_38,27
2022_39,27
2022_40,19
2022_41,24
2022_42,20
2022_43,31
2022_44,23
2022_45,28
2022_46,32
2022_47,27
2022_48,24
2022_49,29
2022_50,34
2022_51,36
2022_52,11
2023_00,24
2023_01,34
2023_02,29
2023_03,33
2023_04,19
2023_05,41
2023_06,35
2023_07,30
2023_08,32
2023_09,39
2023_10,36
2023_11,27
2023_12,28
2023_13,37
2023_14,33
2023_15,27
2023_16,33
2023_17,36
2023_18,37
2023_19,34
2023_20,35
2023_21,36
2023_22,39
2023_23,32
2023_24,36
2023_25,46
2023_26,33
2023_27,35
2023_28,37
2023_29,42
2023_30,39
2023_31,37
2023_32,36
2023_33,39
2023_34,43
2023_35,38
2023_36,42
2023_37,37
2023_38,36
2023_39,30
2023_40,35
2023_41,43
2023_42,33
2023_43,32
2023_44,38
2023_45,30
2023_46,32
2023_47,35
2023_48,47
2023_49,13
