year_week,count
2019_36,1
2019_46,1
2019_49,1
2019_50,1
2020_00,2
2020_02,1
2020_04,2
2020_05,3
2020_07,2
2020_08,3
2020_10,2
2020_11,1
2020_12,3
2020_13,2
2020_14,1
2020_15,1
2020_16,1
2020_17,3
2020_19,2
2020_21,1
2020_22,2
2020_23,3
2020_24,4
2020_25,2
2020_26,1
2020_27,1
2020_28,1
2020_29,4
2020_30,1
2020_31,1
2020_32,3
2020_33,2
2020_34,3
2020_35,1
2020_36,2
2020_37,4
2020_38,2
2020_39,2
2020_40,2
2020_41,3
2020_42,1
2020_43,3
2020_44,2
2020_45,6
2020_46,4
2020_47,4
2020_48,2
2020_49,3
2020_50,4
2020_51,4
2020_52,1
2021_00,2
2021_01,1
2021_02,2
2021_03,4
2021_04,3
2021_05,3
2021_06,3
2021_07,4
2021_08,5
2021_09,4
2021_10,1
2021_11,5
2021_13,3
2021_14,5
2021_15,1
2021_16,2
2021_17,4
2021_18,4
2021_19,2
2021_20,5
2021_21,7
2021_22,7
2021_23,3
2021_24,1
2021_25,2
2021_26,1
2021_27,2
2021_28,3
2021_29,3
2021_30,1
2021_31,3
2021_32,1
2021_33,7
2021_34,1
2021_35,4
2021_36,4
2021_37,4
2021_38,1
2021_39,2
2021_40,4
2021_41,1
2021_42,3
2021_43,4
2021_44,3
2021_45,3
2021_46,2
2021_47,4
2021_48,9
2021_49,7
2021_50,2
2021_51,6
2021_52,1
2022_00,7
2022_01,6
2022_02,5
2022_03,9
2022_04,3
2022_05,5
2022_06,5
2022_07,3
2022_08,5
2022_09,2
2022_10,9
2022_11,5
2022_12,4
2022_13,7
2022_14,6
2022_15,5
2022_16,7
2022_17,5
2022_18,2
2022_19,1
2022_20,6
2022_21,9
2022_22,3
2022_23,3
2022_24,4
2022_25,4
2022_26,5
2022_27,6
2022_28,5
2022_29,5
2022_30,7
2022_31,9
2022_32,6
2022_33,3
2022_34,6
2022_35,4
2022_36,4
2022_37,11
2022_38,10
2022_39,10
2022_40,8
2022_41,4
2022_42,6
2022_43,6
2022_44,5
2022_45,9
2022_46,8
2022_47,10
2022_48,4
2022_49,9
2022_50,12
2022_51,10
2022_52,3
2023_00,9
2023_01,2
2023_02,5
2023_03,8
2023_04,16
2023_05,7
2023_06,10
2023_07,9
2023_08,8
2023_09,5
2023_10,7
2023_11,5
2023_12,6
2023_13,7
2023_14,4
2023_15,6
2023_16,7
2023_17,5
2023_18,8
2023_19,6
2023_20,7
2023_21,10
2023_22,11
2023_23,14
2023_24,10
2023_25,14
2023_26,4
2023_27,7
2023_28,5
2023_29,8
2023_30,11
2023_31,9
2023_32,12
2023_33,7
2023_34,7
2023_35,9
2023_36,8
2023_37,11
2023_38,5
2023_39,12
2023_40,8
2023_41,7
2023_42,12
2023_43,7
2023_44,9
2023_45,8
2023_46,13
2023_47,10
2023_48,5
2023_49,5
