year_week,count
2019_28,1
2019_30,1
2019_33,1
2019_34,3
2019_35,1
2019_36,2
2019_37,2
2019_39,2
2019_40,2
2019_42,5
2019_43,4
2019_44,6
2019_45,2
2019_46,5
2019_47,8
2019_48,7
2019_49,4
2019_50,8
2019_51,3
2019_52,3
2020_00,9
2020_01,5
2020_02,7
2020_03,5
2020_04,15
2020_05,7
2020_06,8
2020_07,6
2020_08,11
2020_09,15
2020_10,9
2020_11,11
2020_12,18
2020_13,7
2020_14,11
2020_15,11
2020_16,9
2020_17,10
2020_18,11
2020_19,10
2020_20,11
2020_21,14
2020_22,14
2020_23,13
2020_24,8
2020_25,11
2020_26,16
2020_27,7
2020_28,17
2020_29,15
2020_30,9
2020_31,11
2020_32,9
2020_33,14
2020_34,17
2020_35,22
2020_36,19
2020_37,13
2020_38,19
2020_39,16
2020_40,19
2020_41,25
2020_42,20
2020_43,14
2020_44,18
2020_45,30
2020_46,17
2020_47,17
2020_48,19
2020_49,28
2020_50,21
2020_51,22
2020_52,8
2021_00,18
2021_01,22
2021_02,20
2021_03,23
2021_04,25
2021_05,18
2021_06,14
2021_07,24
2021_08,19
2021_09,23
2021_10,23
2021_11,25
2021_12,28
2021_13,22
2021_14,26
2021_15,14
2021_16,23
2021_17,27
2021_18,33
2021_19,24
2021_20,30
2021_21,24
2021_22,30
2021_23,27
2021_24,24
2021_25,22
2021_26,17
2021_27,21
2021_28,31
2021_29,33
2021_30,31
2021_31,25
2021_32,26
2021_33,23
2021_34,27
2021_35,29
2021_36,50
2021_37,33
2021_38,26
2021_39,24
2021_40,30
2021_41,28
2021_42,38
2021_43,28
2021_44,25
2021_45,33
2021_46,36
2021_47,29
2021_48,36
2021_49,30
2021_50,40
2021_51,39
2021_52,5
2022_00,30
2022_01,37
2022_02,41
2022_03,40
2022_04,33
2022_05,39
2022_06,38
2022_07,29
2022_08,42
2022_09,36
2022_10,38
2022_11,29
2022_12,38
2022_13,40
2022_14,35
2022_15,39
2022_16,35
2022_17,41
2022_18,39
2022_19,42
2022_20,33
2022_21,35
2022_22,39
2022_23,47
2022_24,35
2022_25,40
2022_26,54
2022_27,42
2022_28,47
2022_29,42
2022_30,42
2022_31,43
2022_32,31
2022_33,36
2022_34,44
2022_35,30
2022_36,39
2022_37,41
2022_38,42
2022_39,41
2022_40,48
2022_41,54
2022_42,51
2022_43,52
2022_44,52
2022_45,45
2022_46,49
2022_47,48
2022_48,45
2022_49,64
2022_50,45
2022_51,34
2022_52,21
2023_00,31
2023_01,47
2023_02,58
2023_03,45
2023_04,43
2023_05,47
2023_06,54
2023_07,49
2023_08,43
2023_09,57
2023_10,45
2023_11,59
2023_12,59
2023_13,48
2023_14,50
2023_15,51
2023_16,55
2023_17,40
2023_18,53
2023_19,51
2023_20,76
2023_21,55
2023_22,63
2023_23,61
2023_24,53
2023_25,64
2023_26,41
2023_27,55
2023_28,54
2023_29,53
2023_30,56
2023_31,44
2023_32,61
2023_33,56
2023_34,53
2023_35,47
2023_36,54
2023_37,48
2023_38,54
2023_39,56
2023_40,54
2023_41,73
2023_42,44
2023_43,52
2023_44,55
2023_45,62
2023_46,60
2023_47,68
2023_48,52
2023_49,22
