year_week,count
2019_35,1
2019_37,1
2019_38,2
2019_43,1
2019_47,1
2019_48,1
2019_49,1
2020_03,1
2020_05,1
2020_10,1
2020_12,1
2020_14,1
2020_17,1
2020_19,2
2020_21,1
2020_22,3
2020_24,3
2020_26,5
2020_29,2
2020_31,1
2020_32,1
2020_33,1
2020_35,1
2020_38,3
2020_39,1
2020_40,1
2020_42,1
2020_43,2
2020_44,1
2020_45,1
2020_47,2
2020_48,1
2020_50,2
2020_51,1
2020_52,1
2021_00,2
2021_01,1
2021_03,1
2021_05,1
2021_07,1
2021_08,2
2021_09,2
2021_11,1
2021_12,1
2021_13,3
2021_15,1
2021_17,2
2021_18,2
2021_19,2
2021_20,2
2021_21,1
2021_23,3
2021_26,2
2021_27,3
2021_28,2
2021_29,1
2021_30,2
2021_31,2
2021_32,6
2021_33,5
2021_34,2
2021_35,1
2021_36,5
2021_38,3
2021_40,4
2021_41,4
2021_43,3
2021_44,6
2021_45,2
2021_46,3
2021_47,2
2021_48,4
2021_50,1
2022_00,2
2022_01,2
2022_02,2
2022_03,2
2022_04,3
2022_05,2
2022_06,2
2022_07,1
2022_08,3
2022_09,5
2022_10,2
2022_11,2
2022_12,5
2022_13,3
2022_14,2
2022_15,2
2022_16,2
2022_17,1
2022_18,4
2022_19,4
2022_20,1
2022_21,7
2022_22,3
2022_23,2
2022_24,2
2022_25,2
2022_26,1
2022_27,4
2022_28,3
2022_29,4
2022_31,4
2022_32,1
2022_34,3
2022_35,2
2022_36,1
2022_37,5
2022_38,2
2022_39,2
2022_40,7
2022_41,6
2022_42,4
2022_43,3
2022_44,5
2022_45,2
2022_46,2
2022_47,3
2022_48,2
2022_49,1
2022_50,3
2022_51,4
2022_52,1
2023_00,5
2023_01,5
2023_02,3
2023_03,2
2023_04,5
2023_05,2
2023_06,2
2023_07,2
2023_08,3
2023_09,1
2023_10,4
2023_11,1
2023_12,2
2023_13,8
2023_14,3
2023_15,4
2023_16,2
2023_17,4
2023_18,8
2023_19,2
2023_20,6
2023_21,6
2023_22,2
2023_23,4
2023_24,3
2023_25,3
2023_26,3
2023_27,2
2023_28,2
2023_29,3
2023_30,4
2023_31,1
2023_32,4
2023_33,2
2023_34,4
2023_35,5
2023_36,2
2023_37,2
2023_38,4
2023_39,3
2023_40,7
2023_42,6
2023_43,7
2023_44,3
2023_45,4
2023_46,4
2023_47,5
2023_48,3
2023_49,1
