year_week,count
2019_31,1
2019_33,2
2019_35,2
2019_36,1
2019_38,2
2019_40,5
2019_41,6
2019_42,4
2019_43,2
2019_44,3
2019_45,1
2019_46,8
2019_47,8
2019_48,6
2019_49,7
2019_50,4
2019_51,6
2019_52,2
2020_00,5
2020_01,4
2020_02,9
2020_03,5
2020_04,9
2020_05,10
2020_06,9
2020_07,11
2020_08,10
2020_09,9
2020_10,14
2020_11,9
2020_12,8
2020_13,20
2020_14,13
2020_15,11
2020_16,9
2020_17,9
2020_18,10
2020_19,9
2020_20,6
2020_21,12
2020_22,10
2020_23,16
2020_24,10
2020_25,10
2020_26,14
2020_27,17
2020_28,14
2020_29,12
2020_30,20
2020_31,13
2020_32,7
2020_33,14
2020_34,14
2020_35,17
2020_36,17
2020_37,11
2020_38,19
2020_39,16
2020_40,18
2020_41,17
2020_42,12
2020_43,18
2020_44,15
2020_45,20
2020_46,18
2020_47,19
2020_48,17
2020_49,23
2020_50,16
2020_51,28
2020_52,3
2021_00,18
2021_01,19
2021_02,19
2021_03,19
2021_04,23
2021_05,21
2021_06,25
2021_07,15
2021_08,20
2021_09,18
2021_10,26
2021_11,26
2021_12,30
2021_13,20
2021_14,23
2021_15,17
2021_16,22
2021_17,24
2021_18,19
2021_19,20
2021_20,20
2021_21,18
2021_22,16
2021_23,31
2021_24,22
2021_25,26
2021_26,20
2021_27,30
2021_28,36
2021_29,27
2021_30,24
2021_31,25
2021_32,25
2021_33,32
2021_34,37
2021_35,27
2021_36,29
2021_37,31
2021_38,33
2021_39,22
2021_40,33
2021_41,43
2021_42,32
2021_43,45
2021_44,32
2021_45,30
2021_46,33
2021_47,34
2021_48,30
2021_49,38
2021_50,33
2021_51,34
2021_52,10
2022_00,27
2022_01,32
2022_02,43
2022_03,35
2022_04,33
2022_05,30
2022_06,39
2022_07,35
2022_08,34
2022_09,40
2022_10,36
2022_11,38
2022_12,36
2022_13,40
2022_14,40
2022_15,39
2022_16,36
2022_17,33
2022_18,37
2022_19,37
2022_20,40
2022_21,56
2022_22,40
2022_23,42
2022_24,37
2022_25,39
2022_26,38
2022_27,42
2022_28,29
2022_29,29
2022_30,43
2022_31,32
2022_32,38
2022_33,39
2022_34,39
2022_35,50
2022_36,44
2022_37,46
2022_38,34
2022_39,56
2022_40,46
2022_41,46
2022_42,41
2022_43,44
2022_44,46
2022_45,47
2022_46,48
2022_47,48
2022_48,40
2022_49,56
2022_50,52
2022_51,51
2022_52,19
2023_00,34
2023_01,43
2023_02,55
2023_03,52
2023_04,54
2023_05,47
2023_06,54
2023_07,43
2023_08,51
2023_09,62
2023_10,46
2023_11,58
2023_12,63
2023_13,39
2023_14,52
2023_15,49
2023_16,55
2023_17,52
2023_18,38
2023_19,40
2023_20,56
2023_21,63
2023_22,65
2023_23,53
2023_24,46
2023_25,62
2023_26,54
2023_27,54
2023_28,51
2023_29,55
2023_30,56
2023_31,51
2023_32,55
2023_33,53
2023_34,57
2023_35,62
2023_36,52
2023_37,63
2023_38,59
2023_39,65
2023_40,64
2023_41,70
2023_42,55
2023_43,61
2023_44,72
2023_45,61
2023_46,58
2023_47,69
2023_48,53
2023_49,31
