year_week,count
2019_31,1
2019_41,1
2019_43,1
2019_45,2
2019_49,3
2019_50,2
2019_51,2
2020_00,1
2020_01,2
2020_05,2
2020_06,3
2020_07,1
2020_08,2
2020_10,1
2020_11,1
2020_13,1
2020_14,2
2020_15,1
2020_16,1
2020_17,1
2020_18,1
2020_20,2
2020_21,3
2020_22,1
2020_23,1
2020_24,1
2020_25,1
2020_26,2
2020_27,3
2020_28,5
2020_29,1
2020_30,1
2020_31,1
2020_32,3
2020_33,2
2020_34,3
2020_35,2
2020_36,1
2020_37,6
2020_38,1
2020_39,2
2020_40,2
2020_41,3
2020_42,3
2020_43,5
2020_44,2
2020_45,4
2020_46,3
2020_47,1
2020_48,2
2020_49,3
2020_50,3
2020_51,1
2020_52,1
2021_00,3
2021_01,1
2021_02,3
2021_03,1
2021_04,3
2021_05,3
2021_06,2
2021_07,2
2021_08,6
2021_09,2
2021_10,4
2021_11,4
2021_12,4
2021_13,6
2021_14,5
2021_15,3
2021_16,2
2021_18,2
2021_20,4
2021_21,4
2021_22,6
2021_24,3
2021_25,6
2021_26,3
2021_27,2
2021_28,2
2021_29,2
2021_30,3
2021_31,4
2021_32,3
2021_33,5
2021_34,2
2021_35,5
2021_36,4
2021_37,4
2021_38,4
2021_39,4
2021_40,5
2021_41,3
2021_42,2
2021_43,3
2021_44,5
2021_45,3
2021_46,5
2021_47,7
2021_48,3
2021_49,6
2021_50,4
2021_51,5
2021_52,1
2022_00,4
2022_01,6
2022_02,3
2022_03,2
2022_04,5
2022_05,8
2022_06,3
2022_07,5
2022_08,7
2022_09,4
2022_10,3
2022_11,2
2022_12,8
2022_13,4
2022_14,8
2022_15,5
2022_16,9
2022_17,2
2022_18,7
2022_19,9
2022_20,8
2022_21,7
2022_22,6
2022_23,5
2022_24,2
2022_25,2
2022_26,4
2022_27,4
2022_28,6
2022_29,8
2022_30,7
2022_31,6
2022_32,3
2022_33,6
2022_34,5
2022_35,5
2022_36,6
2022_37,4
2022_38,3
2022_39,8
2022_40,6
2022_41,5
2022_42,8
2022_43,12
2022_44,3
2022_45,7
2022_46,8
2022_47,6
2022_48,6
2022_49,5
2022_50,7
2022_51,12
2022_52,1
2023_00,4
2023_01,5
2023_02,6
2023_03,8
2023_04,8
2023_05,8
2023_06,7
2023_07,10
2023_08,5
2023_09,17
2023_10,8
2023_11,2
2023_12,6
2023_13,9
2023_14,7
2023_15,6
2023_16,8
2023_17,5
2023_18,8
2023_19,10
2023_20,10
2023_21,4
2023_22,11
2023_23,6
2023_24,9
2023_25,13
2023_26,11
2023_27,9
2023_28,14
2023_29,9
2023_30,8
2023_31,15
2023_32,10
2023_33,10
2023_34,5
2023_35,11
2023_36,4
2023_37,11
2023_38,5
2023_39,7
2023_40,14
2023_41,8
2023_42,8
2023_43,8
2023_44,9
2023_45,9
2023_46,7
2023_47,13
2023_48,8
2023_49,6
