year_week,count
2019_28,1
2019_32,1
2019_33,1
2019_38,2
2019_39,1
2019_40,1
2019_41,5
2019_42,3
2019_43,1
2019_44,2
2019_45,3
2019_46,1
2019_47,2
2019_48,2
2019_49,2
2019_50,2
2019_51,3
2019_52,1
2020_00,3
2020_01,1
2020_02,4
2020_03,1
2020_04,3
2020_05,4
2020_06,6
2020_07,4
2020_08,6
2020_09,3
2020_10,4
2020_11,7
2020_12,6
2020_13,2
2020_14,2
2020_15,5
2020_16,2
2020_17,4
2020_18,6
2020_19,2
2020_20,7
2020_21,4
2020_22,9
2020_23,5
2020_24,3
2020_25,7
2020_26,5
2020_27,4
2020_28,8
2020_29,6
2020_30,5
2020_31,8
2020_32,12
2020_33,7
2020_34,5
2020_35,14
2020_36,4
2020_37,3
2020_38,3
2020_39,8
2020_40,7
2020_41,12
2020_42,11
2020_43,6
2020_44,8
2020_45,5
2020_46,4
2020_47,7
2020_48,14
2020_49,6
2020_50,10
2020_51,5
2020_52,5
2021_00,4
2021_01,10
2021_02,7
2021_03,10
2021_04,8
2021_05,8
2021_06,15
2021_07,5
2021_08,4
2021_09,9
2021_10,8
2021_11,8
2021_12,8
2021_13,8
2021_14,15
2021_15,4
2021_16,12
2021_17,11
2021_18,10
2021_19,11
2021_20,11
2021_21,11
2021_22,10
2021_23,16
2021_24,6
2021_25,10
2021_26,9
2021_27,5
2021_28,12
2021_29,11
2021_30,12
2021_31,16
2021_32,11
2021_33,6
2021_34,12
2021_35,13
2021_36,11
2021_37,9
2021_38,8
2021_39,11
2021_40,8
2021_41,15
2021_42,14
2021_43,13
2021_44,11
2021_45,15
2021_46,21
2021_47,14
2021_48,16
2021_49,9
2021_50,16
2021_51,14
2021_52,1
2022_00,6
2022_01,18
2022_02,15
2022_03,24
2022_04,16
2022_05,8
2022_06,16
2022_07,15
2022_08,16
2022_09,12
2022_10,10
2022_11,10
2022_12,14
2022_13,12
2022_14,15
2022_15,11
2022_16,14
2022_17,15
2022_18,22
2022_19,16
2022_20,17
2022_21,18
2022_22,14
2022_23,20
2022_24,16
2022_25,11
2022_26,14
2022_27,16
2022_28,14
2022_29,14
2022_30,13
2022_31,15
2022_32,16
2022_33,13
2022_34,13
2022_35,20
2022_36,24
2022_37,16
2022_38,23
2022_39,19
2022_40,16
2022_41,11
2022_42,14
2022_43,22
2022_44,23
2022_45,19
2022_46,24
2022_47,19
2022_48,16
2022_49,23
2022_50,17
2022_51,15
2022_52,6
2023_00,11
2023_01,22
2023_02,20
2023_03,14
2023_04,23
2023_05,19
2023_06,15
2023_07,21
2023_08,14
2023_09,17
2023_10,20
2023_11,26
2023_12,23
2023_13,22
2023_14,27
2023_15,19
2023_16,24
2023_17,23
2023_18,18
2023_19,23
2023_20,19
2023_21,26
2023_22,28
2023_23,22
2023_24,21
2023_25,31
2023_26,32
2023_27,22
2023_28,22
2023_29,20
2023_30,15
2023_31,22
2023_32,24
2023_33,20
2023_34,26
2023_35,28
2023_36,23
2023_37,28
2023_38,25
2023_39,23
2023_40,30
2023_41,18
2023_42,29
2023_43,24
2023_44,26
2023_45,20
2023_46,19
2023_47,19
2023_48,27
2023_49,12
