year_week,count
2019_33,2
2019_35,1
2019_36,1
2019_38,3
2019_40,5
2019_41,7
2019_42,2
2019_43,2
2019_44,5
2019_45,4
2019_46,1
2019_47,8
2019_48,4
2019_49,3
2019_50,6
2019_51,3
2019_52,2
2020_00,6
2020_01,5
2020_02,7
2020_03,8
2020_04,6
2020_05,8
2020_06,8
2020_07,13
2020_08,11
2020_09,6
2020_10,3
2020_11,7
2020_12,10
2020_13,13
2020_14,7
2020_15,11
2020_16,11
2020_17,12
2020_18,15
2020_19,10
2020_20,11
2020_21,9
2020_22,10
2020_23,18
2020_24,11
2020_25,6
2020_26,12
2020_27,8
2020_28,11
2020_29,15
2020_30,20
2020_31,10
2020_32,18
2020_33,21
2020_34,13
2020_35,22
2020_36,12
2020_37,23
2020_38,17
2020_39,15
2020_40,23
2020_41,17
2020_42,16
2020_43,14
2020_44,19
2020_45,20
2020_46,18
2020_47,16
2020_48,19
2020_49,21
2020_50,21
2020_51,15
2020_52,7
2021_00,13
2021_01,19
2021_02,11
2021_03,27
2021_04,22
2021_05,25
2021_06,28
2021_07,22
2021_08,25
2021_09,17
2021_10,20
2021_11,24
2021_12,25
2021_13,22
2021_14,25
2021_15,26
2021_16,23
2021_17,29
2021_18,25
2021_19,25
2021_20,21
2021_21,29
2021_22,36
2021_23,30
2021_24,26
2021_25,17
2021_26,21
2021_27,28
2021_28,27
2021_29,24
2021_30,24
2021_31,21
2021_32,30
2021_33,31
2021_34,27
2021_35,31
2021_36,33
2021_37,20
2021_38,27
2021_39,30
2021_40,29
2021_41,24
2021_42,28
2021_43,38
2021_44,27
2021_45,33
2021_46,22
2021_47,42
2021_48,32
2021_49,31
2021_50,35
2021_51,32
2021_52,5
2022_00,36
2022_01,30
2022_02,26
2022_03,42
2022_04,31
2022_05,34
2022_06,36
2022_07,34
2022_08,35
2022_09,30
2022_10,39
2022_11,37
2022_12,34
2022_13,38
2022_14,39
2022_15,27
2022_16,32
2022_17,30
2022_18,33
2022_19,37
2022_20,36
2022_21,35
2022_22,42
2022_23,29
2022_24,43
2022_25,54
2022_26,41
2022_27,40
2022_28,36
2022_29,52
2022_30,35
2022_31,41
2022_32,35
2022_33,48
2022_34,48
2022_35,55
2022_36,45
2022_37,44
2022_38,34
2022_39,51
2022_40,36
2022_41,53
2022_42,62
2022_43,55
2022_44,36
2022_45,53
2022_46,41
2022_47,50
2022_48,56
2022_49,54
2022_50,45
2022_51,42
2022_52,20
2023_00,46
2023_01,61
2023_02,40
2023_03,44
2023_04,42
2023_05,61
2023_06,40
2023_07,41
2023_08,49
2023_09,46
2023_10,52
2023_11,50
2023_12,59
2023_13,50
2023_14,55
2023_15,42
2023_16,49
2023_17,53
2023_18,49
2023_19,53
2023_20,59
2023_21,58
2023_22,56
2023_23,44
2023_24,58
2023_25,43
2023_26,36
2023_27,52
2023_28,53
2023_29,65
2023_30,54
2023_31,53
2023_32,41
2023_33,50
2023_34,74
2023_35,51
2023_36,59
2023_37,66
2023_38,50
2023_39,78
2023_40,59
2023_41,64
2023_42,63
2023_43,61
2023_44,62
2023_45,49
2023_46,53
2023_47,60
2023_48,52
2023_49,28
