year_week,count
2019_27,1
2019_28,1
2019_31,2
2019_32,2
2019_33,2
2019_36,1
2019_39,2
2019_40,2
2019_42,6
2019_43,1
2019_44,1
2019_45,3
2019_48,4
2019_49,3
2019_50,2
2019_51,3
2020_00,2
2020_01,2
2020_02,3
2020_04,3
2020_06,1
2020_07,4
2020_08,1
2020_09,3
2020_10,2
2020_11,4
2020_12,3
2020_13,4
2020_14,5
2020_15,4
2020_16,3
2020_17,4
2020_18,3
2020_19,4
2020_20,1
2020_21,6
2020_22,6
2020_23,6
2020_24,4
2020_25,2
2020_26,7
2020_27,6
2020_28,6
2020_29,4
2020_30,4
2020_31,7
2020_32,6
2020_33,3
2020_34,5
2020_35,4
2020_36,1
2020_37,2
2020_38,6
2020_39,9
2020_40,6
2020_41,7
2020_42,4
2020_43,6
2020_44,8
2020_45,8
2020_46,8
2020_47,7
2020_48,10
2020_49,2
2020_50,3
2020_51,10
2020_52,3
2021_00,3
2021_01,5
2021_02,5
2021_03,7
2021_04,7
2021_05,5
2021_06,6
2021_07,6
2021_08,6
2021_09,7
2021_10,8
2021_11,15
2021_12,6
2021_13,8
2021_14,6
2021_15,7
2021_16,10
2021_17,6
2021_18,5
2021_19,13
2021_20,6
2021_21,8
2021_22,15
2021_23,7
2021_24,8
2021_25,11
2021_26,7
2021_27,3
2021_28,11
2021_29,9
2021_30,9
2021_31,6
2021_32,12
2021_33,9
2021_34,4
2021_35,12
2021_36,16
2021_37,8
2021_38,16
2021_39,5
2021_40,13
2021_41,11
2021_42,8
2021_43,7
2021_44,8
2021_45,12
2021_46,4
2021_47,8
2021_48,15
2021_49,8
2021_50,10
2021_51,9
2021_52,2
2022_00,16
2022_01,15
2022_02,14
2022_03,9
2022_04,7
2022_05,8
2022_06,11
2022_07,12
2022_08,17
2022_09,10
2022_10,7
2022_11,11
2022_12,12
2022_13,12
2022_14,15
2022_15,9
2022_16,19
2022_17,10
2022_18,15
2022_19,14
2022_20,15
2022_21,13
2022_22,14
2022_23,6
2022_24,13
2022_25,11
2022_26,12
2022_27,9
2022_28,17
2022_29,20
2022_30,10
2022_31,17
2022_32,15
2022_33,11
2022_34,22
2022_35,19
2022_36,13
2022_37,13
2022_38,7
2022_39,18
2022_40,22
2022_41,18
2022_42,19
2022_43,15
2022_44,17
2022_45,18
2022_46,21
2022_47,13
2022_48,12
2022_49,11
2022_50,14
2022_51,20
2022_52,5
2023_00,9
2023_01,17
2023_02,26
2023_03,20
2023_04,17
2023_05,16
2023_06,24
2023_07,25
2023_08,26
2023_09,15
2023_10,19
2023_11,17
2023_12,20
2023_13,17
2023_14,18
2023_15,15
2023_16,15
2023_17,18
2023_18,16
2023_19,19
2023_20,11
2023_21,16
2023_22,22
2023_23,20
2023_24,19
2023_25,16
2023_26,20
2023_27,26
2023_28,15
2023_29,18
2023_30,23
2023_31,26
2023_32,20
2023_33,15
2023_34,21
2023_35,16
2023_36,14
2023_37,25
2023_38,19
2023_39,21
2023_40,26
2023_41,22
2023_42,16
2023_43,21
2023_44,15
2023_45,19
2023_46,22
2023_47,32
2023_48,31
2023_49,12
