year_week,count
2019_28,1
2019_30,1
2019_31,1
2019_32,1
2019_33,1
2019_34,1
2019_35,2
2019_36,1
2019_37,1
2019_39,2
2019_40,4
2019_41,4
2019_42,10
2019_43,4
2019_44,3
2019_45,4
2019_46,8
2019_47,6
2019_48,2
2019_49,3
2019_50,4
2019_51,6
2019_52,1
2020_00,3
2020_01,8
2020_02,10
2020_03,4
2020_04,6
2020_05,7
2020_06,3
2020_07,11
2020_08,12
2020_09,14
2020_10,7
2020_11,13
2020_12,10
2020_13,9
2020_14,12
2020_15,7
2020_16,15
2020_17,8
2020_18,8
2020_19,6
2020_20,10
2020_21,7
2020_22,10
2020_23,12
2020_24,9
2020_25,8
2020_26,9
2020_27,8
2020_28,15
2020_29,12
2020_30,18
2020_31,14
2020_32,11
2020_33,15
2020_34,13
2020_35,19
2020_36,19
2020_37,15
2020_38,17
2020_39,13
2020_40,18
2020_41,18
2020_42,19
2020_43,23
2020_44,22
2020_45,23
2020_46,21
2020_47,19
2020_48,13
2020_49,20
2020_50,14
2020_51,20
2020_52,6
2021_00,16
2021_01,20
2021_02,26
2021_03,19
2021_04,17
2021_05,23
2021_06,14
2021_07,26
2021_08,15
2021_09,23
2021_10,27
2021_11,20
2021_12,22
2021_13,27
2021_14,27
2021_15,19
2021_16,21
2021_17,21
2021_18,28
2021_19,16
2021_20,21
2021_21,30
2021_22,30
2021_23,26
2021_24,17
2021_25,30
2021_26,20
2021_27,30
2021_28,24
2021_29,33
2021_30,29
2021_31,21
2021_32,26
2021_33,29
2021_34,31
2021_35,31
2021_36,30
2021_37,35
2021_38,38
2021_39,33
2021_40,28
2021_41,28
2021_42,36
2021_43,25
2021_44,41
2021_45,33
2021_46,30
2021_47,40
2021_48,35
2021_49,33
2021_50,47
2021_51,32
2021_52,9
2022_00,30
2022_01,41
2022_02,25
2022_03,28
2022_04,44
2022_05,34
2022_06,30
2022_07,31
2022_08,45
2022_09,26
2022_10,34
2022_11,39
2022_12,32
2022_13,40
2022_14,35
2022_15,31
2022_16,32
2022_17,36
2022_18,44
2022_19,35
2022_20,44
2022_21,49
2022_22,43
2022_23,45
2022_24,31
2022_25,47
2022_26,32
2022_27,39
2022_28,42
2022_29,37
2022_30,40
2022_31,37
2022_32,47
2022_33,48
2022_34,41
2022_35,39
2022_36,42
2022_37,41
2022_38,37
2022_39,42
2022_40,50
2022_41,60
2022_42,44
2022_43,52
2022_44,39
2022_45,56
2022_46,52
2022_47,46
2022_48,57
2022_49,50
2022_50,37
2022_51,45
2022_52,11
2023_00,38
2023_01,51
2023_02,61
2023_03,52
2023_04,64
2023_05,49
2023_06,52
2023_07,55
2023_08,58
2023_09,52
2023_10,55
2023_11,58
2023_12,45
2023_13,65
2023_14,65
2023_15,49
2023_16,39
2023_17,53
2023_18,60
2023_19,55
2023_20,60
2023_21,53
2023_22,69
2023_23,52
2023_24,75
2023_25,45
2023_26,56
2023_27,60
2023_28,45
2023_29,56
2023_30,62
2023_31,55
2023_32,51
2023_33,55
2023_34,66
2023_35,54
2023_36,65
2023_37,69
2023_38,59
2023_39,62
2023_40,64
2023_41,69
2023_42,59
2023_43,72
2023_44,72
2023_45,65
2023_46,53
2023_47,62
2023_48,65
2023_49,29
