year_week,count
2019_27,1
2019_34,1
2019_35,3
2019_36,1
2019_37,1
2019_38,3
2019_39,2
2019_40,4
2019_41,2
2019_42,3
2019_43,3
2019_44,1
2019_45,1
2019_47,3
2019_48,2
2019_49,3
2019_50,1
2019_51,3
2019_52,1
2020_00,2
2020_01,3
2020_02,6
2020_04,4
2020_05,4
2020_06,3
2020_07,5
2020_08,4
2020_09,3
2020_10,1
2020_11,6
2020_12,4
2020_13,6
2020_14,4
2020_15,5
2020_16,3
2020_17,1
2020_18,4
2020_19,4
2020_20,4
2020_21,14
2020_22,1
2020_23,9
2020_24,6
2020_25,1
2020_26,8
2020_27,4
2020_28,6
2020_29,1
2020_30,6
2020_31,7
2020_32,4
2020_33,8
2020_34,6
2020_35,5
2020_36,8
2020_37,6
2020_38,4
2020_39,4
2020_40,8
2020_41,3
2020_42,8
2020_43,6
2020_44,6
2020_45,10
2020_46,10
2020_47,11
2020_48,11
2020_49,5
2020_50,7
2020_51,7
2020_52,2
2021_00,12
2021_01,8
2021_02,7
2021_03,12
2021_04,6
2021_05,3
2021_06,8
2021_07,8
2021_08,3
2021_09,10
2021_10,11
2021_11,9
2021_12,11
2021_13,11
2021_14,9
2021_15,11
2021_16,9
2021_17,5
2021_18,8
2021_19,9
2021_20,10
2021_21,10
2021_22,5
2021_23,5
2021_24,9
2021_25,13
2021_26,11
2021_27,7
2021_28,9
2021_29,13
2021_30,16
2021_31,13
2021_32,11
2021_33,8
2021_34,12
2021_35,20
2021_36,16
2021_37,14
2021_38,11
2021_39,8
2021_40,16
2021_41,10
2021_42,9
2021_43,10
2021_44,11
2021_45,5
2021_46,9
2021_47,14
2021_48,11
2021_49,10
2021_50,14
2021_51,10
2021_52,1
2022_00,14
2022_01,15
2022_02,14
2022_03,14
2022_04,14
2022_05,7
2022_06,16
2022_07,18
2022_08,15
2022_09,10
2022_10,16
2022_11,9
2022_12,17
2022_13,14
2022_14,16
2022_15,24
2022_16,15
2022_17,12
2022_18,19
2022_19,15
2022_20,20
2022_21,16
2022_22,20
2022_23,23
2022_24,20
2022_25,18
2022_26,15
2022_27,14
2022_28,19
2022_29,20
2022_30,16
2022_31,16
2022_32,18
2022_33,15
2022_34,18
2022_35,18
2022_36,11
2022_37,17
2022_38,18
2022_39,19
2022_40,22
2022_41,20
2022_42,24
2022_43,19
2022_44,23
2022_45,12
2022_46,21
2022_47,21
2022_48,24
2022_49,26
2022_50,22
2022_51,17
2022_52,6
2023_00,11
2023_01,15
2023_02,26
2023_03,17
2023_04,18
2023_05,27
2023_06,12
2023_07,16
2023_08,16
2023_09,12
2023_10,22
2023_11,23
2023_12,17
2023_13,28
2023_14,23
2023_15,20
2023_16,20
2023_17,23
2023_18,20
2023_19,19
2023_20,15
2023_21,21
2023_22,31
2023_23,25
2023_24,19
2023_25,24
2023_26,29
2023_27,33
2023_28,33
2023_29,22
2023_30,22
2023_31,29
2023_32,22
2023_33,26
2023_34,22
2023_35,25
2023_36,22
2023_37,32
2023_38,29
2023_39,21
2023_40,28
2023_41,30
2023_42,28
2023_43,24
2023_44,29
2023_45,22
2023_46,28
2023_47,26
2023_48,28
2023_49,10
