year_week,count
2019_29,3
2019_30,1
2019_31,1
2019_32,3
2019_33,1
2019_34,3
2019_35,4
2019_36,6
2019_37,6
2019_38,9
2019_39,12
2019_40,12
2019_41,6
2019_42,7
2019_43,6
2019_44,10
2019_45,8
2019_46,10
2019_47,16
2019_48,9
2019_49,12
2019_50,12
2019_51,9
2019_52,6
2020_00,13
2020_01,15
2020_02,12
2020_03,22
2020_04,19
2020_05,18
2020_06,10
2020_07,22
2020_08,21
2020_09,29
2020_10,16
2020_11,26
2020_12,23
2020_13,31
2020_14,17
2020_15,23
2020_16,22
2020_17,26
2020_18,27
2020_19,33
2020_20,14
2020_21,17
2020_22,32
2020_23,23
2020_24,28
2020_25,30
2020_26,21
2020_27,29
2020_28,30
2020_29,30
2020_30,24
2020_31,47
2020_32,31
2020_33,27
2020_34,29
2020_35,29
2020_36,40
2020_37,37
2020_38,48
2020_39,35
2020_40,42
2020_41,36
2020_42,38
2020_43,44
2020_44,45
2020_45,42
2020_46,38
2020_47,33
2020_48,42
2020_49,31
2020_50,45
2020_51,42
2020_52,13
2021_00,19
2021_01,47
2021_02,34
2021_03,43
2021_04,40
2021_05,47
2021_06,45
2021_07,55
2021_08,48
2021_09,51
2021_10,40
2021_11,58
2021_12,50
2021_13,58
2021_14,43
2021_15,52
2021_16,47
2021_17,38
2021_18,52
2021_19,44
2021_20,72
2021_21,58
2021_22,53
2021_23,54
2021_24,55
2021_25,61
2021_26,58
2021_27,59
2021_28,51
2021_29,67
2021_30,50
2021_31,67
2021_32,54
2021_33,53
2021_34,80
2021_35,60
2021_36,60
2021_37,61
2021_38,71
2021_39,69
2021_40,78
2021_41,80
2021_42,71
2021_43,62
2021_44,75
2021_45,78
2021_46,81
2021_47,66
2021_48,59
2021_49,61
2021_50,83
2021_51,63
2021_52,20
2022_00,80
2022_01,93
2022_02,73
2022_03,71
2022_04,73
2022_05,76
2022_06,82
2022_07,76
2022_08,75
2022_09,85
2022_10,77
2022_11,80
2022_12,83
2022_13,85
2022_14,104
2022_15,79
2022_16,72
2022_17,88
2022_18,94
2022_19,65
2022_20,101
2022_21,85
2022_22,94
2022_23,74
2022_24,57
2022_25,89
2022_26,108
2022_27,97
2022_28,82
2022_29,80
2022_30,100
2022_31,84
2022_32,89
2022_33,74
2022_34,92
2022_35,97
2022_36,100
2022_37,89
2022_38,99
2022_39,92
2022_40,83
2022_41,102
2022_42,115
2022_43,108
2022_44,115
2022_45,108
2022_46,93
2022_47,100
2022_48,125
2022_49,121
2022_50,112
2022_51,105
2022_52,42
2023_00,73
2023_01,104
2023_02,118
2023_03,97
2023_04,87
2023_05,113
2023_06,128
2023_07,101
2023_08,99
2023_09,137
2023_10,123
2023_11,119
2023_12,118
2023_13,116
2023_14,92
2023_15,103
2023_16,111
2023_17,105
2023_18,103
2023_19,114
2023_20,149
2023_21,133
2023_22,133
2023_23,131
2023_24,115
2023_25,121
2023_26,139
2023_27,129
2023_28,125
2023_29,143
2023_30,124
2023_31,140
2023_32,128
2023_33,134
2023_34,129
2023_35,113
2023_36,134
2023_37,164
2023_38,120
2023_39,147
2023_40,136
2023_41,152
2023_42,132
2023_43,139
2023_44,126
2023_45,137
2023_46,144
2023_47,141
2023_48,138
2023_49,53
