year_week,count
2019_28,2
2019_29,3
2019_30,6
2019_31,3
2019_32,4
2019_33,6
2019_34,7
2019_35,7
2019_36,9
2019_37,7
2019_38,4
2019_39,10
2019_40,14
2019_41,14
2019_42,13
2019_43,13
2019_44,13
2019_45,18
2019_46,17
2019_47,19
2019_48,15
2019_49,22
2019_50,20
2019_51,12
2019_52,6
2020_00,20
2020_01,10
2020_02,30
2020_03,23
2020_04,24
2020_05,18
2020_06,22
2020_07,25
2020_08,35
2020_09,30
2020_10,23
2020_11,25
2020_12,32
2020_13,31
2020_14,34
2020_15,34
2020_16,29
2020_17,32
2020_18,36
2020_19,35
2020_20,38
2020_21,49
2020_22,47
2020_23,38
2020_24,36
2020_25,37
2020_26,46
2020_27,33
2020_28,34
2020_29,37
2020_30,37
2020_31,55
2020_32,53
2020_33,29
2020_34,46
2020_35,55
2020_36,50
2020_37,43
2020_38,48
2020_39,57
2020_40,62
2020_41,62
2020_42,52
2020_43,57
2020_44,46
2020_45,71
2020_46,59
2020_47,60
2020_48,65
2020_49,78
2020_50,53
2020_51,68
2020_52,17
2021_00,50
2021_01,69
2021_02,70
2021_03,67
2021_04,69
2021_05,58
2021_06,71
2021_07,58
2021_08,51
2021_09,82
2021_10,81
2021_11,73
2021_12,67
2021_13,78
2021_14,75
2021_15,79
2021_16,75
2021_17,78
2021_18,68
2021_19,79
2021_20,76
2021_21,87
2021_22,87
2021_23,76
2021_24,81
2021_25,96
2021_26,75
2021_27,75
2021_28,85
2021_29,88
2021_30,77
2021_31,85
2021_32,76
2021_33,87
2021_34,104
2021_35,103
2021_36,100
2021_37,97
2021_38,91
2021_39,81
2021_40,68
2021_41,95
2021_42,120
2021_43,89
2021_44,98
2021_45,95
2021_46,92
2021_47,110
2021_48,110
2021_49,110
2021_50,119
2021_51,102
2021_52,29
2022_00,83
2022_01,85
2022_02,122
2022_03,128
2022_04,101
2022_05,91
2022_06,123
2022_07,113
2022_08,114
2022_09,119
2022_10,133
2022_11,132
2022_12,131
2022_13,115
2022_14,128
2022_15,119
2022_16,117
2022_17,113
2022_18,131
2022_19,131
2022_20,158
2022_21,138
2022_22,132
2022_23,142
2022_24,128
2022_25,123
2022_26,146
2022_27,142
2022_28,153
2022_29,132
2022_30,133
2022_31,138
2022_32,129
2022_33,141
2022_34,159
2022_35,141
2022_36,155
2022_37,140
2022_38,152
2022_39,145
2022_40,161
2022_41,164
2022_42,157
2022_43,140
2022_44,168
2022_45,158
2022_46,144
2022_47,161
2022_48,143
2022_49,182
2022_50,147
2022_51,172
2022_52,46
2023_00,140
2023_01,169
2023_02,180
2023_03,166
2023_04,163
2023_05,157
2023_06,153
2023_07,171
2023_08,168
2023_09,161
2023_10,181
2023_11,192
2023_12,157
2023_13,175
2023_14,166
2023_15,179
2023_16,171
2023_17,150
2023_18,176
2023_19,167
2023_20,173
2023_21,178
2023_22,178
2023_23,172
2023_24,177
2023_25,174
2023_26,182
2023_27,167
2023_28,170
2023_29,217
2023_30,186
2023_31,184
2023_32,179
2023_33,178
2023_34,206
2023_35,171
2023_36,204
2023_37,210
2023_38,233
2023_39,181
2023_40,215
2023_41,186
2023_42,208
2023_43,219
2023_44,204
2023_45,193
2023_46,231
2023_47,199
2023_48,173
2023_49,101
