year_week,count
2019_30,1
2019_32,1
2019_34,1
2019_36,2
2019_37,1
2019_38,1
2019_39,3
2019_40,3
2019_41,4
2019_42,5
2019_43,7
2019_44,4
2019_45,4
2019_46,5
2019_47,4
2019_48,7
2019_49,1
2019_50,4
2019_51,5
2019_52,1
2020_00,2
2020_01,6
2020_02,4
2020_03,4
2020_04,4
2020_05,8
2020_06,6
2020_07,4
2020_08,4
2020_09,6
2020_10,5
2020_11,7
2020_12,3
2020_13,5
2020_14,1
2020_15,7
2020_16,9
2020_17,4
2020_18,6
2020_19,7
2020_20,12
2020_21,10
2020_22,10
2020_23,10
2020_24,8
2020_25,6
2020_26,8
2020_27,6
2020_28,8
2020_29,10
2020_30,15
2020_31,14
2020_32,16
2020_33,10
2020_34,14
2020_35,17
2020_36,12
2020_37,9
2020_38,12
2020_39,11
2020_40,6
2020_41,15
2020_42,14
2020_43,10
2020_44,7
2020_45,16
2020_46,7
2020_47,13
2020_48,12
2020_49,7
2020_50,8
2020_51,15
2020_52,6
2021_00,9
2021_01,16
2021_02,17
2021_03,15
2021_04,8
2021_05,12
2021_06,16
2021_07,8
2021_08,15
2021_09,14
2021_10,18
2021_11,21
2021_12,16
2021_13,16
2021_14,15
2021_15,16
2021_16,11
2021_17,12
2021_18,18
2021_19,14
2021_20,17
2021_21,11
2021_22,23
2021_23,13
2021_24,20
2021_25,15
2021_26,14
2021_27,17
2021_28,16
2021_29,9
2021_30,12
2021_31,17
2021_32,17
2021_33,26
2021_34,20
2021_35,17
2021_36,19
2021_37,25
2021_38,21
2021_39,22
2021_40,20
2021_41,20
2021_42,19
2021_43,21
2021_44,20
2021_45,13
2021_46,17
2021_47,21
2021_48,27
2021_49,20
2021_50,21
2021_51,17
2021_52,8
2022_00,20
2022_01,17
2022_02,18
2022_03,23
2022_04,22
2022_05,26
2022_06,22
2022_07,23
2022_08,28
2022_09,20
2022_10,23
2022_11,20
2022_12,26
2022_13,33
2022_14,34
2022_15,24
2022_16,29
2022_17,22
2022_18,27
2022_19,30
2022_20,37
2022_21,29
2022_22,30
2022_23,36
2022_24,33
2022_25,26
2022_26,27
2022_27,24
2022_28,28
2022_29,34
2022_30,35
2022_31,36
2022_32,41
2022_33,28
2022_34,38
2022_35,30
2022_36,22
2022_37,41
2022_38,26
2022_39,24
2022_40,37
2022_41,36
2022_42,36
2022_43,31
2022_44,26
2022_45,28
2022_46,38
2022_47,38
2022_48,32
2022_49,40
2022_50,35
2022_51,41
2022_52,10
2023_00,27
2023_01,36
2023_02,29
2023_03,35
2023_04,40
2023_05,41
2023_06,30
2023_07,45
2023_08,33
2023_09,37
2023_10,23
2023_11,27
2023_12,34
2023_13,46
2023_14,38
2023_15,35
2023_16,39
2023_17,41
2023_18,41
2023_19,40
2023_20,38
2023_21,31
2023_22,37
2023_23,34
2023_24,47
2023_25,30
2023_26,46
2023_27,45
2023_28,51
2023_29,38
2023_30,42
2023_31,36
2023_32,40
2023_33,29
2023_34,49
2023_35,46
2023_36,40
2023_37,46
2023_38,40
2023_39,44
2023_40,41
2023_41,43
2023_42,47
2023_43,49
2023_44,48
2023_45,52
2023_46,42
2023_47,47
2023_48,51
2023_49,12
