year_week,count
2019_28,3
2019_29,1
2019_30,2
2019_31,4
2019_32,7
2019_33,9
2019_34,7
2019_35,9
2019_36,13
2019_37,18
2019_38,17
2019_39,17
2019_40,25
2019_41,23
2019_42,19
2019_43,19
2019_44,23
2019_45,29
2019_46,26
2019_47,40
2019_48,29
2019_49,35
2019_50,35
2019_51,40
2019_52,10
2020_00,32
2020_01,37
2020_02,32
2020_03,50
2020_04,45
2020_05,37
2020_06,48
2020_07,54
2020_08,48
2020_09,59
2020_10,58
2020_11,63
2020_12,66
2020_13,56
2020_14,67
2020_15,56
2020_16,77
2020_17,57
2020_18,58
2020_19,78
2020_20,77
2020_21,68
2020_22,70
2020_23,84
2020_24,79
2020_25,76
2020_26,78
2020_27,97
2020_28,78
2020_29,90
2020_30,86
2020_31,85
2020_32,86
2020_33,98
2020_34,95
2020_35,116
2020_36,101
2020_37,102
2020_38,118
2020_39,115
2020_40,88
2020_41,109
2020_42,100
2020_43,113
2020_44,89
2020_45,90
2020_46,119
2020_47,100
2020_48,100
2020_49,125
2020_50,122
2020_51,106
2020_52,34
2021_00,94
2021_01,99
2021_02,125
2021_03,139
2021_04,157
2021_05,151
2021_06,135
2021_07,130
2021_08,131
2021_09,130
2021_10,138
2021_11,138
2021_12,153
2021_13,136
2021_14,133
2021_15,135
2021_16,166
2021_17,147
2021_18,161
2021_19,168
2021_20,147
2021_21,154
2021_22,138
2021_23,176
2021_24,167
2021_25,155
2021_26,164
2021_27,131
2021_28,131
2021_29,183
2021_30,163
2021_31,171
2021_32,181
2021_33,153
2021_34,180
2021_35,178
2021_36,178
2021_37,171
2021_38,175
2021_39,171
2021_40,183
2021_41,186
2021_42,190
2021_43,220
2021_44,206
2021_45,204
2021_46,200
2021_47,215
2021_48,180
2021_49,218
2021_50,203
2021_51,224
2021_52,47
2022_00,173
2022_01,199
2022_02,223
2022_03,206
2022_04,243
2022_05,184
2022_06,200
2022_07,199
2022_08,196
2022_09,200
2022_10,222
2022_11,216
2022_12,238
2022_13,204
2022_14,217
2022_15,214
2022_16,191
2022_17,272
2022_18,215
2022_19,218
2022_20,261
2022_21,202
2022_22,227
2022_23,236
2022_24,207
2022_25,258
2022_26,253
2022_27,231
2022_28,257
2022_29,240
2022_30,256
2022_31,238
2022_32,235
2022_33,243
2022_34,258
2022_35,232
2022_36,278
2022_37,283
2022_38,287
2022_39,256
2022_40,234
2022_41,272
2022_42,267
2022_43,300
2022_44,283
2022_45,270
2022_46,280
2022_47,282
2022_48,294
2022_49,319
2022_50,266
2022_51,275
2022_52,93
2023_00,248
2023_01,284
2023_02,274
2023_03,279
2023_04,285
2023_05,329
2023_06,284
2023_07,323
2023_08,262
2023_09,322
2023_10,326
2023_11,328
2023_12,294
2023_13,291
2023_14,318
2023_15,262
2023_16,307
2023_17,277
2023_18,308
2023_19,310
2023_20,329
2023_21,347
2023_22,382
2023_23,346
2023_24,321
2023_25,336
2023_26,332
2023_27,328
2023_28,354
2023_29,338
2023_30,375
2023_31,327
2023_32,340
2023_33,327
2023_34,352
2023_35,360
2023_36,342
2023_37,372
2023_38,339
2023_39,372
2023_40,367
2023_41,346
2023_42,325
2023_43,387
2023_44,336
2023_45,345
2023_46,380
2023_47,403
2023_48,382
2023_49,167
