year_week,count
2019_29,1
2019_33,1
2019_35,1
2019_36,1
2019_41,1
2019_42,1
2019_43,2
2019_44,1
2019_46,2
2019_50,1
2019_51,1
2020_00,1
2020_02,1
2020_04,3
2020_05,1
2020_06,1
2020_07,2
2020_08,3
2020_10,3
2020_12,1
2020_13,2
2020_14,1
2020_15,3
2020_17,3
2020_18,3
2020_19,1
2020_20,2
2020_21,4
2020_22,2
2020_24,1
2020_25,2
2020_26,3
2020_27,2
2020_28,2
2020_29,3
2020_32,2
2020_33,4
2020_34,3
2020_35,2
2020_36,4
2020_37,3
2020_38,2
2020_39,2
2020_40,1
2020_41,2
2020_42,1
2020_43,3
2020_44,3
2020_45,2
2020_46,2
2020_47,6
2020_48,3
2020_50,4
2020_51,2
2020_52,2
2021_00,1
2021_01,1
2021_02,5
2021_03,5
2021_04,1
2021_05,3
2021_06,2
2021_07,3
2021_08,4
2021_09,3
2021_10,4
2021_11,1
2021_12,2
2021_13,2
2021_14,4
2021_15,3
2021_16,4
2021_18,3
2021_19,3
2021_20,2
2021_21,4
2021_22,5
2021_23,2
2021_24,2
2021_25,6
2021_26,4
2021_27,5
2021_28,5
2021_29,7
2021_30,6
2021_31,2
2021_32,2
2021_33,3
2021_34,1
2021_35,2
2021_36,3
2021_37,4
2021_38,4
2021_39,6
2021_40,2
2021_41,2
2021_42,4
2021_43,5
2021_44,7
2021_45,2
2021_46,5
2021_47,3
2021_48,3
2021_49,4
2021_50,1
2021_51,6
2021_52,2
2022_00,7
2022_01,11
2022_02,9
2022_03,4
2022_04,4
2022_05,5
2022_06,7
2022_07,2
2022_08,7
2022_09,6
2022_10,6
2022_11,10
2022_12,4
2022_13,10
2022_14,6
2022_15,9
2022_16,3
2022_17,5
2022_18,4
2022_19,4
2022_20,5
2022_21,7
2022_22,7
2022_23,11
2022_24,7
2022_25,3
2022_26,5
2022_27,6
2022_28,6
2022_29,8
2022_30,6
2022_31,5
2022_32,10
2022_33,4
2022_34,8
2022_35,5
2022_36,1
2022_37,6
2022_38,5
2022_39,5
2022_40,7
2022_41,6
2022_42,2
2022_43,10
2022_44,8
2022_45,8
2022_46,7
2022_47,6
2022_48,4
2022_49,3
2022_50,7
2022_51,9
2022_52,1
2023_00,11
2023_01,2
2023_02,9
2023_03,5
2023_04,6
2023_05,7
2023_06,6
2023_07,10
2023_08,10
2023_09,11
2023_10,7
2023_11,8
2023_12,1
2023_13,7
2023_14,6
2023_15,8
2023_16,8
2023_17,8
2023_18,9
2023_19,13
2023_20,8
2023_21,5
2023_22,11
2023_23,12
2023_24,9
2023_25,6
2023_26,6
2023_27,10
2023_28,6
2023_29,7
2023_30,9
2023_31,4
2023_32,7
2023_33,13
2023_34,8
2023_35,7
2023_36,4
2023_37,6
2023_38,7
2023_39,8
2023_40,12
2023_41,5
2023_42,7
2023_43,10
2023_44,10
2023_45,8
2023_46,8
2023_47,11
2023_48,14
2023_49,4
