year_week,count
2019_30,1
2019_35,4
2019_36,3
2019_37,5
2019_38,1
2019_39,1
2019_40,3
2019_41,3
2019_42,3
2019_43,12
2019_44,2
2019_45,7
2019_46,5
2019_47,5
2019_48,3
2019_49,7
2019_50,12
2019_51,7
2019_52,1
2020_00,8
2020_01,4
2020_02,6
2020_03,9
2020_04,6
2020_05,5
2020_06,7
2020_07,6
2020_08,10
2020_09,8
2020_10,6
2020_11,11
2020_12,9
2020_13,15
2020_14,13
2020_15,8
2020_16,7
2020_17,8
2020_18,12
2020_19,13
2020_20,8
2020_21,14
2020_22,12
2020_23,11
2020_24,14
2020_25,14
2020_26,16
2020_27,14
2020_28,14
2020_29,21
2020_30,11
2020_31,18
2020_32,25
2020_33,15
2020_34,12
2020_35,18
2020_36,16
2020_37,14
2020_38,16
2020_39,15
2020_40,14
2020_41,20
2020_42,14
2020_43,22
2020_44,23
2020_45,19
2020_46,24
2020_47,16
2020_48,21
2020_49,26
2020_50,17
2020_51,16
2020_52,4
2021_00,19
2021_01,25
2021_02,18
2021_03,27
2021_04,29
2021_05,19
2021_06,14
2021_07,26
2021_08,24
2021_09,27
2021_10,21
2021_11,22
2021_12,24
2021_13,18
2021_14,27
2021_15,27
2021_16,21
2021_17,24
2021_18,20
2021_19,31
2021_20,25
2021_21,26
2021_22,14
2021_23,22
2021_24,31
2021_25,22
2021_26,28
2021_27,27
2021_28,33
2021_29,29
2021_30,30
2021_31,30
2021_32,28
2021_33,21
2021_34,26
2021_35,32
2021_36,29
2021_37,40
2021_38,35
2021_39,31
2021_40,36
2021_41,39
2021_42,27
2021_43,29
2021_44,27
2021_45,40
2021_46,33
2021_47,33
2021_48,25
2021_49,40
2021_50,29
2021_51,35
2021_52,10
2022_00,36
2022_01,37
2022_02,34
2022_03,33
2022_04,34
2022_05,44
2022_06,30
2022_07,27
2022_08,33
2022_09,50
2022_10,37
2022_11,47
2022_12,33
2022_13,37
2022_14,34
2022_15,25
2022_16,32
2022_17,39
2022_18,40
2022_19,44
2022_20,29
2022_21,43
2022_22,41
2022_23,44
2022_24,35
2022_25,32
2022_26,38
2022_27,47
2022_28,38
2022_29,45
2022_30,45
2022_31,37
2022_32,39
2022_33,44
2022_34,38
2022_35,41
2022_36,37
2022_37,53
2022_38,40
2022_39,37
2022_40,48
2022_41,48
2022_42,47
2022_43,42
2022_44,38
2022_45,41
2022_46,47
2022_47,47
2022_48,43
2022_49,54
2022_50,44
2022_51,58
2022_52,18
2023_00,29
2023_01,51
2023_02,42
2023_03,53
2023_04,42
2023_05,54
2023_06,51
2023_07,61
2023_08,58
2023_09,56
2023_10,46
2023_11,53
2023_12,48
2023_13,63
2023_14,48
2023_15,50
2023_16,44
2023_17,56
2023_18,57
2023_19,56
2023_20,69
2023_21,47
2023_22,42
2023_23,58
2023_24,56
2023_25,48
2023_26,63
2023_27,57
2023_28,55
2023_29,65
2023_30,47
2023_31,57
2023_32,67
2023_33,63
2023_34,58
2023_35,70
2023_36,49
2023_37,49
2023_38,59
2023_39,70
2023_40,70
2023_41,63
2023_42,61
2023_43,60
2023_44,69
2023_45,57
2023_46,78
2023_47,62
2023_48,54
2023_49,22
