year_week,count
2019_28,1
2019_29,1
2019_30,1
2019_33,1
2019_34,1
2019_35,2
2019_36,4
2019_37,3
2019_38,2
2019_39,2
2019_40,4
2019_41,6
2019_42,7
2019_43,7
2019_44,3
2019_45,3
2019_46,3
2019_47,8
2019_48,6
2019_49,4
2019_50,3
2019_51,5
2019_52,2
2020_00,5
2020_01,5
2020_02,7
2020_03,6
2020_04,7
2020_05,5
2020_06,3
2020_07,12
2020_08,5
2020_09,6
2020_10,8
2020_11,4
2020_12,9
2020_13,8
2020_14,8
2020_15,5
2020_16,4
2020_17,12
2020_18,4
2020_19,14
2020_20,5
2020_21,15
2020_22,15
2020_23,14
2020_24,10
2020_25,13
2020_26,9
2020_27,15
2020_28,13
2020_29,9
2020_30,15
2020_31,15
2020_32,17
2020_33,15
2020_34,4
2020_35,13
2020_36,13
2020_37,16
2020_38,10
2020_39,17
2020_40,15
2020_41,13
2020_42,15
2020_43,14
2020_44,14
2020_45,19
2020_46,25
2020_47,10
2020_48,11
2020_49,14
2020_50,14
2020_51,12
2020_52,7
2021_00,11
2021_01,21
2021_02,24
2021_03,12
2021_04,16
2021_05,17
2021_06,11
2021_07,8
2021_08,12
2021_09,13
2021_10,16
2021_11,25
2021_12,16
2021_13,14
2021_14,17
2021_15,22
2021_16,26
2021_17,22
2021_18,24
2021_19,20
2021_20,26
2021_21,22
2021_22,5
2021_23,23
2021_24,20
2021_25,28
2021_26,18
2021_27,17
2021_28,22
2021_29,20
2021_30,23
2021_31,28
2021_32,20
2021_33,32
2021_34,20
2021_35,23
2021_36,29
2021_37,26
2021_38,20
2021_39,22
2021_40,25
2021_41,25
2021_42,27
2021_43,24
2021_44,16
2021_45,29
2021_46,30
2021_47,27
2021_48,35
2021_49,26
2021_50,34
2021_51,24
2021_52,6
2022_00,24
2022_01,20
2022_02,23
2022_03,30
2022_04,35
2022_05,28
2022_06,29
2022_07,29
2022_08,27
2022_09,36
2022_10,26
2022_11,25
2022_12,31
2022_13,26
2022_14,24
2022_15,26
2022_16,41
2022_17,20
2022_18,33
2022_19,35
2022_20,36
2022_21,39
2022_22,41
2022_23,35
2022_24,30
2022_25,34
2022_26,30
2022_27,26
2022_28,32
2022_29,40
2022_30,35
2022_31,40
2022_32,31
2022_33,40
2022_34,39
2022_35,35
2022_36,33
2022_37,33
2022_38,27
2022_39,41
2022_40,39
2022_41,40
2022_42,34
2022_43,34
2022_44,38
2022_45,45
2022_46,39
2022_47,33
2022_48,46
2022_49,35
2022_50,43
2022_51,39
2022_52,10
2023_00,29
2023_01,42
2023_02,47
2023_03,37
2023_04,51
2023_05,33
2023_06,45
2023_07,51
2023_08,42
2023_09,43
2023_10,43
2023_11,42
2023_12,40
2023_13,37
2023_14,31
2023_15,40
2023_16,39
2023_17,30
2023_18,35
2023_19,43
2023_20,41
2023_21,42
2023_22,44
2023_23,51
2023_24,61
2023_25,41
2023_26,48
2023_27,61
2023_28,47
2023_29,52
2023_30,52
2023_31,52
2023_32,51
2023_33,29
2023_34,49
2023_35,42
2023_36,42
2023_37,40
2023_38,42
2023_39,52
2023_40,55
2023_41,59
2023_42,60
2023_43,42
2023_44,52
2023_45,36
2023_46,50
2023_47,40
2023_48,50
2023_49,30
