year_week,count
2019_32,1
2019_34,2
2019_36,2
2019_37,4
2019_38,2
2019_39,2
2019_40,2
2019_41,2
2019_42,5
2019_43,1
2019_44,1
2019_45,4
2019_47,4
2019_48,3
2019_49,1
2019_51,6
2020_00,7
2020_01,6
2020_02,4
2020_03,8
2020_04,7
2020_05,8
2020_06,5
2020_07,2
2020_08,4
2020_09,1
2020_10,3
2020_11,11
2020_12,7
2020_13,7
2020_14,5
2020_15,8
2020_16,4
2020_17,8
2020_18,7
2020_19,10
2020_20,11
2020_21,12
2020_22,10
2020_23,5
2020_24,13
2020_25,10
2020_26,10
2020_27,7
2020_28,8
2020_29,10
2020_30,1
2020_31,8
2020_32,11
2020_33,8
2020_34,7
2020_35,10
2020_36,12
2020_37,10
2020_38,11
2020_39,4
2020_40,9
2020_41,13
2020_42,11
2020_43,7
2020_44,9
2020_45,14
2020_46,5
2020_47,18
2020_48,23
2020_49,10
2020_50,15
2020_51,11
2020_52,5
2021_00,11
2021_01,25
2021_02,18
2021_03,14
2021_04,13
2021_05,11
2021_06,14
2021_07,6
2021_08,16
2021_09,12
2021_10,12
2021_11,19
2021_12,15
2021_13,16
2021_14,13
2021_15,8
2021_16,14
2021_17,16
2021_18,17
2021_19,17
2021_20,19
2021_21,15
2021_22,14
2021_23,15
2021_24,12
2021_25,22
2021_26,19
2021_27,20
2021_28,21
2021_29,24
2021_30,15
2021_31,19
2021_32,21
2021_33,20
2021_34,13
2021_35,24
2021_36,24
2021_37,17
2021_38,21
2021_39,24
2021_40,13
2021_41,15
2021_42,22
2021_43,21
2021_44,23
2021_45,30
2021_46,20
2021_47,24
2021_48,29
2021_49,27
2021_50,23
2021_51,27
2021_52,6
2022_00,22
2022_01,23
2022_02,21
2022_03,30
2022_04,15
2022_05,23
2022_06,18
2022_07,27
2022_08,22
2022_09,37
2022_10,24
2022_11,15
2022_12,31
2022_13,29
2022_14,27
2022_15,29
2022_16,23
2022_17,18
2022_18,22
2022_19,31
2022_20,26
2022_21,34
2022_22,35
2022_23,26
2022_24,20
2022_25,20
2022_26,25
2022_27,23
2022_28,24
2022_29,32
2022_30,40
2022_31,32
2022_32,26
2022_33,33
2022_34,23
2022_35,30
2022_36,21
2022_37,33
2022_38,34
2022_39,38
2022_40,27
2022_41,27
2022_42,31
2022_43,28
2022_44,28
2022_45,50
2022_46,40
2022_47,25
2022_48,24
2022_49,28
2022_50,23
2022_51,42
2022_52,15
2023_00,32
2023_01,41
2023_02,35
2023_03,35
2023_04,42
2023_05,43
2023_06,36
2023_07,40
2023_08,38
2023_09,38
2023_10,41
2023_11,48
2023_12,42
2023_13,30
2023_14,33
2023_15,38
2023_16,36
2023_17,37
2023_18,29
2023_19,45
2023_20,34
2023_21,40
2023_22,39
2023_23,44
2023_24,32
2023_25,33
2023_26,32
2023_27,35
2023_28,47
2023_29,38
2023_30,40
2023_31,38
2023_32,44
2023_33,50
2023_34,41
2023_35,28
2023_36,35
2023_37,43
2023_38,44
2023_39,43
2023_40,40
2023_41,42
2023_42,41
2023_43,47
2023_44,51
2023_45,41
2023_46,29
2023_47,40
2023_48,34
2023_49,18
