year_week,count
2019_27,1
2019_28,1
2019_33,1
2019_36,2
2019_37,1
2019_39,1
2019_41,2
2019_42,1
2019_43,1
2019_44,2
2019_45,1
2019_46,4
2019_48,1
2019_49,3
2019_50,3
2019_51,1
2019_52,1
2020_00,1
2020_01,3
2020_02,1
2020_04,4
2020_05,2
2020_06,3
2020_07,1
2020_08,3
2020_10,2
2020_11,2
2020_12,1
2020_13,3
2020_14,4
2020_15,5
2020_16,3
2020_17,2
2020_18,2
2020_19,2
2020_20,5
2020_21,4
2020_22,3
2020_23,3
2020_24,4
2020_25,2
2020_26,1
2020_28,9
2020_29,5
2020_30,5
2020_31,2
2020_32,6
2020_33,2
2020_34,3
2020_35,6
2020_36,3
2020_37,4
2020_38,9
2020_39,2
2020_40,3
2020_41,7
2020_42,7
2020_43,8
2020_44,5
2020_45,3
2020_46,3
2020_47,3
2020_48,5
2020_49,6
2020_50,7
2020_51,4
2020_52,1
2021_00,4
2021_01,6
2021_02,5
2021_03,9
2021_04,11
2021_05,8
2021_06,8
2021_07,5
2021_08,3
2021_09,6
2021_10,3
2021_11,8
2021_12,4
2021_13,2
2021_14,1
2021_15,5
2021_16,6
2021_17,5
2021_18,10
2021_19,10
2021_20,3
2021_22,5
2021_23,11
2021_24,6
2021_25,7
2021_26,12
2021_27,8
2021_28,6
2021_29,6
2021_30,6
2021_31,5
2021_32,7
2021_33,10
2021_34,8
2021_35,9
2021_36,10
2021_37,7
2021_38,3
2021_39,6
2021_40,10
2021_41,8
2021_42,6
2021_43,12
2021_44,7
2021_45,5
2021_46,4
2021_47,7
2021_48,6
2021_49,8
2021_50,5
2021_51,11
2022_00,3
2022_01,11
2022_02,6
2022_03,12
2022_04,4
2022_05,14
2022_06,8
2022_07,10
2022_08,11
2022_09,10
2022_10,12
2022_11,12
2022_12,10
2022_13,10
2022_14,12
2022_15,8
2022_16,8
2022_17,14
2022_18,10
2022_19,10
2022_20,11
2022_21,8
2022_22,13
2022_23,14
2022_24,12
2022_25,6
2022_26,11
2022_27,13
2022_28,11
2022_29,13
2022_30,7
2022_31,12
2022_32,14
2022_33,16
2022_34,9
2022_35,7
2022_36,5
2022_37,10
2022_38,15
2022_39,6
2022_40,13
2022_41,18
2022_42,12
2022_43,20
2022_44,17
2022_45,8
2022_46,9
2022_47,12
2022_48,19
2022_49,14
2022_50,7
2022_51,23
2022_52,3
2023_00,4
2023_01,16
2023_02,17
2023_03,16
2023_04,8
2023_05,13
2023_06,14
2023_07,16
2023_08,12
2023_09,16
2023_10,11
2023_11,17
2023_12,11
2023_13,20
2023_14,15
2023_15,18
2023_16,10
2023_17,16
2023_18,16
2023_19,15
2023_20,11
2023_21,15
2023_22,9
2023_23,16
2023_24,14
2023_25,12
2023_26,18
2023_27,16
2023_28,7
2023_29,14
2023_30,22
2023_31,18
2023_32,14
2023_33,10
2023_34,16
2023_35,24
2023_36,17
2023_37,15
2023_38,15
2023_39,20
2023_40,18
2023_41,15
2023_42,15
2023_43,21
2023_44,14
2023_45,19
2023_46,20
2023_47,18
2023_48,13
2023_49,4
