year_week,count
2019_28,1
2019_30,1
2019_31,5
2019_33,2
2019_34,3
2019_35,3
2019_36,7
2019_37,5
2019_38,3
2019_39,4
2019_40,11
2019_41,6
2019_42,4
2019_43,6
2019_44,8
2019_45,6
2019_46,7
2019_47,13
2019_48,11
2019_49,11
2019_50,14
2019_51,8
2019_52,3
2020_00,10
2020_01,8
2020_02,11
2020_03,8
2020_04,13
2020_05,15
2020_06,12
2020_07,24
2020_08,18
2020_09,11
2020_10,18
2020_11,14
2020_12,12
2020_13,14
2020_14,19
2020_15,15
2020_16,15
2020_17,15
2020_18,16
2020_19,15
2020_20,22
2020_21,19
2020_22,22
2020_23,18
2020_24,30
2020_25,31
2020_26,17
2020_27,21
2020_28,21
2020_29,17
2020_30,15
2020_31,20
2020_32,24
2020_33,28
2020_34,33
2020_35,26
2020_36,25
2020_37,25
2020_38,28
2020_39,27
2020_40,24
2020_41,28
2020_42,31
2020_43,36
2020_44,32
2020_45,29
2020_46,28
2020_47,41
2020_48,21
2020_49,14
2020_50,22
2020_51,37
2020_52,16
2021_00,27
2021_01,31
2021_02,42
2021_03,33
2021_04,35
2021_05,31
2021_06,27
2021_07,30
2021_08,25
2021_09,35
2021_10,27
2021_11,32
2021_12,37
2021_13,41
2021_14,42
2021_15,33
2021_16,26
2021_17,37
2021_18,32
2021_19,37
2021_20,36
2021_21,30
2021_22,39
2021_23,40
2021_24,29
2021_25,46
2021_26,46
2021_27,34
2021_28,43
2021_29,43
2021_30,40
2021_31,39
2021_32,52
2021_33,55
2021_34,41
2021_35,51
2021_36,36
2021_37,49
2021_38,51
2021_39,43
2021_40,33
2021_41,50
2021_42,49
2021_43,67
2021_44,55
2021_45,40
2021_46,40
2021_47,52
2021_48,55
2021_49,58
2021_50,44
2021_51,46
2021_52,10
2022_00,57
2022_01,45
2022_02,51
2022_03,49
2022_04,64
2022_05,52
2022_06,42
2022_07,46
2022_08,63
2022_09,73
2022_10,53
2022_11,69
2022_12,62
2022_13,48
2022_14,59
2022_15,58
2022_16,55
2022_17,54
2022_18,65
2022_19,65
2022_20,84
2022_21,77
2022_22,69
2022_23,64
2022_24,69
2022_25,51
2022_26,60
2022_27,82
2022_28,56
2022_29,72
2022_30,58
2022_31,70
2022_32,67
2022_33,71
2022_34,68
2022_35,71
2022_36,49
2022_37,66
2022_38,58
2022_39,77
2022_40,79
2022_41,63
2022_42,73
2022_43,74
2022_44,79
2022_45,70
2022_46,71
2022_47,64
2022_48,70
2022_49,75
2022_50,82
2022_51,92
2022_52,26
2023_00,46
2023_01,83
2023_02,69
2023_03,81
2023_04,80
2023_05,86
2023_06,77
2023_07,99
2023_08,94
2023_09,99
2023_10,85
2023_11,65
2023_12,87
2023_13,71
2023_14,102
2023_15,88
2023_16,86
2023_17,77
2023_18,94
2023_19,81
2023_20,96
2023_21,77
2023_22,70
2023_23,82
2023_24,94
2023_25,87
2023_26,89
2023_27,91
2023_28,79
2023_29,105
2023_30,80
2023_31,86
2023_32,92
2023_33,102
2023_34,90
2023_35,104
2023_36,94
2023_37,123
2023_38,96
2023_39,97
2023_40,95
2023_41,105
2023_42,99
2023_43,109
2023_44,112
2023_45,94
2023_46,108
2023_47,102
2023_48,91
2023_49,45
