year_week,count
2019_30,11
2019_31,2
2019_32,2
2019_33,1
2019_34,10
2019_35,7
2019_36,8
2019_37,4
2019_38,10
2019_39,24
2019_40,20
2019_41,12
2019_42,20
2019_43,17
2019_44,18
2019_45,18
2019_46,21
2019_47,13
2019_48,18
2019_49,20
2019_50,20
2019_51,29
2019_52,6
2020_00,17
2020_01,21
2020_02,36
2020_03,27
2020_04,25
2020_05,18
2020_06,24
2020_07,32
2020_08,26
2020_09,32
2020_10,32
2020_11,35
2020_12,42
2020_13,33
2020_14,37
2020_15,45
2020_16,39
2020_17,28
2020_18,35
2020_19,32
2020_20,42
2020_21,58
2020_22,37
2020_23,43
2020_24,39
2020_25,22
2020_26,45
2020_27,45
2020_28,49
2020_29,47
2020_30,43
2020_31,44
2020_32,43
2020_33,41
2020_34,48
2020_35,58
2020_36,44
2020_37,49
2020_38,50
2020_39,51
2020_40,45
2020_41,61
2020_42,81
2020_43,53
2020_44,56
2020_45,50
2020_46,60
2020_47,66
2020_48,59
2020_49,72
2020_50,69
2020_51,69
2020_52,26
2021_00,60
2021_01,64
2021_02,70
2021_03,70
2021_04,53
2021_05,78
2021_06,70
2021_07,59
2021_08,66
2021_09,89
2021_10,72
2021_11,72
2021_12,58
2021_13,74
2021_14,72
2021_15,85
2021_16,74
2021_17,81
2021_18,85
2021_19,73
2021_20,93
2021_21,84
2021_22,79
2021_23,83
2021_24,72
2021_25,99
2021_26,98
2021_27,76
2021_28,78
2021_29,83
2021_30,76
2021_31,82
2021_32,94
2021_33,105
2021_34,98
2021_35,99
2021_36,113
2021_37,84
2021_38,76
2021_39,87
2021_40,77
2021_41,121
2021_42,90
2021_43,100
2021_44,97
2021_45,116
2021_46,94
2021_47,102
2021_48,123
2021_49,91
2021_50,94
2021_51,119
2021_52,26
2022_00,113
2022_01,136
2022_02,103
2022_03,105
2022_04,116
2022_05,120
2022_06,111
2022_07,144
2022_08,119
2022_09,107
2022_10,125
2022_11,133
2022_12,123
2022_13,102
2022_14,133
2022_15,105
2022_16,102
2022_17,111
2022_18,162
2022_19,124
2022_20,144
2022_21,152
2022_22,138
2022_23,139
2022_24,146
2022_25,136
2022_26,131
2022_27,148
2022_28,154
2022_29,147
2022_30,141
2022_31,126
2022_32,142
2022_33,143
2022_34,164
2022_35,159
2022_36,120
2022_37,138
2022_38,163
2022_39,146
2022_40,160
2022_41,150
2022_42,146
2022_43,169
2022_44,165
2022_45,166
2022_46,151
2022_47,154
2022_48,136
2022_49,167
2022_50,153
2022_51,168
2022_52,67
2023_00,132
2023_01,167
2023_02,168
2023_03,168
2023_04,178
2023_05,151
2023_06,190
2023_07,190
2023_08,188
2023_09,217
2023_10,198
2023_11,144
2023_12,198
2023_13,177
2023_14,173
2023_15,216
2023_16,162
2023_17,165
2023_18,170
2023_19,160
2023_20,183
2023_21,183
2023_22,180
2023_23,201
2023_24,198
2023_25,200
2023_26,189
2023_27,198
2023_28,193
2023_29,211
2023_30,226
2023_31,226
2023_32,170
2023_33,199
2023_34,195
2023_35,197
2023_36,205
2023_37,220
2023_38,208
2023_39,212
2023_40,223
2023_41,205
2023_42,209
2023_43,193
2023_44,193
2023_45,208
2023_46,209
2023_47,200
2023_48,212
2023_49,86
