year_week,count
2019_32,3
2019_34,1
2019_37,2
2019_38,1
2019_39,2
2019_40,3
2019_41,1
2019_42,3
2019_43,4
2019_44,6
2019_45,4
2019_46,6
2019_47,5
2019_48,6
2019_49,8
2019_50,4
2019_51,7
2019_52,1
2020_00,5
2020_01,10
2020_02,5
2020_03,4
2020_04,6
2020_05,7
2020_06,12
2020_07,5
2020_08,7
2020_09,7
2020_10,15
2020_11,7
2020_12,14
2020_13,11
2020_14,14
2020_15,4
2020_16,13
2020_17,9
2020_18,8
2020_19,13
2020_20,11
2020_21,13
2020_22,9
2020_23,16
2020_24,12
2020_25,12
2020_26,14
2020_27,19
2020_28,14
2020_29,17
2020_30,15
2020_31,18
2020_32,18
2020_33,22
2020_34,14
2020_35,15
2020_36,21
2020_37,15
2020_38,13
2020_39,22
2020_40,11
2020_41,16
2020_42,18
2020_43,18
2020_44,17
2020_45,14
2020_46,9
2020_47,13
2020_48,24
2020_49,23
2020_50,28
2020_51,26
2020_52,4
2021_00,14
2021_01,26
2021_02,18
2021_03,19
2021_04,33
2021_05,14
2021_06,26
2021_07,26
2021_08,24
2021_09,20
2021_10,31
2021_11,25
2021_12,23
2021_13,26
2021_14,30
2021_15,22
2021_16,23
2021_17,23
2021_18,31
2021_19,30
2021_20,23
2021_21,27
2021_22,31
2021_23,36
2021_24,37
2021_25,32
2021_26,20
2021_27,32
2021_28,34
2021_29,24
2021_30,26
2021_31,31
2021_32,40
2021_33,29
2021_34,33
2021_35,30
2021_36,35
2021_37,22
2021_38,28
2021_39,34
2021_40,31
2021_41,37
2021_42,37
2021_43,37
2021_44,32
2021_45,38
2021_46,31
2021_47,27
2021_48,30
2021_49,28
2021_50,50
2021_51,38
2021_52,13
2022_00,36
2022_01,30
2022_02,39
2022_03,30
2022_04,32
2022_05,31
2022_06,37
2022_07,38
2022_08,33
2022_09,31
2022_10,37
2022_11,27
2022_12,28
2022_13,33
2022_14,28
2022_15,32
2022_16,21
2022_17,42
2022_18,32
2022_19,37
2022_20,41
2022_21,38
2022_22,34
2022_23,52
2022_24,46
2022_25,40
2022_26,40
2022_27,45
2022_28,39
2022_29,38
2022_30,40
2022_31,45
2022_32,35
2022_33,53
2022_34,39
2022_35,48
2022_36,42
2022_37,46
2022_38,38
2022_39,54
2022_40,40
2022_41,45
2022_42,44
2022_43,50
2022_44,50
2022_45,44
2022_46,44
2022_47,51
2022_48,45
2022_49,44
2022_50,53
2022_51,40
2022_52,19
2023_00,48
2023_01,50
2023_02,49
2023_03,44
2023_04,45
2023_05,52
2023_06,46
2023_07,47
2023_08,59
2023_09,42
2023_10,53
2023_11,58
2023_12,55
2023_13,40
2023_14,49
2023_15,50
2023_16,55
2023_17,55
2023_18,64
2023_19,51
2023_20,53
2023_21,57
2023_22,77
2023_23,54
2023_24,63
2023_25,52
2023_26,56
2023_27,68
2023_28,52
2023_29,65
2023_30,58
2023_31,58
2023_32,70
2023_33,63
2023_34,61
2023_35,56
2023_36,67
2023_37,60
2023_38,66
2023_39,60
2023_40,61
2023_41,50
2023_42,51
2023_43,68
2023_44,56
2023_45,48
2023_46,68
2023_47,73
2023_48,59
2023_49,25
