year_week,count
2019_32,1
2019_33,1
2019_36,4
2019_37,4
2019_38,1
2019_39,3
2019_40,1
2019_41,5
2019_42,3
2019_43,3
2019_44,6
2019_45,2
2019_46,5
2019_47,3
2019_48,4
2019_49,5
2019_50,2
2019_51,1
2020_00,3
2020_01,4
2020_02,4
2020_03,2
2020_04,4
2020_05,8
2020_06,4
2020_07,4
2020_08,7
2020_09,7
2020_10,5
2020_11,4
2020_12,10
2020_13,7
2020_14,13
2020_15,8
2020_16,9
2020_17,4
2020_18,5
2020_19,6
2020_20,7
2020_21,9
2020_22,3
2020_23,8
2020_24,12
2020_25,4
2020_26,9
2020_27,8
2020_28,15
2020_29,8
2020_30,10
2020_31,8
2020_32,13
2020_33,11
2020_34,11
2020_35,6
2020_36,6
2020_37,8
2020_38,13
2020_39,2
2020_40,10
2020_41,6
2020_42,12
2020_43,9
2020_44,15
2020_45,10
2020_46,9
2020_47,14
2020_48,14
2020_49,13
2020_50,12
2020_51,20
2020_52,4
2021_00,5
2021_01,13
2021_02,13
2021_03,11
2021_04,8
2021_05,16
2021_06,9
2021_07,13
2021_08,14
2021_09,14
2021_10,17
2021_11,14
2021_12,19
2021_13,12
2021_14,13
2021_15,14
2021_16,16
2021_17,15
2021_18,13
2021_19,15
2021_20,18
2021_21,13
2021_22,17
2021_23,17
2021_24,14
2021_25,18
2021_26,24
2021_27,22
2021_28,20
2021_29,13
2021_30,18
2021_31,19
2021_32,21
2021_33,19
2021_34,17
2021_35,22
2021_36,14
2021_37,13
2021_38,16
2021_39,12
2021_40,17
2021_41,22
2021_42,20
2021_43,14
2021_44,26
2021_45,25
2021_46,17
2021_47,11
2021_48,19
2021_49,17
2021_50,18
2021_51,14
2021_52,5
2022_00,15
2022_01,23
2022_02,26
2022_03,24
2022_04,21
2022_05,21
2022_06,26
2022_07,26
2022_08,16
2022_09,37
2022_10,22
2022_11,16
2022_12,26
2022_13,25
2022_14,22
2022_15,17
2022_16,22
2022_17,20
2022_18,26
2022_19,17
2022_20,32
2022_21,34
2022_22,23
2022_23,31
2022_24,27
2022_25,22
2022_26,18
2022_27,28
2022_28,23
2022_29,28
2022_30,26
2022_31,26
2022_32,28
2022_33,24
2022_34,27
2022_35,18
2022_36,27
2022_37,38
2022_38,16
2022_39,22
2022_40,18
2022_41,32
2022_42,26
2022_43,42
2022_44,33
2022_45,30
2022_46,30
2022_47,28
2022_48,26
2022_49,24
2022_50,23
2022_51,35
2022_52,16
2023_00,22
2023_01,38
2023_02,27
2023_03,34
2023_04,35
2023_05,23
2023_06,45
2023_07,26
2023_08,42
2023_09,35
2023_10,40
2023_11,29
2023_12,30
2023_13,39
2023_14,35
2023_15,35
2023_16,27
2023_17,35
2023_18,31
2023_19,23
2023_20,30
2023_21,39
2023_22,43
2023_23,40
2023_24,38
2023_25,34
2023_26,29
2023_27,30
2023_28,29
2023_29,33
2023_30,32
2023_31,40
2023_32,27
2023_33,31
2023_34,33
2023_35,34
2023_36,31
2023_37,36
2023_38,43
2023_39,35
2023_40,36
2023_41,34
2023_42,33
2023_43,33
2023_44,29
2023_45,31
2023_46,49
2023_47,44
2023_48,40
2023_49,18
