year_week,count
2019_28,2
2019_29,1
2019_30,2
2019_31,2
2019_32,4
2019_33,2
2019_34,3
2019_35,6
2019_36,8
2019_37,9
2019_38,11
2019_39,6
2019_40,7
2019_41,12
2019_42,13
2019_43,18
2019_44,8
2019_45,17
2019_46,14
2019_47,8
2019_48,11
2019_49,19
2019_50,15
2019_51,17
2019_52,5
2020_00,13
2020_01,20
2020_02,24
2020_03,18
2020_04,17
2020_05,29
2020_06,24
2020_07,16
2020_08,28
2020_09,20
2020_10,28
2020_11,26
2020_12,34
2020_13,37
2020_14,34
2020_15,28
2020_16,28
2020_17,44
2020_18,32
2020_19,35
2020_20,56
2020_21,36
2020_22,46
2020_23,42
2020_24,38
2020_25,31
2020_26,32
2020_27,45
2020_28,43
2020_29,39
2020_30,45
2020_31,44
2020_32,47
2020_33,55
2020_34,38
2020_35,42
2020_36,52
2020_37,42
2020_38,59
2020_39,46
2020_40,40
2020_41,45
2020_42,37
2020_43,43
2020_44,55
2020_45,45
2020_46,56
2020_47,73
2020_48,45
2020_49,62
2020_50,62
2020_51,55
2020_52,23
2021_00,57
2021_01,61
2021_02,50
2021_03,56
2021_04,62
2021_05,68
2021_06,55
2021_07,69
2021_08,56
2021_09,67
2021_10,68
2021_11,64
2021_12,59
2021_13,63
2021_14,59
2021_15,53
2021_16,59
2021_17,72
2021_18,68
2021_19,81
2021_20,62
2021_21,81
2021_22,62
2021_23,66
2021_24,83
2021_25,87
2021_26,78
2021_27,59
2021_28,75
2021_29,72
2021_30,75
2021_31,77
2021_32,72
2021_33,89
2021_34,63
2021_35,92
2021_36,87
2021_37,93
2021_38,93
2021_39,81
2021_40,71
2021_41,65
2021_42,73
2021_43,114
2021_44,87
2021_45,93
2021_46,82
2021_47,88
2021_48,100
2021_49,91
2021_50,94
2021_51,83
2021_52,25
2022_00,99
2022_01,99
2022_02,91
2022_03,104
2022_04,126
2022_05,108
2022_06,94
2022_07,108
2022_08,95
2022_09,107
2022_10,114
2022_11,111
2022_12,111
2022_13,120
2022_14,125
2022_15,112
2022_16,99
2022_17,109
2022_18,113
2022_19,127
2022_20,128
2022_21,107
2022_22,116
2022_23,117
2022_24,110
2022_25,128
2022_26,110
2022_27,117
2022_28,111
2022_29,111
2022_30,129
2022_31,133
2022_32,104
2022_33,135
2022_34,127
2022_35,111
2022_36,123
2022_37,124
2022_38,107
2022_39,137
2022_40,142
2022_41,153
2022_42,144
2022_43,115
2022_44,145
2022_45,158
2022_46,132
2022_47,129
2022_48,123
2022_49,153
2022_50,129
2022_51,152
2022_52,37
2023_00,101
2023_01,145
2023_02,147
2023_03,140
2023_04,151
2023_05,152
2023_06,152
2023_07,178
2023_08,150
2023_09,168
2023_10,137
2023_11,151
2023_12,141
2023_13,140
2023_14,142
2023_15,141
2023_16,152
2023_17,159
2023_18,149
2023_19,195
2023_20,171
2023_21,178
2023_22,155
2023_23,178
2023_24,170
2023_25,172
2023_26,172
2023_27,152
2023_28,166
2023_29,178
2023_30,180
2023_31,172
2023_32,172
2023_33,169
2023_34,144
2023_35,185
2023_36,151
2023_37,189
2023_38,171
2023_39,181
2023_40,165
2023_41,174
2023_42,186
2023_43,160
2023_44,196
2023_45,153
2023_46,175
2023_47,195
2023_48,181
2023_49,78
