year_week,count
2019_29,1
2019_30,2
2019_31,1
2019_35,1
2019_36,2
2019_37,2
2019_38,1
2019_40,4
2019_41,6
2019_42,5
2019_43,1
2019_44,8
2019_45,1
2019_46,5
2019_47,2
2019_48,5
2019_49,2
2019_50,5
2019_51,4
2019_52,1
2020_00,5
2020_01,2
2020_02,6
2020_03,6
2020_04,6
2020_05,3
2020_06,5
2020_07,3
2020_08,8
2020_09,5
2020_10,7
2020_11,8
2020_12,6
2020_13,5
2020_14,9
2020_15,12
2020_16,6
2020_17,4
2020_18,14
2020_19,6
2020_20,6
2020_21,10
2020_22,5
2020_23,9
2020_24,12
2020_25,8
2020_26,4
2020_27,11
2020_28,9
2020_29,9
2020_30,7
2020_31,15
2020_32,16
2020_33,9
2020_34,9
2020_35,10
2020_36,4
2020_37,7
2020_38,12
2020_39,8
2020_40,13
2020_41,10
2020_42,16
2020_43,8
2020_44,12
2020_45,14
2020_46,14
2020_47,18
2020_48,14
2020_49,23
2020_50,11
2020_51,21
2020_52,6
2021_00,11
2021_01,9
2021_02,17
2021_03,19
2021_04,11
2021_05,7
2021_06,7
2021_07,12
2021_08,22
2021_09,10
2021_10,14
2021_11,13
2021_12,19
2021_13,17
2021_14,11
2021_15,12
2021_16,21
2021_17,13
2021_18,16
2021_19,11
2021_20,12
2021_21,19
2021_22,14
2021_23,15
2021_24,19
2021_25,17
2021_26,19
2021_27,15
2021_28,15
2021_29,18
2021_30,25
2021_31,15
2021_32,13
2021_33,17
2021_34,23
2021_35,35
2021_36,17
2021_37,25
2021_38,26
2021_39,20
2021_40,22
2021_41,21
2021_42,20
2021_43,28
2021_44,20
2021_45,21
2021_46,21
2021_47,17
2021_48,22
2021_49,23
2021_50,30
2021_51,26
2021_52,6
2022_00,17
2022_01,23
2022_02,19
2022_03,20
2022_04,20
2022_05,29
2022_06,29
2022_07,24
2022_08,34
2022_09,23
2022_10,29
2022_11,35
2022_12,23
2022_13,30
2022_14,26
2022_15,42
2022_16,20
2022_17,27
2022_18,24
2022_19,28
2022_20,30
2022_21,26
2022_22,34
2022_23,29
2022_24,20
2022_25,30
2022_26,17
2022_27,27
2022_28,25
2022_29,25
2022_30,29
2022_31,36
2022_32,27
2022_33,32
2022_34,28
2022_35,27
2022_36,24
2022_37,30
2022_38,32
2022_39,39
2022_40,37
2022_41,36
2022_42,25
2022_43,34
2022_44,30
2022_45,36
2022_46,34
2022_47,33
2022_48,29
2022_49,30
2022_50,43
2022_51,31
2022_52,11
2023_00,34
2023_01,34
2023_02,34
2023_03,38
2023_04,38
2023_05,43
2023_06,34
2023_07,30
2023_08,46
2023_09,36
2023_10,35
2023_11,25
2023_12,40
2023_13,31
2023_14,30
2023_15,28
2023_16,35
2023_17,33
2023_18,41
2023_19,44
2023_20,44
2023_21,41
2023_22,44
2023_23,41
2023_24,36
2023_25,35
2023_26,39
2023_27,31
2023_28,36
2023_29,38
2023_30,41
2023_31,46
2023_32,31
2023_33,36
2023_34,39
2023_35,39
2023_36,33
2023_37,28
2023_38,42
2023_39,39
2023_40,29
2023_41,49
2023_42,46
2023_43,43
2023_44,41
2023_45,39
2023_46,46
2023_47,37
2023_48,48
2023_49,18
