year_week,count
2019_31,1
2019_35,1
2019_37,2
2019_38,2
2019_39,2
2019_40,1
2019_41,3
2019_42,3
2019_43,6
2019_44,1
2019_45,2
2019_46,4
2019_47,2
2019_48,1
2019_49,1
2019_50,3
2019_51,7
2019_52,1
2020_00,2
2020_01,5
2020_02,4
2020_03,3
2020_04,3
2020_05,8
2020_06,1
2020_07,5
2020_08,7
2020_09,6
2020_10,4
2020_11,4
2020_12,3
2020_13,3
2020_14,3
2020_15,6
2020_16,1
2020_17,4
2020_18,6
2020_19,3
2020_20,12
2020_21,4
2020_22,9
2020_23,4
2020_24,8
2020_25,5
2020_26,7
2020_27,5
2020_28,7
2020_29,6
2020_30,5
2020_31,7
2020_32,3
2020_33,5
2020_34,9
2020_35,7
2020_36,4
2020_37,8
2020_38,5
2020_39,5
2020_40,4
2020_41,10
2020_42,11
2020_43,11
2020_44,5
2020_45,9
2020_46,9
2020_47,12
2020_48,15
2020_49,10
2020_50,13
2020_51,14
2020_52,5
2021_00,8
2021_01,6
2021_02,12
2021_03,3
2021_04,8
2021_05,9
2021_06,7
2021_07,10
2021_08,8
2021_09,13
2021_10,10
2021_11,18
2021_12,8
2021_13,12
2021_14,8
2021_15,13
2021_16,7
2021_17,8
2021_18,7
2021_19,18
2021_20,11
2021_21,11
2021_22,11
2021_23,11
2021_24,8
2021_25,21
2021_26,13
2021_27,8
2021_28,9
2021_29,14
2021_30,12
2021_31,18
2021_32,18
2021_33,17
2021_34,16
2021_35,16
2021_36,11
2021_37,8
2021_38,24
2021_39,12
2021_40,12
2021_41,12
2021_42,11
2021_43,15
2021_44,7
2021_45,15
2021_46,21
2021_47,10
2021_48,14
2021_49,16
2021_50,21
2021_51,15
2021_52,1
2022_00,17
2022_01,19
2022_02,16
2022_03,14
2022_04,12
2022_05,21
2022_06,14
2022_07,18
2022_08,24
2022_09,17
2022_10,14
2022_11,17
2022_12,24
2022_13,25
2022_14,20
2022_15,11
2022_16,22
2022_17,8
2022_18,17
2022_19,28
2022_20,20
2022_21,17
2022_22,20
2022_23,25
2022_24,15
2022_25,23
2022_26,17
2022_27,18
2022_28,26
2022_29,23
2022_30,22
2022_31,18
2022_32,19
2022_33,23
2022_34,18
2022_35,28
2022_36,20
2022_37,15
2022_38,25
2022_39,13
2022_40,18
2022_41,23
2022_42,23
2022_43,21
2022_44,24
2022_45,25
2022_46,22
2022_47,23
2022_48,20
2022_49,25
2022_50,24
2022_51,16
2022_52,5
2023_00,27
2023_01,25
2023_02,28
2023_03,20
2023_04,30
2023_05,22
2023_06,21
2023_07,23
2023_08,21
2023_09,36
2023_10,19
2023_11,23
2023_12,19
2023_13,26
2023_14,26
2023_15,24
2023_16,24
2023_17,21
2023_18,22
2023_19,22
2023_20,34
2023_21,19
2023_22,29
2023_23,34
2023_24,38
2023_25,25
2023_26,26
2023_27,24
2023_28,31
2023_29,41
2023_30,28
2023_31,30
2023_32,34
2023_33,31
2023_34,32
2023_35,24
2023_36,34
2023_37,27
2023_38,32
2023_39,20
2023_40,39
2023_41,28
2023_42,25
2023_43,30
2023_44,30
2023_45,19
2023_46,30
2023_47,30
2023_48,32
2023_49,12
