year_week,count
2019_28,2
2019_29,1
2019_30,3
2019_32,4
2019_33,1
2019_34,2
2019_35,6
2019_36,3
2019_37,3
2019_38,8
2019_39,6
2019_40,3
2019_41,13
2019_42,9
2019_43,3
2019_44,11
2019_45,12
2019_46,10
2019_47,15
2019_48,14
2019_49,14
2019_50,15
2019_51,18
2019_52,4
2020_00,13
2020_01,20
2020_02,14
2020_03,24
2020_04,32
2020_05,19
2020_06,15
2020_07,21
2020_08,31
2020_09,22
2020_10,22
2020_11,28
2020_12,28
2020_13,18
2020_14,28
2020_15,19
2020_16,22
2020_17,23
2020_18,21
2020_19,41
2020_20,25
2020_21,30
2020_22,34
2020_23,31
2020_24,25
2020_25,32
2020_26,37
2020_27,29
2020_28,28
2020_29,29
2020_30,39
2020_31,33
2020_32,39
2020_33,43
2020_34,29
2020_35,41
2020_36,38
2020_37,34
2020_38,28
2020_39,46
2020_40,32
2020_41,44
2020_42,36
2020_43,44
2020_44,50
2020_45,39
2020_46,46
2020_47,40
2020_48,41
2020_49,52
2020_50,34
2020_51,38
2020_52,18
2021_00,45
2021_01,34
2021_02,53
2021_03,52
2021_04,52
2021_05,52
2021_06,53
2021_07,50
2021_08,45
2021_09,50
2021_10,58
2021_11,55
2021_12,60
2021_13,59
2021_14,50
2021_15,49
2021_16,49
2021_17,63
2021_18,71
2021_19,64
2021_20,66
2021_21,63
2021_22,67
2021_23,64
2021_24,79
2021_25,74
2021_26,70
2021_27,71
2021_28,68
2021_29,87
2021_30,53
2021_31,69
2021_32,55
2021_33,64
2021_34,66
2021_35,70
2021_36,73
2021_37,65
2021_38,78
2021_39,73
2021_40,89
2021_41,95
2021_42,71
2021_43,69
2021_44,87
2021_45,87
2021_46,80
2021_47,86
2021_48,71
2021_49,75
2021_50,71
2021_51,88
2021_52,20
2022_00,72
2022_01,92
2022_02,89
2022_03,90
2022_04,85
2022_05,78
2022_06,81
2022_07,72
2022_08,87
2022_09,76
2022_10,93
2022_11,75
2022_12,85
2022_13,87
2022_14,112
2022_15,78
2022_16,79
2022_17,81
2022_18,99
2022_19,99
2022_20,95
2022_21,95
2022_22,91
2022_23,75
2022_24,95
2022_25,81
2022_26,88
2022_27,103
2022_28,92
2022_29,93
2022_30,93
2022_31,95
2022_32,122
2022_33,96
2022_34,95
2022_35,95
2022_36,111
2022_37,96
2022_38,91
2022_39,102
2022_40,106
2022_41,106
2022_42,111
2022_43,122
2022_44,121
2022_45,111
2022_46,99
2022_47,123
2022_48,123
2022_49,107
2022_50,108
2022_51,125
2022_52,40
2023_00,102
2023_01,122
2023_02,105
2023_03,123
2023_04,119
2023_05,132
2023_06,114
2023_07,128
2023_08,122
2023_09,143
2023_10,125
2023_11,153
2023_12,150
2023_13,118
2023_14,126
2023_15,114
2023_16,123
2023_17,118
2023_18,121
2023_19,144
2023_20,131
2023_21,140
2023_22,133
2023_23,143
2023_24,121
2023_25,104
2023_26,136
2023_27,150
2023_28,127
2023_29,158
2023_30,126
2023_31,122
2023_32,161
2023_33,149
2023_34,150
2023_35,144
2023_36,124
2023_37,160
2023_38,134
2023_39,161
2023_40,138
2023_41,141
2023_42,140
2023_43,180
2023_44,155
2023_45,144
2023_46,168
2023_47,164
2023_48,142
2023_49,70
