year_week,count
2019_29,1
2019_32,1
2019_33,2
2019_36,4
2019_37,7
2019_39,4
2019_41,4
2019_43,3
2019_44,4
2019_45,4
2019_46,3
2019_47,4
2019_48,6
2019_49,5
2019_50,5
2019_51,8
2019_52,1
2020_00,5
2020_01,6
2020_02,9
2020_03,13
2020_04,5
2020_05,9
2020_06,12
2020_07,10
2020_08,8
2020_09,8
2020_10,10
2020_11,6
2020_12,8
2020_13,8
2020_14,14
2020_15,10
2020_16,15
2020_17,13
2020_18,10
2020_19,12
2020_20,8
2020_21,14
2020_22,8
2020_23,11
2020_24,12
2020_25,8
2020_26,21
2020_27,10
2020_28,16
2020_29,20
2020_30,10
2020_31,13
2020_32,13
2020_33,14
2020_34,12
2020_35,18
2020_36,19
2020_37,24
2020_38,16
2020_39,22
2020_40,20
2020_41,14
2020_42,19
2020_43,19
2020_44,21
2020_45,16
2020_46,17
2020_47,13
2020_48,22
2020_49,19
2020_50,18
2020_51,23
2020_52,3
2021_00,18
2021_01,21
2021_02,15
2021_03,26
2021_04,23
2021_05,19
2021_06,19
2021_07,32
2021_08,14
2021_09,23
2021_10,26
2021_11,26
2021_12,23
2021_13,17
2021_14,34
2021_15,21
2021_16,23
2021_17,33
2021_18,20
2021_19,25
2021_20,22
2021_21,35
2021_22,19
2021_23,21
2021_24,20
2021_25,29
2021_26,30
2021_27,27
2021_28,34
2021_29,27
2021_30,31
2021_31,25
2021_32,28
2021_33,35
2021_34,26
2021_35,35
2021_36,23
2021_37,33
2021_38,33
2021_39,35
2021_40,22
2021_41,29
2021_42,43
2021_43,36
2021_44,28
2021_45,29
2021_46,37
2021_47,35
2021_48,42
2021_49,29
2021_50,25
2021_51,41
2021_52,5
2022_00,32
2022_01,29
2022_02,37
2022_03,32
2022_04,28
2022_05,39
2022_06,40
2022_07,29
2022_08,55
2022_09,36
2022_10,32
2022_11,30
2022_12,35
2022_13,46
2022_14,30
2022_15,40
2022_16,39
2022_17,39
2022_18,41
2022_19,47
2022_20,44
2022_21,31
2022_22,46
2022_23,31
2022_24,39
2022_25,38
2022_26,36
2022_27,43
2022_28,42
2022_29,30
2022_30,38
2022_31,37
2022_32,37
2022_33,37
2022_34,43
2022_35,39
2022_36,40
2022_37,44
2022_38,43
2022_39,32
2022_40,39
2022_41,54
2022_42,47
2022_43,43
2022_44,54
2022_45,43
2022_46,49
2022_47,46
2022_48,49
2022_49,48
2022_50,38
2022_51,35
2022_52,10
2023_00,41
2023_01,60
2023_02,52
2023_03,58
2023_04,45
2023_05,49
2023_06,48
2023_07,51
2023_08,49
2023_09,64
2023_10,34
2023_11,59
2023_12,55
2023_13,46
2023_14,54
2023_15,60
2023_16,47
2023_17,52
2023_18,51
2023_19,46
2023_20,59
2023_21,56
2023_22,55
2023_23,55
2023_24,52
2023_25,60
2023_26,65
2023_27,42
2023_28,57
2023_29,60
2023_30,56
2023_31,50
2023_32,55
2023_33,75
2023_34,57
2023_35,66
2023_36,62
2023_37,63
2023_38,71
2023_39,69
2023_40,52
2023_41,74
2023_42,48
2023_43,75
2023_44,70
2023_45,53
2023_46,60
2023_47,68
2023_48,62
2023_49,26
