year_week,count
2019_31,1
2019_32,1
2019_34,2
2019_36,3
2019_37,2
2019_38,3
2019_39,1
2019_40,3
2019_42,3
2019_43,4
2019_45,4
2019_46,3
2019_47,11
2019_48,6
2019_49,4
2019_50,3
2019_51,5
2019_52,1
2020_00,3
2020_01,7
2020_02,12
2020_03,7
2020_04,7
2020_05,8
2020_06,10
2020_07,4
2020_08,9
2020_09,9
2020_10,12
2020_11,13
2020_12,16
2020_13,11
2020_14,6
2020_15,15
2020_16,8
2020_17,15
2020_18,5
2020_19,8
2020_20,14
2020_21,11
2020_22,15
2020_23,12
2020_24,19
2020_25,14
2020_26,15
2020_27,13
2020_28,14
2020_29,10
2020_30,18
2020_31,16
2020_32,11
2020_33,15
2020_34,13
2020_35,14
2020_36,10
2020_37,9
2020_38,12
2020_39,20
2020_40,14
2020_41,14
2020_42,20
2020_43,19
2020_44,14
2020_45,16
2020_46,14
2020_47,16
2020_48,20
2020_49,22
2020_50,20
2020_51,27
2020_52,7
2021_00,21
2021_01,20
2021_02,21
2021_03,27
2021_04,21
2021_05,28
2021_06,22
2021_07,18
2021_08,15
2021_09,28
2021_10,21
2021_11,24
2021_12,18
2021_13,31
2021_14,22
2021_15,17
2021_16,24
2021_17,20
2021_18,30
2021_19,31
2021_20,30
2021_21,29
2021_22,30
2021_23,26
2021_24,33
2021_25,23
2021_26,36
2021_27,21
2021_28,26
2021_29,23
2021_30,30
2021_31,19
2021_32,23
2021_33,36
2021_34,30
2021_35,28
2021_36,20
2021_37,28
2021_38,39
2021_39,34
2021_40,20
2021_41,21
2021_42,29
2021_43,37
2021_44,37
2021_45,32
2021_46,24
2021_47,42
2021_48,36
2021_49,26
2021_50,31
2021_51,37
2021_52,7
2022_00,28
2022_01,30
2022_02,39
2022_03,30
2022_04,45
2022_05,41
2022_06,28
2022_07,33
2022_08,30
2022_09,37
2022_10,36
2022_11,27
2022_12,41
2022_13,52
2022_14,36
2022_15,35
2022_16,29
2022_17,37
2022_18,51
2022_19,32
2022_20,45
2022_21,37
2022_22,44
2022_23,37
2022_24,34
2022_25,41
2022_26,36
2022_27,47
2022_28,40
2022_29,34
2022_30,27
2022_31,37
2022_32,43
2022_33,39
2022_34,39
2022_35,55
2022_36,47
2022_37,32
2022_38,44
2022_39,39
2022_40,50
2022_41,51
2022_42,40
2022_43,34
2022_44,54
2022_45,44
2022_46,44
2022_47,53
2022_48,40
2022_49,49
2022_50,45
2022_51,47
2022_52,18
2023_00,39
2023_01,59
2023_02,51
2023_03,51
2023_04,44
2023_05,57
2023_06,45
2023_07,57
2023_08,48
2023_09,48
2023_10,59
2023_11,61
2023_12,48
2023_13,51
2023_14,48
2023_15,46
2023_16,47
2023_17,46
2023_18,70
2023_19,47
2023_20,50
2023_21,53
2023_22,54
2023_23,63
2023_24,66
2023_25,56
2023_26,62
2023_27,57
2023_28,62
2023_29,52
2023_30,55
2023_31,54
2023_32,68
2023_33,70
2023_34,60
2023_35,66
2023_36,63
2023_37,69
2023_38,47
2023_39,48
2023_40,70
2023_41,53
2023_42,55
2023_43,59
2023_44,62
2023_45,55
2023_46,66
2023_47,58
2023_48,59
2023_49,17
