year_week,count
2019_28,1
2019_29,5
2019_30,5
2019_31,3
2019_32,7
2019_33,11
2019_34,7
2019_35,15
2019_36,12
2019_37,13
2019_38,14
2019_39,16
2019_40,13
2019_41,25
2019_42,21
2019_43,15
2019_44,32
2019_45,26
2019_46,30
2019_47,30
2019_48,28
2019_49,29
2019_50,26
2019_51,33
2019_52,8
2020_00,41
2020_01,33
2020_02,28
2020_03,35
2020_04,34
2020_05,36
2020_06,49
2020_07,59
2020_08,44
2020_09,51
2020_10,43
2020_11,42
2020_12,51
2020_13,60
2020_14,53
2020_15,44
2020_16,53
2020_17,47
2020_18,58
2020_19,51
2020_20,50
2020_21,63
2020_22,65
2020_23,58
2020_24,61
2020_25,58
2020_26,58
2020_27,65
2020_28,70
2020_29,57
2020_30,56
2020_31,75
2020_32,76
2020_33,70
2020_34,67
2020_35,85
2020_36,77
2020_37,78
2020_38,82
2020_39,68
2020_40,83
2020_41,90
2020_42,84
2020_43,80
2020_44,84
2020_45,101
2020_46,105
2020_47,100
2020_48,80
2020_49,116
2020_50,83
2020_51,108
2020_52,45
2021_00,95
2021_01,97
2021_02,91
2021_03,99
2021_04,108
2021_05,100
2021_06,98
2021_07,91
2021_08,91
2021_09,116
2021_10,123
2021_11,135
2021_12,115
2021_13,121
2021_14,99
2021_15,110
2021_16,107
2021_17,108
2021_18,124
2021_19,122
2021_20,121
2021_21,123
2021_22,120
2021_23,148
2021_24,117
2021_25,139
2021_26,148
2021_27,126
2021_28,120
2021_29,126
2021_30,124
2021_31,141
2021_32,118
2021_33,159
2021_34,140
2021_35,151
2021_36,164
2021_37,128
2021_38,144
2021_39,135
2021_40,108
2021_41,139
2021_42,135
2021_43,162
2021_44,150
2021_45,147
2021_46,169
2021_47,151
2021_48,148
2021_49,150
2021_50,146
2021_51,159
2021_52,41
2022_00,179
2022_01,151
2022_02,180
2022_03,151
2022_04,174
2022_05,187
2022_06,164
2022_07,179
2022_08,194
2022_09,178
2022_10,175
2022_11,185
2022_12,206
2022_13,208
2022_14,194
2022_15,184
2022_16,185
2022_17,212
2022_18,202
2022_19,202
2022_20,197
2022_21,225
2022_22,216
2022_23,199
2022_24,200
2022_25,208
2022_26,199
2022_27,226
2022_28,205
2022_29,196
2022_30,216
2022_31,216
2022_32,203
2022_33,227
2022_34,247
2022_35,216
2022_36,184
2022_37,225
2022_38,219
2022_39,231
2022_40,218
2022_41,232
2022_42,219
2022_43,235
2022_44,223
2022_45,270
2022_46,238
2022_47,223
2022_48,248
2022_49,253
2022_50,208
2022_51,246
2022_52,71
2023_00,193
2023_01,260
2023_02,246
2023_03,207
2023_04,253
2023_05,258
2023_06,299
2023_07,292
2023_08,255
2023_09,247
2023_10,254
2023_11,240
2023_12,243
2023_13,252
2023_14,305
2023_15,261
2023_16,260
2023_17,273
2023_18,258
2023_19,259
2023_20,308
2023_21,274
2023_22,278
2023_23,271
2023_24,326
2023_25,293
2023_26,297
2023_27,272
2023_28,283
2023_29,307
2023_30,269
2023_31,269
2023_32,290
2023_33,300
2023_34,313
2023_35,289
2023_36,299
2023_37,299
2023_38,297
2023_39,314
2023_40,314
2023_41,267
2023_42,275
2023_43,291
2023_44,311
2023_45,321
2023_46,278
2023_47,347
2023_48,308
2023_49,136
