year_week,count
2019_28,1
2019_30,1
2019_31,2
2019_32,1
2019_34,3
2019_36,1
2019_37,1
2019_38,1
2019_40,1
2019_41,1
2019_42,2
2019_43,5
2019_44,2
2019_45,3
2019_47,3
2019_48,4
2019_49,2
2019_50,4
2019_51,2
2020_00,1
2020_01,3
2020_02,2
2020_03,1
2020_04,6
2020_05,1
2020_06,2
2020_07,4
2020_08,1
2020_09,1
2020_10,6
2020_11,2
2020_12,4
2020_13,11
2020_14,4
2020_15,3
2020_16,4
2020_17,6
2020_18,5
2020_19,8
2020_20,7
2020_21,3
2020_22,2
2020_23,2
2020_24,7
2020_25,7
2020_26,8
2020_27,7
2020_28,3
2020_30,5
2020_31,3
2020_32,3
2020_33,9
2020_34,7
2020_35,5
2020_36,7
2020_37,7
2020_38,12
2020_39,4
2020_40,4
2020_41,7
2020_42,12
2020_43,4
2020_44,8
2020_45,5
2020_46,12
2020_47,7
2020_48,9
2020_49,7
2020_50,4
2020_51,7
2020_52,2
2021_00,5
2021_01,10
2021_02,5
2021_03,4
2021_04,5
2021_05,5
2021_06,9
2021_07,7
2021_08,9
2021_09,5
2021_10,8
2021_11,15
2021_12,13
2021_13,12
2021_14,13
2021_15,7
2021_16,10
2021_17,8
2021_18,17
2021_19,14
2021_20,5
2021_21,9
2021_22,13
2021_23,8
2021_24,8
2021_25,12
2021_26,13
2021_27,15
2021_28,11
2021_29,7
2021_30,12
2021_31,17
2021_32,12
2021_33,14
2021_34,13
2021_35,13
2021_36,10
2021_37,16
2021_38,18
2021_39,13
2021_40,18
2021_41,8
2021_42,14
2021_43,12
2021_44,14
2021_45,18
2021_46,20
2021_47,6
2021_48,7
2021_49,16
2021_50,24
2021_51,15
2021_52,2
2022_00,18
2022_01,15
2022_02,13
2022_03,14
2022_04,9
2022_05,17
2022_06,14
2022_07,10
2022_08,13
2022_09,12
2022_10,18
2022_11,23
2022_12,17
2022_13,13
2022_14,16
2022_15,12
2022_16,10
2022_17,14
2022_18,12
2022_19,15
2022_20,13
2022_21,12
2022_22,7
2022_23,19
2022_24,17
2022_25,17
2022_26,19
2022_27,13
2022_28,15
2022_29,26
2022_30,16
2022_31,14
2022_32,10
2022_33,24
2022_34,17
2022_35,22
2022_36,18
2022_37,13
2022_38,19
2022_39,17
2022_40,18
2022_41,18
2022_42,18
2022_43,15
2022_44,19
2022_45,20
2022_46,29
2022_47,16
2022_48,20
2022_49,19
2022_50,20
2022_51,14
2022_52,5
2023_00,24
2023_01,29
2023_02,19
2023_03,11
2023_04,23
2023_05,21
2023_06,20
2023_07,24
2023_08,27
2023_09,32
2023_10,20
2023_11,13
2023_12,21
2023_13,14
2023_14,23
2023_15,21
2023_16,27
2023_17,20
2023_18,16
2023_19,18
2023_20,24
2023_21,23
2023_22,24
2023_23,24
2023_24,23
2023_25,16
2023_26,31
2023_27,29
2023_28,17
2023_29,36
2023_30,25
2023_31,35
2023_32,27
2023_33,18
2023_34,23
2023_35,22
2023_36,22
2023_37,33
2023_38,27
2023_39,28
2023_40,32
2023_41,21
2023_42,25
2023_43,17
2023_44,24
2023_45,20
2023_46,26
2023_47,26
2023_48,27
2023_49,12
