year_week,count
2019_27,1
2019_28,3
2019_29,1
2019_30,11
2019_31,5
2019_32,7
2019_33,16
2019_34,12
2019_35,17
2019_36,20
2019_37,20
2019_38,20
2019_39,33
2019_40,35
2019_41,30
2019_42,32
2019_43,47
2019_44,29
2019_45,33
2019_46,43
2019_47,42
2019_48,55
2019_49,52
2019_50,57
2019_51,53
2019_52,11
2020_00,56
2020_01,74
2020_02,60
2020_03,56
2020_04,61
2020_05,63
2020_06,69
2020_07,73
2020_08,69
2020_09,75
2020_10,80
2020_11,71
2020_12,99
2020_13,90
2020_14,95
2020_15,65
2020_16,85
2020_17,74
2020_18,95
2020_19,83
2020_20,101
2020_21,129
2020_22,106
2020_23,85
2020_24,105
2020_25,110
2020_26,81
2020_27,133
2020_28,113
2020_29,116
2020_30,146
2020_31,102
2020_32,129
2020_33,140
2020_34,111
2020_35,138
2020_36,109
2020_37,144
2020_38,125
2020_39,128
2020_40,110
2020_41,140
2020_42,141
2020_43,140
2020_44,150
2020_45,157
2020_46,138
2020_47,146
2020_48,155
2020_49,161
2020_50,134
2020_51,165
2020_52,55
2021_00,147
2021_01,147
2021_02,132
2021_03,180
2021_04,160
2021_05,158
2021_06,150
2021_07,162
2021_08,179
2021_09,174
2021_10,187
2021_11,209
2021_12,198
2021_13,161
2021_14,206
2021_15,178
2021_16,178
2021_17,202
2021_18,180
2021_19,190
2021_20,206
2021_21,166
2021_22,194
2021_23,189
2021_24,203
2021_25,214
2021_26,239
2021_27,214
2021_28,233
2021_29,211
2021_30,217
2021_31,195
2021_32,264
2021_33,238
2021_34,232
2021_35,245
2021_36,252
2021_37,211
2021_38,230
2021_39,212
2021_40,216
2021_41,252
2021_42,223
2021_43,227
2021_44,233
2021_45,229
2021_46,255
2021_47,277
2021_48,269
2021_49,237
2021_50,266
2021_51,276
2021_52,63
2022_00,272
2022_01,291
2022_02,285
2022_03,286
2022_04,274
2022_05,269
2022_06,274
2022_07,302
2022_08,296
2022_09,315
2022_10,274
2022_11,319
2022_12,365
2022_13,288
2022_14,328
2022_15,292
2022_16,315
2022_17,317
2022_18,303
2022_19,359
2022_20,356
2022_21,332
2022_22,355
2022_23,315
2022_24,344
2022_25,355
2022_26,296
2022_27,377
2022_28,337
2022_29,355
2022_30,328
2022_31,344
2022_32,310
2022_33,345
2022_34,336
2022_35,351
2022_36,360
2022_37,329
2022_38,343
2022_39,364
2022_40,360
2022_41,319
2022_42,382
2022_43,406
2022_44,395
2022_45,375
2022_46,358
2022_47,396
2022_48,355
2022_49,397
2022_50,358
2022_51,405
2022_52,121
2023_00,311
2023_01,406
2023_02,413
2023_03,425
2023_04,409
2023_05,443
2023_06,408
2023_07,442
2023_08,433
2023_09,439
2023_10,440
2023_11,422
2023_12,459
2023_13,441
2023_14,437
2023_15,477
2023_16,398
2023_17,454
2023_18,432
2023_19,430
2023_20,457
2023_21,454
2023_22,440
2023_23,486
2023_24,453
2023_25,445
2023_26,421
2023_27,454
2023_28,452
2023_29,495
2023_30,517
2023_31,463
2023_32,471
2023_33,466
2023_34,490
2023_35,451
2023_36,454
2023_37,471
2023_38,505
2023_39,470
2023_40,451
2023_41,504
2023_42,479
2023_43,501
2023_44,533
2023_45,477
2023_46,491
2023_47,518
2023_48,515
2023_49,212
