year_week,count
2019_27,1
2019_28,1
2019_29,3
2019_30,7
2019_31,2
2019_32,6
2019_33,6
2019_34,8
2019_35,9
2019_36,11
2019_37,13
2019_38,12
2019_39,11
2019_40,19
2019_41,24
2019_42,31
2019_43,29
2019_44,22
2019_45,28
2019_46,24
2019_47,26
2019_48,21
2019_49,33
2019_50,27
2019_51,31
2019_52,2
2020_00,31
2020_01,48
2020_02,37
2020_03,26
2020_04,36
2020_05,35
2020_06,49
2020_07,40
2020_08,50
2020_09,50
2020_10,38
2020_11,46
2020_12,48
2020_13,49
2020_14,62
2020_15,54
2020_16,43
2020_17,42
2020_18,76
2020_19,48
2020_20,51
2020_21,68
2020_22,70
2020_23,62
2020_24,60
2020_25,59
2020_26,58
2020_27,64
2020_28,52
2020_29,64
2020_30,58
2020_31,76
2020_32,92
2020_33,100
2020_34,63
2020_35,86
2020_36,52
2020_37,69
2020_38,73
2020_39,82
2020_40,75
2020_41,66
2020_42,72
2020_43,85
2020_44,58
2020_45,81
2020_46,78
2020_47,110
2020_48,103
2020_49,91
2020_50,89
2020_51,112
2020_52,31
2021_00,93
2021_01,106
2021_02,87
2021_03,89
2021_04,89
2021_05,93
2021_06,98
2021_07,98
2021_08,90
2021_09,104
2021_10,109
2021_11,126
2021_12,117
2021_13,115
2021_14,133
2021_15,94
2021_16,144
2021_17,154
2021_18,102
2021_19,127
2021_20,115
2021_21,114
2021_22,113
2021_23,109
2021_24,147
2021_25,123
2021_26,128
2021_27,110
2021_28,118
2021_29,131
2021_30,134
2021_31,121
2021_32,147
2021_33,160
2021_34,140
2021_35,138
2021_36,135
2021_37,140
2021_38,152
2021_39,137
2021_40,112
2021_41,147
2021_42,136
2021_43,163
2021_44,144
2021_45,156
2021_46,164
2021_47,150
2021_48,152
2021_49,139
2021_50,169
2021_51,180
2021_52,39
2022_00,138
2022_01,156
2022_02,179
2022_03,170
2022_04,165
2022_05,167
2022_06,176
2022_07,174
2022_08,170
2022_09,170
2022_10,178
2022_11,173
2022_12,195
2022_13,168
2022_14,151
2022_15,177
2022_16,181
2022_17,179
2022_18,209
2022_19,171
2022_20,178
2022_21,178
2022_22,202
2022_23,199
2022_24,211
2022_25,230
2022_26,195
2022_27,222
2022_28,190
2022_29,215
2022_30,202
2022_31,214
2022_32,202
2022_33,233
2022_34,217
2022_35,203
2022_36,243
2022_37,222
2022_38,202
2022_39,212
2022_40,204
2022_41,218
2022_42,241
2022_43,227
2022_44,233
2022_45,219
2022_46,217
2022_47,257
2022_48,234
2022_49,244
2022_50,217
2022_51,227
2022_52,76
2023_00,196
2023_01,250
2023_02,272
2023_03,252
2023_04,242
2023_05,259
2023_06,245
2023_07,228
2023_08,249
2023_09,265
2023_10,257
2023_11,286
2023_12,282
2023_13,273
2023_14,252
2023_15,247
2023_16,240
2023_17,243
2023_18,235
2023_19,240
2023_20,253
2023_21,261
2023_22,295
2023_23,272
2023_24,282
2023_25,288
2023_26,238
2023_27,254
2023_28,288
2023_29,302
2023_30,316
2023_31,308
2023_32,276
2023_33,278
2023_34,293
2023_35,280
2023_36,291
2023_37,291
2023_38,287
2023_39,318
2023_40,280
2023_41,287
2023_42,276
2023_43,294
2023_44,305
2023_45,296
2023_46,326
2023_47,315
2023_48,357
2023_49,118
