year_week,count
2019_32,2
2019_33,1
2019_34,2
2019_35,1
2019_36,2
2019_37,2
2019_38,2
2019_39,1
2019_40,5
2019_41,6
2019_42,5
2019_43,5
2019_44,2
2019_45,4
2019_46,4
2019_47,9
2019_48,4
2019_49,5
2019_50,7
2019_51,4
2019_52,2
2020_00,5
2020_01,7
2020_02,4
2020_03,4
2020_04,11
2020_05,10
2020_06,10
2020_07,9
2020_08,9
2020_09,6
2020_10,10
2020_11,8
2020_12,10
2020_13,10
2020_14,10
2020_15,10
2020_16,6
2020_17,14
2020_18,14
2020_19,8
2020_20,7
2020_21,18
2020_22,14
2020_23,12
2020_24,8
2020_25,19
2020_26,10
2020_27,9
2020_28,13
2020_29,13
2020_30,12
2020_31,14
2020_32,11
2020_33,21
2020_34,16
2020_35,16
2020_36,11
2020_37,24
2020_38,12
2020_39,20
2020_40,18
2020_41,16
2020_42,22
2020_43,16
2020_44,16
2020_45,20
2020_46,25
2020_47,19
2020_48,20
2020_49,16
2020_50,24
2020_51,27
2020_52,4
2021_00,8
2021_01,25
2021_02,20
2021_03,17
2021_04,21
2021_05,23
2021_06,12
2021_07,23
2021_08,27
2021_09,22
2021_10,19
2021_11,17
2021_12,20
2021_13,15
2021_14,26
2021_15,21
2021_16,27
2021_17,24
2021_18,27
2021_19,35
2021_20,21
2021_21,26
2021_22,17
2021_23,22
2021_24,23
2021_25,25
2021_26,31
2021_27,20
2021_28,32
2021_29,22
2021_30,34
2021_31,35
2021_32,29
2021_33,25
2021_34,21
2021_35,35
2021_36,37
2021_37,25
2021_38,31
2021_39,33
2021_40,35
2021_41,28
2021_42,40
2021_43,30
2021_44,40
2021_45,23
2021_46,32
2021_47,37
2021_48,31
2021_49,29
2021_50,28
2021_51,46
2021_52,10
2022_00,35
2022_01,26
2022_02,35
2022_03,31
2022_04,39
2022_05,27
2022_06,29
2022_07,36
2022_08,47
2022_09,39
2022_10,43
2022_11,34
2022_12,46
2022_13,26
2022_14,40
2022_15,49
2022_16,41
2022_17,45
2022_18,29
2022_19,34
2022_20,33
2022_21,32
2022_22,49
2022_23,41
2022_24,37
2022_25,45
2022_26,30
2022_27,59
2022_28,32
2022_29,32
2022_30,48
2022_31,32
2022_32,38
2022_33,35
2022_34,39
2022_35,41
2022_36,36
2022_37,39
2022_38,53
2022_39,41
2022_40,39
2022_41,38
2022_42,40
2022_43,42
2022_44,54
2022_45,49
2022_46,48
2022_47,59
2022_48,51
2022_49,47
2022_50,38
2022_51,53
2022_52,16
2023_00,40
2023_01,55
2023_02,45
2023_03,51
2023_04,58
2023_05,50
2023_06,41
2023_07,43
2023_08,63
2023_09,50
2023_10,51
2023_11,45
2023_12,52
2023_13,53
2023_14,58
2023_15,49
2023_16,67
2023_17,57
2023_18,52
2023_19,53
2023_20,68
2023_21,57
2023_22,65
2023_23,70
2023_24,57
2023_25,60
2023_26,58
2023_27,46
2023_28,58
2023_29,51
2023_30,51
2023_31,40
2023_32,56
2023_33,59
2023_34,56
2023_35,53
2023_36,59
2023_37,72
2023_38,72
2023_39,53
2023_40,64
2023_41,56
2023_42,53
2023_43,52
2023_44,61
2023_45,63
2023_46,71
2023_47,61
2023_48,52
2023_49,15
