year_week,count
2019_30,1
2019_31,1
2019_34,1
2019_35,1
2019_36,1
2019_37,2
2019_38,1
2019_39,1
2019_40,4
2019_41,5
2019_42,4
2019_43,3
2019_44,2
2019_45,4
2019_46,2
2019_47,5
2019_48,3
2019_49,5
2019_50,8
2019_51,10
2019_52,2
2020_00,5
2020_01,4
2020_02,4
2020_03,9
2020_04,12
2020_05,10
2020_06,10
2020_07,10
2020_08,8
2020_09,8
2020_10,10
2020_11,12
2020_12,16
2020_13,13
2020_14,11
2020_15,9
2020_16,12
2020_17,10
2020_18,9
2020_19,10
2020_20,14
2020_21,10
2020_22,8
2020_23,10
2020_24,12
2020_25,9
2020_26,19
2020_27,21
2020_28,14
2020_29,20
2020_30,14
2020_31,17
2020_32,14
2020_33,18
2020_34,20
2020_35,21
2020_36,19
2020_37,22
2020_38,14
2020_39,14
2020_40,15
2020_41,25
2020_42,20
2020_43,20
2020_44,11
2020_45,13
2020_46,12
2020_47,18
2020_48,19
2020_49,19
2020_50,26
2020_51,21
2020_52,5
2021_00,21
2021_01,18
2021_02,16
2021_03,12
2021_04,17
2021_05,26
2021_06,14
2021_07,22
2021_08,28
2021_09,17
2021_10,23
2021_11,35
2021_12,11
2021_13,15
2021_14,27
2021_15,23
2021_16,24
2021_17,25
2021_18,28
2021_19,31
2021_20,29
2021_21,24
2021_22,27
2021_23,30
2021_24,28
2021_25,25
2021_26,24
2021_27,31
2021_28,33
2021_29,22
2021_30,31
2021_31,31
2021_32,28
2021_33,25
2021_34,29
2021_35,23
2021_36,36
2021_37,31
2021_38,36
2021_39,24
2021_40,29
2021_41,23
2021_42,29
2021_43,31
2021_44,29
2021_45,34
2021_46,31
2021_47,37
2021_48,39
2021_49,45
2021_50,36
2021_51,31
2021_52,5
2022_00,28
2022_01,34
2022_02,28
2022_03,35
2022_04,30
2022_05,29
2022_06,43
2022_07,30
2022_08,43
2022_09,28
2022_10,33
2022_11,32
2022_12,31
2022_13,40
2022_14,38
2022_15,22
2022_16,33
2022_17,45
2022_18,47
2022_19,36
2022_20,37
2022_21,51
2022_22,33
2022_23,52
2022_24,44
2022_25,38
2022_26,33
2022_27,36
2022_28,32
2022_29,41
2022_30,42
2022_31,37
2022_32,47
2022_33,41
2022_34,36
2022_35,44
2022_36,36
2022_37,43
2022_38,29
2022_39,40
2022_40,36
2022_41,44
2022_42,55
2022_43,33
2022_44,56
2022_45,51
2022_46,50
2022_47,48
2022_48,42
2022_49,43
2022_50,43
2022_51,46
2022_52,17
2023_00,54
2023_01,43
2023_02,42
2023_03,52
2023_04,50
2023_05,51
2023_06,47
2023_07,57
2023_08,69
2023_09,45
2023_10,56
2023_11,52
2023_12,43
2023_13,47
2023_14,51
2023_15,57
2023_16,26
2023_17,50
2023_18,39
2023_19,49
2023_20,72
2023_21,50
2023_22,57
2023_23,46
2023_24,60
2023_25,42
2023_26,51
2023_27,54
2023_28,57
2023_29,81
2023_30,63
2023_31,57
2023_32,51
2023_33,63
2023_34,57
2023_35,55
2023_36,68
2023_37,70
2023_38,51
2023_39,63
2023_40,73
2023_41,62
2023_42,60
2023_43,58
2023_44,56
2023_45,53
2023_46,50
2023_47,60
2023_48,63
2023_49,24
