year_week,count
2019_33,1
2019_34,1
2019_36,1
2019_37,1
2019_38,1
2019_41,2
2019_43,3
2019_44,2
2019_45,1
2019_46,2
2019_48,1
2019_49,3
2019_51,1
2020_01,1
2020_04,1
2020_05,5
2020_06,2
2020_07,2
2020_10,1
2020_11,2
2020_12,2
2020_15,3
2020_16,3
2020_17,3
2020_18,1
2020_19,4
2020_21,3
2020_22,3
2020_23,4
2020_24,1
2020_25,2
2020_27,3
2020_28,3
2020_29,2
2020_30,2
2020_31,5
2020_32,5
2020_33,3
2020_34,1
2020_35,2
2020_36,5
2020_37,2
2020_38,1
2020_39,3
2020_40,1
2020_41,2
2020_42,1
2020_43,2
2020_44,3
2020_45,2
2020_46,4
2020_47,5
2020_48,1
2020_49,1
2020_50,4
2020_51,7
2021_00,4
2021_01,3
2021_02,2
2021_03,3
2021_04,3
2021_05,3
2021_06,2
2021_07,8
2021_08,5
2021_09,4
2021_10,2
2021_11,5
2021_12,6
2021_13,2
2021_14,4
2021_15,4
2021_16,3
2021_17,3
2021_18,11
2021_19,3
2021_20,5
2021_21,8
2021_22,9
2021_23,5
2021_24,6
2021_25,9
2021_26,7
2021_27,1
2021_28,6
2021_29,6
2021_30,8
2021_31,11
2021_32,11
2021_33,9
2021_34,10
2021_35,2
2021_36,5
2021_37,5
2021_38,4
2021_39,1
2021_40,9
2021_41,7
2021_42,5
2021_43,2
2021_44,10
2021_45,7
2021_46,8
2021_47,8
2021_48,7
2021_49,9
2021_50,6
2021_51,6
2021_52,2
2022_00,14
2022_01,7
2022_02,8
2022_03,5
2022_04,5
2022_05,7
2022_06,11
2022_07,6
2022_08,9
2022_09,7
2022_10,7
2022_11,5
2022_12,5
2022_13,4
2022_14,13
2022_15,3
2022_16,9
2022_17,7
2022_18,4
2022_19,8
2022_20,6
2022_21,3
2022_22,10
2022_23,8
2022_24,9
2022_25,11
2022_26,3
2022_27,10
2022_28,8
2022_29,7
2022_30,12
2022_31,2
2022_32,7
2022_33,8
2022_34,13
2022_35,8
2022_36,8
2022_37,7
2022_38,7
2022_39,11
2022_40,13
2022_41,10
2022_42,9
2022_43,8
2022_44,9
2022_45,12
2022_46,8
2022_47,9
2022_48,6
2022_49,11
2022_50,2
2022_51,6
2022_52,1
2023_00,9
2023_01,12
2023_02,6
2023_03,15
2023_04,6
2023_05,5
2023_06,13
2023_07,6
2023_08,10
2023_09,2
2023_10,13
2023_11,11
2023_12,10
2023_13,6
2023_14,8
2023_15,15
2023_16,10
2023_17,10
2023_18,8
2023_19,13
2023_20,9
2023_21,12
2023_22,7
2023_23,20
2023_24,14
2023_25,18
2023_26,19
2023_27,11
2023_28,11
2023_29,12
2023_30,9
2023_31,19
2023_32,12
2023_33,14
2023_34,6
2023_35,9
2023_36,11
2023_37,15
2023_38,8
2023_39,11
2023_40,11
2023_41,15
2023_42,11
2023_43,18
2023_44,20
2023_45,12
2023_46,13
2023_47,10
2023_48,12
2023_49,8
