year_week,count
2019_32,1
2019_33,3
2019_35,3
2019_36,2
2019_37,3
2019_38,2
2019_39,3
2019_41,4
2019_42,2
2019_43,5
2019_44,3
2019_45,8
2019_46,3
2019_47,3
2019_48,3
2019_49,9
2019_50,11
2019_51,4
2019_52,2
2020_00,5
2020_01,5
2020_02,7
2020_03,7
2020_04,9
2020_05,14
2020_06,5
2020_07,5
2020_08,6
2020_09,10
2020_10,14
2020_11,8
2020_12,7
2020_13,11
2020_14,7
2020_15,9
2020_16,10
2020_17,8
2020_18,16
2020_19,13
2020_20,9
2020_21,13
2020_22,17
2020_23,9
2020_24,18
2020_25,12
2020_26,16
2020_27,12
2020_28,21
2020_29,12
2020_30,17
2020_31,11
2020_32,14
2020_33,19
2020_34,13
2020_35,12
2020_36,11
2020_37,27
2020_38,14
2020_39,15
2020_40,11
2020_41,17
2020_42,14
2020_43,24
2020_44,10
2020_45,28
2020_46,18
2020_47,9
2020_48,22
2020_49,12
2020_50,19
2020_51,20
2020_52,3
2021_00,21
2021_01,21
2021_02,23
2021_03,22
2021_04,27
2021_05,22
2021_06,21
2021_07,26
2021_08,21
2021_09,24
2021_10,26
2021_11,20
2021_12,23
2021_13,22
2021_14,15
2021_15,28
2021_16,16
2021_17,25
2021_18,23
2021_19,25
2021_20,22
2021_21,28
2021_22,21
2021_23,19
2021_24,22
2021_25,18
2021_26,31
2021_27,24
2021_28,24
2021_29,28
2021_30,17
2021_31,29
2021_32,38
2021_33,24
2021_34,28
2021_35,29
2021_36,34
2021_37,35
2021_38,32
2021_39,30
2021_40,30
2021_41,28
2021_42,25
2021_43,29
2021_44,37
2021_45,20
2021_46,24
2021_47,32
2021_48,41
2021_49,36
2021_50,40
2021_51,44
2021_52,7
2022_00,41
2022_01,27
2022_02,31
2022_03,37
2022_04,38
2022_05,37
2022_06,27
2022_07,36
2022_08,37
2022_09,47
2022_10,32
2022_11,44
2022_12,36
2022_13,38
2022_14,28
2022_15,38
2022_16,24
2022_17,37
2022_18,40
2022_19,38
2022_20,38
2022_21,37
2022_22,37
2022_23,35
2022_24,28
2022_25,46
2022_26,51
2022_27,44
2022_28,37
2022_29,24
2022_30,44
2022_31,45
2022_32,43
2022_33,53
2022_34,44
2022_35,40
2022_36,41
2022_37,48
2022_38,29
2022_39,53
2022_40,51
2022_41,38
2022_42,42
2022_43,46
2022_44,39
2022_45,38
2022_46,45
2022_47,40
2022_48,52
2022_49,49
2022_50,48
2022_51,46
2022_52,14
2023_00,39
2023_01,51
2023_02,46
2023_03,62
2023_04,62
2023_05,55
2023_06,51
2023_07,56
2023_08,43
2023_09,51
2023_10,56
2023_11,64
2023_12,47
2023_13,54
2023_14,62
2023_15,43
2023_16,57
2023_17,43
2023_18,64
2023_19,61
2023_20,49
2023_21,68
2023_22,47
2023_23,63
2023_24,74
2023_25,62
2023_26,60
2023_27,48
2023_28,60
2023_29,61
2023_30,53
2023_31,60
2023_32,64
2023_33,45
2023_34,50
2023_35,60
2023_36,61
2023_37,48
2023_38,59
2023_39,61
2023_40,61
2023_41,62
2023_42,50
2023_43,60
2023_44,62
2023_45,59
2023_46,53
2023_47,64
2023_48,82
2023_49,19
